order_date,orders,customers,gross_sales,discount_amount,net_sales,return_amount,units_sold,units_returned,shipments,shipping_cost,net_units,discount_rate,return_rate,average_order_value
2025-10-01,12.0,11.0,687242.27,60902.36468,618115.71214,8224.19318,556.0,7.0,4.0,939.45,549.0,0.08861847901177557,0.012589928057553957,51509.64267833333
2025-10-02,15.0,15.0,1112622.26,81991.33028,1024737.67074,5893.25898,920.0,3.0,5.0,1810.52,917.0,0.07369197366229217,0.003260869565217391,68315.84471599999
2025-10-03,17.0,17.0,898490.69,92536.45747,805954.23253,0.0,760.0,0.0,4.0,1389.8200000000002,760.0,0.1029910031343786,0.0,47409.072501764706
2025-10-04,14.0,14.0,863304.7100000001,46824.2598,805273.1660399999,11207.284160000001,650.0,12.0,10.0,2656.85,638.0,0.0542383926064761,0.018461538461538463,57519.51185999999
2025-10-05,6.0,6.0,731018.99,107508.24405,623510.74595,0.0,538.0,0.0,5.0,1254.39,538.0,0.14706628079524992,0.0,103918.45765833334
2025-10-06,7.0,7.0,219639.3,20474.497649999998,199164.80235,0.0,156.0,0.0,4.0,1206.6,156.0,0.09321873476194834,0.0,28452.114621428573
2025-10-07,11.0,11.0,493272.65,56182.463579999996,433206.79892,3883.3875,651.0,5.0,6.0,1867.69,646.0,0.11389738226921763,0.007680491551459293,39382.43626545454
2025-10-08,8.0,8.0,820132.41,109336.09642,709556.95742,1239.35616,549.0,1.0,5.0,1324.06,548.0,0.13331517580191715,0.0018214936247723133,88694.6196775
2025-10-09,13.0,12.0,533408.5,52413.00958,480995.49042,0.0,507.0,0.0,1.0,621.01,507.0,0.09826054436702827,0.0,36999.65310923077
2025-10-10,11.0,11.0,353618.15,34952.27827,318665.87173,0.0,465.0,0.0,3.0,708.6,465.0,0.09884186733627785,0.0,28969.624702727273
2025-10-11,11.0,11.0,744086.87,106363.98377,637722.88619,0.0,610.0,0.0,3.0,628.4300000000001,610.0,0.14294565333480486,0.0,57974.80783545454
2025-10-12,8.0,8.0,436528.94,60157.61915,376371.32085,0.0,428.0,0.0,5.0,1688.65,428.0,0.13780900562972984,0.0,47046.41510625
2025-10-13,14.0,14.0,1322257.3800000001,135298.041,1180369.70682,6589.63216,1159.0,4.0,4.0,1399.5700000000002,1155.0,0.10232352872176821,0.003451251078515962,84312.12191571428
2025-10-14,10.0,10.0,629656.24,39461.234489999995,583342.0301099999,6852.97536,591.0,4.0,4.0,1311.25,587.0,0.06267107666557865,0.00676818950930626,58334.20301099999
2025-10-15,17.0,17.0,1246592.32,109581.58813,1135859.91195,1150.81992,1309.0,5.0,4.0,1271.49,1304.0,0.08790491195228926,0.0038197097020626434,66815.2889382353
2025-10-16,15.0,15.0,1199622.78,92043.09336,1103285.80871,4293.87798,874.0,7.0,4.0,1537.78,867.0,0.07672669683715076,0.008009153318077803,73552.38724733333
2025-10-17,7.0,7.0,374573.52,45033.1721,329540.3479,0.0,368.0,0.0,3.0,340.90000000000003,368.0,0.12022518863586514,0.0,47077.19255714286
2025-10-18,10.0,10.0,816354.7,117146.30219999999,699208.3978,0.0,563.0,0.0,7.0,2394.37,563.0,0.1434992683939959,0.0,69920.83978000001
2025-10-19,13.0,13.0,775686.76,58202.06812,717484.69188,0.0,761.0,0.0,3.0,1466.6599999999999,761.0,0.0750329528893854,0.0,55191.13014461539
2025-10-20,16.0,16.0,911827.78,92261.43481,817467.6849900001,2098.6602,755.0,5.0,3.0,835.52,750.0,0.1011829611179427,0.006622516556291391,51091.730311875006
2025-10-21,14.0,14.0,984070.6799999999,109267.70405,864224.06395,10578.912,778.0,6.0,3.0,552.19,772.0,0.11103643901879082,0.007712082262210797,61730.29028214286
2025-10-22,9.0,9.0,374472.79000000004,17715.63417,356757.15583,0.0,455.0,0.0,6.0,1738.73,455.0,0.047308201404967234,0.0,39639.68398111111
2025-10-23,6.0,6.0,264395.32,16763.277420000002,247632.04258,0.0,189.0,0.0,3.0,979.18,189.0,0.06340232277938959,0.0,41272.00709666667
2025-10-24,12.0,12.0,710488.17,92278.94509,618209.22491,0.0,519.0,0.0,6.0,1043.72,519.0,0.1298810437477094,0.0,51517.43540916667
2025-10-25,21.0,21.0,1396684.34,190138.0157,1198339.05283,8207.27144,1333.0,4.0,5.0,1832.96,1329.0,0.13613528143374184,0.003000750187546887,57063.76442047619
2025-10-26,11.0,11.0,782223.4400000001,38203.82003,744019.61999,0.0,839.0,0.0,3.0,1451.61,839.0,0.048840034798752645,0.0,67638.14727181819
2025-10-27,14.0,14.0,1047223.8400000001,136503.77762,910720.06238,0.0,806.0,5.0,5.0,1256.1799999999998,801.0,0.13034823349705255,0.00620347394540943,65051.433027142855
2025-10-28,12.0,12.0,560660.59,94451.37669,466209.21331,0.0,560.0,0.0,3.0,1490.17,560.0,0.16846444778649416,0.0,38850.76777583334
2025-10-29,12.0,12.0,805565.0800000001,95006.98396,710558.09604,0.0,705.0,0.0,2.0,1416.03,705.0,0.11793830978870136,0.0,59213.17467
2025-10-30,16.0,16.0,605728.0700000001,66537.64796,535660.45257,3529.96947,517.0,9.0,6.0,2042.8600000000001,508.0,0.10984739069463959,0.017408123791102514,33478.778285625
2025-10-31,9.0,9.0,638337.97,61418.596560000005,546445.9888599999,30473.38458,518.0,22.0,2.0,291.82,496.0,0.09621642366033781,0.04247104247104247,60716.22098444444
2025-11-01,9.0,9.0,381100.23000000004,34781.780360000004,346318.44963999995,0.0,415.0,0.0,6.0,2346.71,415.0,0.0912667524761137,0.0,38479.82773777777
2025-11-02,11.0,11.0,675755.15,98627.08742,577128.06258,0.0,422.0,0.0,4.0,1074.49,422.0,0.14595092234221224,0.0,52466.18750727273
2025-11-03,10.0,10.0,766947.8400000001,54762.25213000001,702586.7533100001,9598.83456,579.0,14.0,5.0,1611.5900000000001,565.0,0.07140283768189504,0.024179620034542316,70258.675331
2025-11-04,11.0,11.0,606328.86,77269.25974000001,529059.60026,0.0,460.0,0.0,2.0,210.75,460.0,0.127437872147468,0.0,48096.327296363634
2025-11-05,12.0,12.0,702759.41,78256.92744,611896.12424,12606.35832,512.0,18.0,3.0,487.19,494.0,0.11135664115831619,0.03515625,50991.34368666667
2025-11-06,16.0,16.0,654600.49,42726.82875,611873.66125,0.0,757.0,0.0,3.0,890.91,757.0,0.06527161131517027,0.0,38242.103828125
2025-11-07,17.0,17.0,949877.59,90094.01594,847500.69204,12282.88202,855.0,10.0,4.0,454.06,845.0,0.09484802767059701,0.011695906432748537,49852.981884705885
2025-11-08,14.0,14.0,799294.77,65365.11011,733929.65989,0.0,801.0,0.0,9.0,2353.6800000000003,801.0,0.08177847843293157,0.0,52423.547135
2025-11-09,15.0,15.0,827472.11,118888.11022,696753.74758,11830.2522,742.0,10.0,4.0,1499.31,732.0,0.1436762747447766,0.013477088948787063,46450.24983866666
2025-11-10,15.0,15.0,882778.62,98160.65445,784076.22739,541.73816,799.0,8.0,3.0,922.44,791.0,0.11119509719209104,0.010012515644555695,52271.748492666666
2025-11-11,8.0,8.0,422854.66,54884.44743,367970.21257000003,0.0,292.0,0.0,5.0,1126.41,292.0,0.12979506346223074,0.0,45996.276571250004
2025-11-12,16.0,16.0,858052.92,70365.22311,787687.69689,0.0,789.0,0.0,7.0,2775.7,789.0,0.08200569157203032,0.0,49230.481055625
2025-11-13,11.0,11.0,1025310.62,93690.91493,912561.30417,19058.4009,787.0,10.0,2.0,537.6,777.0,0.09137807909372869,0.012706480304955527,82960.11856090909
2025-11-14,7.0,7.0,435214.36,49750.820009999996,385463.53999,0.0,440.0,0.0,4.0,1140.43,440.0,0.114313369646167,0.0,55066.21999857143
2025-11-15,11.0,11.0,657988.69,51012.88937999999,606975.80062,0.0,584.0,0.0,6.0,1439.41,584.0,0.07752852010267836,0.0,55179.618238181814
2025-11-16,13.0,13.0,823690.89,85817.24476999999,735355.26613,2518.3791,715.0,10.0,6.0,1960.42,705.0,0.10418622545406565,0.013986013986013986,56565.789702307695
2025-11-17,16.0,16.0,1138185.59,154334.04212,972412.88988,11438.658,939.0,6.0,5.0,1787.33,933.0,0.1355965525095077,0.006389776357827476,60775.8056175
2025-11-18,18.0,18.0,756157.4,84689.59104,671467.80896,0.0,789.0,0.0,5.0,2062.29,789.0,0.11199995006330692,0.0,37303.76716444445
2025-11-19,16.0,16.0,584897.72,118479.72323,466417.99676999997,0.0,618.0,0.0,4.0,1376.79,618.0,0.20256485737369606,0.0,29151.124798124998
2025-11-20,9.0,9.0,447701.77,64827.922999999995,382873.847,0.0,399.0,0.0,7.0,2071.26,399.0,0.1448015785150905,0.0,42541.538555555555
2025-11-21,7.0,7.0,423487.27,55952.899379999995,367534.37062,0.0,412.0,0.0,4.0,1674.8999999999999,412.0,0.13212415896232252,0.0,52504.91008857143
2025-11-22,9.0,9.0,408081.91000000003,39262.17113,367098.73712,1721.00175,427.0,3.0,4.0,1871.83,424.0,0.09621149619202674,0.00702576112412178,40788.74856888889
2025-11-23,9.0,9.0,388848.87,28836.90884,360011.96116,0.0,443.0,0.0,2.0,494.77,443.0,0.07415968275798256,0.0,40001.32901777778
2025-11-24,12.0,12.0,871351.87,82051.06030000001,789300.8097,0.0,778.0,0.0,3.0,793.5999999999999,778.0,0.09416524268204074,0.0,65775.067475
2025-11-25,15.0,15.0,942558.52,107093.72437,835464.79563,0.0,785.0,0.0,5.0,1567.77,785.0,0.1136202390595334,0.0,55697.653042
2025-11-26,17.0,17.0,1268379.03,123716.60377999999,1144662.42626,0.0,1046.0,0.0,6.0,1940.54,1046.0,0.09753914315344679,0.0,67333.08389764707
2025-11-27,12.0,12.0,429867.05,49684.49566,380182.55434000003,0.0,346.0,0.0,7.0,2356.75,346.0,0.11558107479975495,0.0,31681.879528333335
2025-11-28,13.0,13.0,1279187.51,135585.77736,1119274.29812,24327.434520000003,953.0,11.0,5.0,2056.86,942.0,0.10599366887189197,0.011542497376705142,86098.0229323077
2025-11-29,10.0,10.0,898822.34,107138.01268,766602.0382000001,25082.28912,634.0,18.0,4.0,988.32,616.0,0.11919820849134657,0.028391167192429023,76660.20382000001
2025-11-30,13.0,13.0,856354.03,107223.68667,749130.3433300001,0.0,640.0,0.0,3.0,304.11,640.0,0.1252095312379157,0.0,57625.41102538462
2025-12-01,14.0,14.0,873740.4,82498.69766,791241.70234,0.0,898.0,0.0,7.0,2208.72,898.0,0.09442014774640156,0.0,56517.26445285714
2025-12-02,13.0,13.0,911599.14,91294.47516,813234.64104,7070.0238,817.0,6.0,4.0,1052.85,811.0,0.10014761001200594,0.0073439412484700125,62556.51084923077
2025-12-03,9.0,9.0,426615.35,32602.369049999998,376428.01775,17584.9632,385.0,10.0,2.0,517.09,375.0,0.0764209938765682,0.025974025974025976,41825.335305555556
2025-12-04,14.0,14.0,1177850.23,90387.85321,1087462.37679,0.0,970.0,0.0,5.0,1567.85,970.0,0.07673968294763588,0.0,77675.88405642856
2025-12-05,15.0,15.0,925502.96,98504.38463,826998.57537,0.0,858.0,0.0,1.0,366.25,858.0,0.10643335449732111,0.0,55133.238357999995
2025-12-06,13.0,13.0,865012.48,75501.22155999999,789110.09064,401.1678,820.0,1.0,6.0,1163.21,819.0,0.0872833898997619,0.0012195121951219512,60700.77620307692
2025-12-07,15.0,15.0,972816.49,142170.28648,830646.20352,0.0,822.0,0.0,1.0,0.0,822.0,0.14614296523694825,0.0,55376.413567999996
2025-12-08,10.0,10.0,436361.26,65661.05592,370700.20408,0.0,487.0,0.0,6.0,905.46,487.0,0.1504740726067204,0.0,37070.020408
2025-12-09,8.0,8.0,456251.57,57730.47097,385820.40595000004,12700.69308,455.0,9.0,5.0,1291.5,446.0,0.1265321037032267,0.01978021978021978,48227.550743750005
2025-12-10,10.0,10.0,496028.08,46915.44193,449112.63807,0.0,616.0,0.0,3.0,267.15,616.0,0.09458222996165862,0.0,44911.263806999996
2025-12-11,12.0,12.0,652925.06,62620.16713,590304.89288,0.0,517.0,0.0,6.0,2599.4700000000003,517.0,0.09590712773377084,0.0,49192.074406666674
2025-12-12,13.0,13.0,802345.13,67809.90233,734535.22767,0.0,794.0,0.0,3.0,945.9300000000001,794.0,0.08451463066772774,0.0,56502.70982076923
2025-12-13,10.0,10.0,859393.6299999999,74507.6752,784885.9548,0.0,592.0,0.0,6.0,1668.69,592.0,0.08669796074704442,0.0,78488.59547999999
2025-12-14,17.0,17.0,1054295.67,121125.04449,933170.62551,0.0,695.0,0.0,4.0,1308.78,695.0,0.1148871686914924,0.0,54892.38973588235
2025-12-15,11.0,11.0,908717.75,138012.09025,770705.65975,0.0,645.0,0.0,4.0,1183.62,645.0,0.1518756404285049,0.0,70064.15088636364
2025-12-16,17.0,17.0,1141409.97,86111.53186,1046728.17014,8570.268,996.0,10.0,5.0,1531.4,986.0,0.07544312221138212,0.010040160642570281,61572.24530235294
2025-12-17,12.0,12.0,455690.06,35320.13272,420369.92728,0.0,618.0,6.0,5.0,2555.41,612.0,0.07750911380423792,0.009708737864077669,35030.827273333336
2025-12-18,8.0,8.0,395953.12,40587.82646,355365.29354,0.0,335.0,0.0,4.0,696.51,335.0,0.1025066463928861,0.0,44420.6616925
2025-12-19,12.0,12.0,987981.29,68414.16331,919567.12673,0.0,659.0,0.0,8.0,3017.91,659.0,0.06924641590125659,0.0,76630.59389416667
2025-12-20,9.0,9.0,721595.07,96566.19343,625028.87657,0.0,657.0,0.0,4.0,1499.71,657.0,0.13382324442709956,0.0,69447.65295222221
2025-12-21,12.0,12.0,644601.2,82687.57953999999,561913.62051,0.0,540.0,0.0,2.0,380.19,540.0,0.12827711077795076,0.0,46826.135042500006
2025-12-22,10.0,10.0,563378.76,66764.7804,496613.97959999996,0.0,474.0,0.0,3.0,560.75,474.0,0.11850780529958212,0.0,49661.397959999995
2025-12-23,8.0,8.0,450713.31,57376.81673,380659.47847,12677.0148,398.0,6.0,6.0,741.11,392.0,0.1273022461440067,0.01507537688442211,47582.43480875
2025-12-24,12.0,12.0,1049837.45,132847.79683,916975.83648,13.81674,885.0,1.0,6.0,2153.45,884.0,0.12654130106522682,0.0011299435028248588,76414.65304
2025-12-25,8.0,8.0,696864.18,60163.76677,636700.4132300001,0.0,720.0,0.0,4.0,1444.8400000000001,720.0,0.08633499682821981,0.0,79587.55165375001
2025-12-26,16.0,16.0,967934.84,78240.74885,889694.09115,0.0,775.0,0.0,2.0,626.52,775.0,0.08083266106011848,0.0,55605.880696875
2025-12-27,13.0,13.0,1012103.58,133299.43616,875402.61634,3401.5275,641.0,10.0,5.0,1157.96,631.0,0.13170533015998226,0.015600624024960999,67338.66279538462
2025-12-28,14.0,14.0,882497.99,76696.52067,790301.22693,15500.2424,755.0,8.0,1.0,252.59,747.0,0.08690843666397473,0.010596026490066225,56450.08763785714
2025-12-29,15.0,15.0,796232.36,96238.74799,680801.89393,19191.71808,735.0,15.0,3.0,1090.53,720.0,0.1208676673100802,0.02040816326530612,45386.79292866667
2025-12-30,11.0,11.0,479420.32,49255.24017,429077.25826,1087.82157,462.0,1.0,5.0,1286.87,461.0,0.1027391583443939,0.0021645021645021645,39007.023478181814
2025-12-31,14.0,14.0,680643.53,62396.74021,618246.78979,0.0,711.0,0.0,7.0,2184.17,711.0,0.0916731555649989,0.0,44160.484984999996
2026-01-01,8.0,8.0,366950.80000000005,38044.49262,328906.30738,0.0,443.0,0.0,6.0,1730.01,443.0,0.10367736661154572,0.0,41113.2884225
2026-01-02,17.0,17.0,1455828.73,110138.83697,1339501.54178,6188.35125,1041.0,9.0,5.0,2084.27,1032.0,0.07565370479396982,0.008645533141210375,78794.20834000001
2026-01-03,7.0,7.0,512862.35000000003,29509.84872,483352.50128,0.0,372.0,4.0,5.0,2311.31,368.0,0.05753951078686123,0.010752688172043012,69050.35732571429
2026-01-04,15.0,15.0,659203.27,79924.78871,579278.48129,0.0,587.0,0.0,3.0,1213.63,587.0,0.12124452706370827,0.0,38618.56541933333
2026-01-05,7.0,7.0,467124.23,39442.442769999994,427646.48603000003,35.3012,393.0,8.0,7.0,2129.81,385.0,0.08443673061018478,0.020356234096692113,61092.35514714286
2026-01-06,17.0,17.0,1034494.61,53751.4022,980743.2078,0.0,954.0,0.0,6.0,857.63,954.0,0.051959093532638126,0.0,57690.77692941176
2026-01-07,11.0,11.0,408445.66000000003,38012.28126,370433.37873999996,0.0,491.0,0.0,1.0,189.26,491.0,0.09306570000033787,0.0,33675.76170363636
2026-01-08,12.0,11.0,894310.0399999999,63509.69056,830800.34946,0.0,777.0,0.0,8.0,2551.98,777.0,0.0710152941590592,0.0,69233.36245500001
2026-01-09,10.0,10.0,843965.73,65362.067800000004,778603.6622,0.0,687.0,0.0,6.0,2258.72,687.0,0.07744635294610838,0.0,77860.36622
2026-01-10,16.0,16.0,611747.87,53136.64189,552887.05191,5724.1762,640.0,5.0,7.0,2891.8199999999997,635.0,0.08686036273407867,0.0078125,34555.440744375
2026-01-11,10.0,10.0,432614.89,43211.03016,374733.11856,14670.741279999998,396.0,13.0,5.0,1934.58,383.0,0.09988336314545253,0.03282828282828283,37473.311856
2026-01-12,13.0,13.0,647937.6,68741.99508,579195.6049200001,0.0,536.0,0.0,4.0,1413.67,536.0,0.1060935421559113,0.0,44553.50807076924
2026-01-13,10.0,10.0,355039.31999999995,19709.06961,331615.97287,3714.27752,295.0,4.0,8.0,3055.54,291.0,0.05551235736368581,0.013559322033898305,33161.597287
2026-01-14,10.0,10.0,918973.7,80392.5785,838581.1215,0.0,637.0,0.0,3.0,1158.46,637.0,0.08748082616510136,0.0,83858.11215
2026-01-15,11.0,11.0,626551.1,46512.162710000004,580038.93729,0.0,662.0,0.0,0.0,0.0,662.0,0.07423522632072628,0.0,52730.812480909095
2026-01-16,11.0,11.0,817875.85,72859.63788000001,745016.21212,0.0,751.0,0.0,2.0,597.63,751.0,0.08908398246506485,0.0,67728.74655636364
2026-01-17,8.0,8.0,488327.98,53939.50379,434388.47621,0.0,420.0,0.0,2.0,757.5,420.0,0.11045753264025544,0.0,54298.55952625
2026-01-18,9.0,9.0,394302.12,36674.63952,357627.48048,0.0,368.0,0.0,4.0,2118.6,368.0,0.09301151999892873,0.0,39736.38672
2026-01-19,13.0,12.0,494430.26,52019.5247,442410.7353,0.0,559.0,0.0,3.0,403.12,559.0,0.10521104573979756,0.0,34031.59502307692
2026-01-20,8.0,8.0,367015.73,23365.63014,343650.09988,0.0,277.0,0.0,0.0,0.0,277.0,0.06366383844093004,0.0,42956.262485
2026-01-21,10.0,10.0,619107.7,59695.4064,549250.98545,10161.30815,571.0,7.0,0.0,0.0,564.0,0.09642168301250333,0.012259194395796848,54925.098545
2026-01-22,8.0,8.0,392172.42000000004,13910.9626,378261.45739999996,0.0,365.0,0.0,3.0,852.24,365.0,0.035471547438241574,0.0,47282.682174999994
2026-01-23,12.0,12.0,818977.9199999999,91326.22562,727651.69438,0.0,700.0,0.0,3.0,1190.67,700.0,0.1115124393341398,0.0,60637.64119833333
2026-01-24,16.0,16.0,897139.9299999999,53778.47167,841133.36739,2228.09094,733.0,12.0,5.0,2006.4,721.0,0.0599443519028297,0.01637107776261937,52570.835461875
2026-01-25,17.0,17.0,1269222.82,156014.90627,1105696.09883,7511.8149,989.0,5.0,3.0,1410.1200000000001,984.0,0.12292160510476798,0.005055611729019211,65040.946990000004
2026-01-26,10.0,10.0,632672.78,48096.89547,583225.6917300001,1350.1928,382.0,8.0,4.0,948.15,374.0,0.07602175562223493,0.020942408376963352,58322.56917300001
2026-01-27,14.0,14.0,676666.71,75126.81666,601539.89334,0.0,807.0,0.0,3.0,805.7,807.0,0.1110248450969311,0.0,42967.13523857143
2026-01-28,12.0,12.0,639186.71,54110.18657,585076.52343,0.0,540.0,0.0,5.0,1356.1100000000001,540.0,0.0846547428528356,0.0,48756.376952499995
2026-01-29,14.0,14.0,845923.89,66503.13612,779420.75388,0.0,767.0,0.0,4.0,1616.92,767.0,0.0786159805937151,0.0,55672.91099142857
2026-01-30,15.0,15.0,1135342.93,112377.26045,1022965.66955,0.0,896.0,0.0,5.0,1302.8700000000001,896.0,0.09898089597475188,0.0,68197.71130333333
2026-01-31,11.0,11.0,332895.58,22495.54586,310400.03414,0.0,509.0,0.0,4.0,1340.8,509.0,0.06757538162567372,0.0,28218.18492181818
2026-02-01,15.0,15.0,960678.9500000001,92531.23075,868147.7192500001,0.0,790.0,0.0,2.0,943.65,790.0,0.09631857838667121,0.0,57876.514616666675
2026-02-02,12.0,12.0,871440.98,80397.82171999999,791043.1582800001,0.0,691.0,0.0,3.0,1153.55,691.0,0.09225848171611116,0.0,65920.26319000001
2026-02-03,16.0,16.0,1032959.84,119420.57185000001,913539.26815,0.0,804.0,0.0,11.0,2951.96,804.0,0.11561008204346067,0.0,57096.204259375
2026-02-04,8.0,8.0,506050.81999999995,62690.30148000001,443360.51852,0.0,382.0,0.0,6.0,1326.32,382.0,0.12388143443775076,0.0,55420.064815
2026-02-05,8.0,7.0,144928.05000000002,10597.59964,134330.45036000002,0.0,191.0,0.0,9.0,4717.0599999999995,191.0,0.07312317829433294,0.0,16791.306295000002
2026-02-06,16.0,16.0,1220467.1,135415.67218,1085051.42782,0.0,868.0,0.0,5.0,1652.79,868.0,0.11095397178670362,0.0,67815.71423875
2026-02-07,12.0,12.0,710027.52,77322.06960999999,632705.45039,0.0,664.0,0.0,2.0,831.0799999999999,664.0,0.10890010236504634,0.0,52725.45419916667
2026-02-08,14.0,14.0,726887.29,84965.47539,613010.80757,28911.00704,630.0,15.0,7.0,2864.9700000000003,615.0,0.1168894773080982,0.023809523809523808,43786.486254999996
2026-02-09,10.0,10.0,480028.1,32553.09655,447475.00345,0.0,402.0,0.0,7.0,2444.4,402.0,0.06781498114381221,0.0,44747.500345
2026-02-10,11.0,11.0,560492.25,47219.33224,509044.03976,4228.878,930.0,4.0,7.0,2297.22,926.0,0.08424618224426833,0.004301075268817204,46276.73088727273
2026-02-11,18.0,18.0,1376315.45,193702.52081000002,1182612.92923,0.0,1114.0,0.0,8.0,1975.65,1114.0,0.1407399159909162,0.0,65700.71829055555
2026-02-12,8.0,7.0,400869.47000000003,20658.01485,378338.9876,1872.46755,355.0,5.0,4.0,783.94,350.0,0.051533021085392205,0.014084507042253521,47292.37345
2026-02-13,18.0,18.0,1241927.83,115417.74571,1123275.78289,3234.3014,1137.0,10.0,5.0,1528.95,1127.0,0.0929343420140605,0.008795074758135445,62404.21016055555
2026-02-14,16.0,16.0,813227.6,93059.35855,706060.72985,14107.5116,803.0,7.0,6.0,1357.34,796.0,0.11443212029449075,0.008717310087173101,44128.795615625
2026-02-15,15.0,15.0,1087438.05,138772.18297999998,948665.86702,0.0,973.0,0.0,7.0,2670.02,973.0,0.1276138746294559,0.0,63244.391134666665
2026-02-16,12.0,12.0,993636.95,95083.02853,898553.92151,0.0,796.0,10.0,4.0,1710.06,786.0,0.09569192100796976,0.01256281407035176,74879.49345916667
2026-02-17,16.0,16.0,873054.61,89187.68914999999,762651.73867,21215.18218,742.0,19.0,4.0,1494.09,723.0,0.10215591112908733,0.025606469002695417,47665.733666875
2026-02-18,13.0,13.0,555083.73,72149.26359,474886.43781000003,8048.028600000001,442.0,9.0,7.0,2008.8799999999999,433.0,0.12997906386123045,0.020361990950226245,36529.72598538462
2026-02-19,9.0,9.0,274383.6,27618.165080000002,242762.51092,4002.924,342.0,2.0,6.0,2553.36,340.0,0.10065530549201922,0.005847953216374269,26973.612324444446
2026-02-20,22.0,22.0,1124312.78,92399.11247000001,1031913.66753,0.0,905.0,0.0,5.0,1268.35,905.0,0.0821827467530877,0.0,46905.16670590909
2026-02-21,23.0,23.0,1623550.08,109688.30682,1513861.77318,0.0,1472.0,0.0,6.0,2519.19,1472.0,0.06756077818061516,0.0,65820.07709478261
2026-02-22,9.0,9.0,409964.04,21422.531039999998,379542.62478,8998.88418,354.0,9.0,10.0,3402.27,345.0,0.05225465882324703,0.025423728813559324,42171.402753333336
2026-02-23,11.0,11.0,677333.0700000001,65987.22423,610815.1630899999,530.68268,453.0,1.0,6.0,2045.51,452.0,0.09742212089245841,0.002207505518763797,55528.65119
2026-02-24,16.0,16.0,1046824.7,134313.70919999998,912510.9908,0.0,1055.0,0.0,4.0,855.16,1055.0,0.1283058273271542,0.0,57031.936925
2026-02-25,8.0,8.0,494418.32999999996,48435.97902,445982.35098,0.0,462.0,0.0,10.0,3381.09,462.0,0.09796558113045688,0.0,55747.7938725
2026-02-26,13.0,13.0,705510.15,67630.17793,637879.97207,0.0,702.0,0.0,9.0,1886.94,702.0,0.09585996449519543,0.0,49067.69015923077
2026-02-27,16.0,16.0,879866.89,83791.10224000001,796075.78776,0.0,813.0,0.0,9.0,2998.33,813.0,0.0952315664929726,0.0,49754.736735
2026-02-28,17.0,16.0,1091840.03,125062.18819,958804.68541,7973.1564,987.0,6.0,2.0,626.97,981.0,0.11454259301154217,0.0060790273556231,56400.27561235294
2026-03-01,6.0,6.0,194191.18,17990.02352,176201.15648,0.0,227.0,0.0,1.0,161.71,227.0,0.0926407858482553,0.0,29366.859413333335
2026-03-02,10.0,10.0,605382.15,36556.48743,568825.6625699999,0.0,547.0,0.0,6.0,1105.31,547.0,0.06038580329796642,0.0,56882.56625699999
2026-03-03,13.0,13.0,642262.45,111175.85523,531086.59477,0.0,523.0,0.0,3.0,665.9,523.0,0.17310035053427147,0.0,40852.81498230769
2026-03-04,17.0,17.0,869596.22,49100.67837,816946.87231,3548.66932,851.0,4.0,4.0,1223.74,847.0,0.05646376702281434,0.004700352526439483,48055.69837117647
2026-03-05,15.0,14.0,593948.96,74730.88201999999,519218.07798,0.0,536.0,0.0,4.0,1089.49,536.0,0.1258203769226231,0.0,34614.538532
2026-03-06,9.0,9.0,559014.46,45705.36062,501905.4278,11403.67158,357.0,6.0,1.0,508.75,351.0,0.08176060529811698,0.01680672268907563,55767.26975555556
2026-03-07,19.0,19.0,957948.64,112260.24908000001,831250.94988,14437.44104,908.0,8.0,2.0,646.19,900.0,0.11718817104850215,0.00881057268722467,43750.04999368421
2026-03-08,10.0,10.0,792155.05,98974.64155,693180.40845,0.0,783.0,0.0,6.0,2508.98,783.0,0.12494352153659816,0.0,69318.040845
2026-03-09,15.0,15.0,1017528.11,119929.16798999999,895970.0181,1628.92391,748.0,1.0,5.0,2531.2200000000003,747.0,0.11786324801385584,0.001336898395721925,59731.334539999996
2026-03-10,12.0,12.0,659343.66,67930.07645,591413.58355,0.0,682.0,0.0,3.0,901.4100000000001,682.0,0.10302681374080398,0.0,49284.46529583333
2026-03-11,15.0,15.0,538967.96,74462.87202,464005.45811,499.62987,553.0,1.0,5.0,2256.95,552.0,0.1381582534516523,0.0018083182640144665,30933.697207333335
2026-03-12,8.0,6.0,479124.58,63869.33479,415255.24521,0.0,466.0,0.0,10.0,3143.27,466.0,0.13330423329564933,0.0,51906.90565125
2026-03-13,12.0,12.0,540751.17,64604.81698,461813.3518,14333.001220000002,417.0,13.0,3.0,978.46,404.0,0.11947235727663798,0.03117505995203837,38484.44598333333
2026-03-14,21.0,21.0,1204472.07,124003.59557,1073498.86451,6969.60992,860.0,4.0,7.0,3560.56,856.0,0.10295265341437099,0.004651162790697674,51118.99354809524
2026-03-15,8.0,8.0,723576.8,84994.60577,638582.19425,0.0,615.0,0.0,3.0,1702.04,615.0,0.11746452590796165,0.0,79822.77428125
2026-03-16,11.0,11.0,868573.92,104819.1603,763754.75968,0.0,705.0,0.0,6.0,1474.13,705.0,0.12067960813283457,0.0,69432.25088
2026-03-17,8.0,8.0,338401.18,38027.86307,300373.31693,0.0,210.0,0.0,2.0,767.97,210.0,0.11237509003366951,0.0,37546.66461625
2026-03-18,12.0,12.0,391386.16,51977.58236,339408.57764,0.0,425.0,0.0,2.0,601.95,425.0,0.13280383332921125,0.0,28284.048136666665
