order_id,customer_id,warehouse_id,order_date,ship_date,order_status,source_order_total,detail_row_count,total_quantity,calculated_order_total,order_total_difference,order_financial_status,shipment_count,has_shipment,detail_status,customer_status,quantity_status,date_status,gross_sales,discount_amount,sales_net,units_sold,sale_line_count,return_amount,units_returned,return_line_count,net_sales,net_units,discount_rate,return_rate,item_line_count,missing_net_amount_lines,revenue_completeness_status,feature_shipment_count,total_shipping_cost,first_shipment_date,last_delivery_date,order_to_delivery_days,delivery_anomaly_flag,average_order_value
5010153,301076,535,2024-05-06,2024-05-11,Shipped,36374.86,4.0,63.0,36374.86,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,56332.97,1228.12288,55104.84712,63.0,4.0,0.0,0.0,0.0,55104.84712,63.0,0.021801138480715642,0.0,4.0,0.0,Complete,0,,,,,False,55104.84712
5010154,301131,511,2025-10-21,2025-10-29,Shipped,242329.65,7.0,214.0,242329.65,-2.9103830456733704e-11,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,298143.81,30873.85033,267269.95967,214.0,7.0,0.0,0.0,0.0,267269.95967,214.0,0.10355355132142438,0.0,7.0,0.0,Complete,0,,,,,False,267269.95967
5010155,301963,523,2024-04-04,2024-04-12,Cancelled,169089.0,6.0,137.0,169088.99999999997,2.9103830456733704e-11,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,181067.22,9539.79177,171527.42823,145.0,5.0,2438.41728,8.0,1.0,169089.01095,137.0,0.05268646511499983,0.05517241379310345,6.0,0.0,Complete,0,,,,,False,169089.01095
5010156,301760,502,2026-03-24,2026-03-30,Shipped,113234.38,2.0,83.0,113234.38,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,122375.91,9141.522630000001,113234.38737000001,83.0,2.0,0.0,0.0,0.0,113234.38737000001,83.0,0.07470034445504839,0.0,2.0,0.0,Complete,0,,,,,False,113234.38737000001
5010157,300453,530,2025-11-17,2025-11-20,Cancelled,70650.35,3.0,95.0,70650.34999999999,1.4551915228366852e-11,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,91387.41,20737.06353,70650.34646999999,95.0,3.0,0.0,0.0,0.0,70650.34646999999,95.0,0.22691378965658396,0.0,3.0,0.0,Complete,0,,,,,False,70650.34646999999
5010158,302329,506,2026-04-08,2026-04-18,Pending,95130.68,2.0,54.0,95130.68,-1.4551915228366852e-11,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,10559.2,1721.1496,8838.0504,54.0,2.0,0.0,0.0,0.0,8838.0504,54.0,0.16299999999999998,0.0,2.0,1.0,Partial,0,,,,,False,8838.0504
5010159,301330,518,2025-04-06,2025-04-10,Pending,44110.41,1.0,41.0,44110.41,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,0.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,41.0,,0.0,1.0,1.0,Partial,0,,,,,False,0.0
5010160,301767,540,2025-03-02,,Pending,131339.28,3.0,103.0,131339.28,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Missing Ship Date,142315.71000000002,10976.433949999999,131339.27605,103.0,3.0,0.0,0.0,0.0,131339.27605,103.0,0.07712735263028936,0.0,3.0,0.0,Complete,0,,,,,False,131339.27605
5010161,302321,505,2026-04-26,2026-04-30,Delivered,130936.98,3.0,118.0,130936.98,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,162918.76,31981.78157,130936.97843000002,118.0,3.0,0.0,0.0,0.0,130936.97843000002,118.0,0.19630508831518234,0.0,3.0,0.0,Complete,0,,,,,False,130936.97843000002
5010162,301880,520,2024-02-13,2024-02-24,Pending,13474.56,1.0,11.0,13474.56,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,13474.56,0.0,13474.56,11.0,1.0,0.0,0.0,0.0,13474.56,11.0,0.0,0.0,1.0,0.0,Complete,0,,,,,False,13474.56
5010163,300503,521,2023-12-21,2023-12-25,Pending,80168.69,2.0,59.0,80168.69,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,84515.54999999999,4346.8662,80168.6838,59.0,2.0,0.0,0.0,0.0,80168.6838,59.0,0.05143273870903048,0.0,2.0,0.0,Complete,0,,,,,False,80168.6838
5010164,302904,537,2024-04-13,2024-04-16,Shipped,38849.26,2.0,50.0,38849.26,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,41849.15,2999.89186,38849.258140000005,50.0,2.0,0.0,0.0,0.0,38849.258140000005,50.0,0.07168345975963669,0.0,2.0,0.0,Complete,0,,,,,False,38849.258140000005
5010165,300342,522,2024-09-19,2024-09-29,Returned,131148.47,3.0,97.0,131148.47,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid,168421.15,11085.45072,157335.69928,97.0,3.0,0.0,0.0,0.0,157335.69928,97.0,0.06581982559791333,0.0,3.0,0.0,Complete,1,86.31,2024-09-20,,,False,157335.69928
5010166,301634,509,2025-11-05,2025-11-13,Shipped,20016.24,2.0,12.0,20016.24,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,28618.48,486.51416,28131.96584,22.0,1.0,8115.7296,10.0,1.0,20016.236240000002,12.0,0.017,0.45454545454545453,2.0,0.0,Complete,0,,,,,False,20016.236240000002
5010167,300307,509,2026-04-11,2026-04-20,Shipped,11357.89,1.0,17.0,11357.89,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,14377.07,3019.1847,11357.8853,17.0,1.0,0.0,0.0,0.0,11357.8853,17.0,0.21,0.0,1.0,0.0,Complete,0,,,,,False,11357.8853
5010168,300895,504,2026-01-24,2026-01-27,Cancelled,72522.38,1.0,40.0,72522.38,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,76500.4,3978.0208,72522.3792,40.0,1.0,0.0,0.0,0.0,72522.3792,40.0,0.052000000000000005,0.0,1.0,0.0,Complete,0,,,,,False,72522.3792
5010169,302763,538,2024-05-13,2024-05-19,Shipped,-2916.4,1.0,-2.0,-2916.4,0.0,Matched,1,True,Has Order Details,Matched,Negative Net Quantity,Valid,0.0,0.0,0.0,0.0,0.0,2916.40024,2.0,1.0,-2916.40024,-2.0,,,1.0,0.0,Complete,1,197.58,2024-05-13,2024-05-19,6.0,False,-2916.40024
5010170,300225,519,2026-03-04,2026-03-16,Pending,109109.02,5.0,81.0,109109.02,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,114101.04,5707.79828,108393.24171999999,81.0,5.0,0.0,0.0,0.0,108393.24171999999,81.0,0.050024068842843154,0.0,5.0,1.0,Partial,0,,,,,False,108393.24171999999
5010171,300043,508,2025-05-14,2025-05-14,Shipped,32089.68,3.0,19.0,32089.68,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,0.0,0.0,0.0,28.0,2.0,17114.11164,9.0,1.0,-17114.11164,19.0,,0.32142857142857145,3.0,2.0,Partial,0,,,,,False,-17114.11164
5010172,301320,535,2024-10-31,2024-11-10,Pending,62735.55,2.0,46.0,62735.55,7.275957614183426e-12,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,74170.27,11434.72168,62735.548319999994,46.0,2.0,0.0,0.0,0.0,62735.548319999994,46.0,0.15416853248612955,0.0,2.0,0.0,Complete,0,,,,,False,62735.548319999994
5010173,301964,521,2022-12-19,,Delivered,18787.05,1.0,50.0,18787.05,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Missing Ship Date,0.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,50.0,,0.0,1.0,1.0,Partial,0,,,,,False,0.0
5010174,300729,522,2023-02-23,2023-02-23,Cancelled,26247.66,1.0,40.0,26247.66,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,31025.6,4777.9424,26247.6576,40.0,1.0,0.0,0.0,0.0,26247.6576,40.0,0.154,0.0,1.0,0.0,Complete,0,,,,,False,26247.6576
5010175,300671,519,2022-09-29,2022-08-10,Delivered,111947.58,2.0,57.0,111947.58,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Ship Date Before Order Date,130879.66,18932.077400000002,111947.5826,57.0,2.0,0.0,0.0,0.0,111947.5826,57.0,0.14465255640181218,0.0,2.0,0.0,Complete,0,,,,,False,111947.5826
5010176,301333,529,2023-12-19,2023-12-30,Shipped,,,,,,Cannot Calculate,1,True,No Order Details,Matched,,Valid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,No Order Details,1,401.23,2023-12-23,,,False,0.0
5010177,300312,503,2025-11-07,2025-11-19,Returned,25522.07,2.0,44.0,25522.07,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,34145.88,8623.803520000001,25522.07648,44.0,2.0,0.0,0.0,0.0,25522.07648,44.0,0.25255765907922134,0.0,2.0,0.0,Complete,0,,,,,False,25522.07648
5010178,301784,539,2021-04-23,2021-05-05,Delivered,38812.53,3.0,98.0,38812.530000000006,-7.275957614183426e-12,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid,29508.48,29.50848,29478.97152,98.0,3.0,0.0,0.0,0.0,29478.97152,98.0,0.001,0.0,3.0,2.0,Partial,1,623.88,2021-04-26,2021-05-07,14.0,False,29478.97152
5010179,302648,520,2026-05-11,2026-05-14,Cancelled,,,,,,Cannot Calculate,2,True,No Order Details,Matched,,Valid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,No Order Details,2,63.63,2026-05-12,2026-05-17,6.0,False,0.0
5010180,300822,522,2026-03-06,2026-03-06,Shipped,137457.58,3.0,68.0,137457.58000000002,-2.9103830456733704e-11,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,149760.0,12302.41978,137457.58022,68.0,3.0,0.0,0.0,0.0,137457.58022,68.0,0.08214756797542735,0.0,3.0,0.0,Complete,0,,,,,False,137457.58022
5010181,300300,510,2024-07-11,2024-11-07,Shipped,98086.94,2.0,50.0,98086.94,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,111574.83,13487.888610000002,98086.94139,50.0,2.0,0.0,0.0,0.0,98086.94139,50.0,0.12088648138652779,0.0,2.0,0.0,Complete,0,,,,,False,98086.94139
5010182,301203,525,2022-09-18,2022-09-27,Delivered,385.83,1.0,1.0,385.83,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,528.53,142.7031,385.8269,1.0,1.0,0.0,0.0,0.0,385.8269,1.0,0.27,0.0,1.0,0.0,Complete,0,,,,,False,385.8269
5010183,302658,505,2025-07-21,2025-08-01,Pending,60927.8,2.0,40.0,60927.8,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,35332.63,3639.26089,31693.36911,40.0,2.0,0.0,0.0,0.0,31693.36911,40.0,0.10300000000000001,0.0,2.0,1.0,Partial,0,,,,,False,31693.36911
5010184,301212,506,2025-04-14,2025-04-20,Pending,54477.79,3.0,64.0,54477.79000000001,-7.275957614183426e-12,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid,61638.36,7160.576639999999,54477.78336,64.0,3.0,0.0,0.0,0.0,54477.78336,64.0,0.11617078455688956,0.0,3.0,0.0,Complete,1,65.08,2025-04-16,2025-04-17,3.0,False,54477.78336
5010185,301768,531,2025-09-30,2025-10-02,Pending,44606.58,2.0,30.0,44606.58,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid,45050.76,444.17460000000005,44606.585399999996,30.0,2.0,0.0,0.0,0.0,44606.585399999996,30.0,0.009859425235001586,0.0,2.0,0.0,Complete,1,21.72,2025-10-03,2025-10-04,4.0,False,44606.585399999996
5010186,302929,516,2026-06-01,2026-06-05,Shipped,75591.48,2.0,68.0,75591.48,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,76480.96,889.4763599999999,75591.48364,68.0,2.0,0.0,0.0,0.0,75591.48364,68.0,0.011630036547658396,0.0,2.0,0.0,Complete,0,,,,,False,75591.48364
5010187,300465,525,2023-05-28,2023-06-07,Pending,42904.02,1.0,20.0,42904.02,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,43513.2,609.1848,42904.0152,20.0,1.0,0.0,0.0,0.0,42904.0152,20.0,0.014,0.0,1.0,0.0,Complete,0,,,,,False,42904.0152
5010188,302831,537,2021-09-09,2021-09-21,Cancelled,231631.43,4.0,148.0,231631.43,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,243402.48,11771.03716,231631.44283999997,148.0,4.0,0.0,0.0,0.0,231631.44283999997,148.0,0.04836038301663976,0.0,4.0,0.0,Complete,0,,,,,False,231631.44283999997
5010189,300769,528,2023-03-29,2023-04-09,Pending,35897.17,3.0,28.0,35897.17,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid,38919.22,3022.05006,35897.16994,28.0,3.0,0.0,0.0,0.0,35897.16994,28.0,0.07764929667141325,0.0,3.0,0.0,Complete,1,77.56,2023-03-29,2023-03-30,1.0,False,35897.16994
5010190,301907,504,2024-10-28,2024-11-08,Pending,116449.34,3.0,90.0,116449.34,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,78457.4,8885.45364,69571.94636,90.0,3.0,0.0,0.0,0.0,69571.94636,90.0,0.1132519512499777,0.0,3.0,1.0,Partial,0,,,,,False,69571.94636
5010191,302125,501,2024-04-16,2024-04-26,Cancelled,,2.0,70.0,92027.39,,Missing Source Total,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,105788.98999999999,13761.60631,92027.38369,70.0,2.0,0.0,0.0,0.0,92027.38369,70.0,0.13008543053487892,0.0,2.0,0.0,Complete,0,,,,,False,92027.38369
5010192,300529,523,2024-05-18,2024-05-28,Delivered,,,,,,Cannot Calculate,0,False,No Order Details,Matched,,Valid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,No Order Details,0,,,,,False,0.0
5010193,300224,520,2026-05-27,2026-06-05,Pending,63763.91,5.0,83.0,63763.91,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,109772.20000000001,2403.42992,107368.77008,83.0,5.0,0.0,0.0,0.0,107368.77008,83.0,0.02189470485241254,0.0,5.0,0.0,Complete,0,,,,,False,107368.77008
5010194,300244,530,2025-11-23,2025-12-02,Shipped,17170.9,1.0,11.0,17170.9,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,21707.84,4536.93856,17170.90144,11.0,1.0,0.0,0.0,0.0,17170.90144,11.0,0.209,0.0,1.0,0.0,Complete,0,,,,,False,17170.90144
5010195,302575,534,2025-12-05,2025-12-09,Delivered,11504.0,2.0,49.0,11504.0,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,20419.9,2893.998,17525.902000000002,49.0,2.0,0.0,0.0,0.0,17525.902000000002,49.0,0.14172439629968805,0.0,2.0,0.0,Complete,0,,,,,False,17525.902000000002
5010196,301135,530,2025-12-21,2025-12-26,Shipped,,,,,,Cannot Calculate,0,False,No Order Details,Matched,,Valid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,No Order Details,0,,,,,False,0.0
5010197,302416,519,2024-08-13,2024-08-23,Shipped,32000.51,4.0,83.0,32000.51,-3.637978807091713e-12,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,37999.32,5998.8042,32000.5158,83.0,4.0,0.0,0.0,0.0,32000.5158,83.0,0.1578660933932502,0.0,4.0,0.0,Complete,0,,,,,False,32000.5158
5010198,301975,508,2025-06-30,2025-07-01,Shipped,45986.83,3.0,119.0,45986.83,0.0,Matched,2,True,Has Order Details,Matched,Positive Net Quantity,Valid,53162.899999999994,7176.060149999999,45986.839850000004,119.0,3.0,0.0,0.0,0.0,45986.839850000004,119.0,0.13498248120399753,0.0,3.0,0.0,Complete,2,594.58,2025-06-30,2025-07-11,11.0,False,45986.839850000004
5010199,301670,538,2024-11-11,2024-11-13,Delivered,93426.72,4.0,109.0,93426.72,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,70643.52,3946.9445100000003,66696.57549,116.0,3.0,10339.52577,7.0,1.0,56357.04972,109.0,0.0558712888315871,0.0603448275862069,4.0,1.0,Partial,0,,,,,False,56357.04972
5010200,300986,521,2026-02-15,2026-02-17,Delivered,170384.45,5.0,152.0,170384.45,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid,187883.0,17498.5517,170384.4483,152.0,5.0,0.0,0.0,0.0,170384.4483,152.0,0.09313536456198805,0.0,5.0,0.0,Complete,1,180.92,2026-02-17,2026-02-22,7.0,False,170384.4483
5010201,302075,530,2022-10-10,2022-10-13,Shipped,103833.31,4.0,142.0,103833.31,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,112035.37,812.48597,111222.88403,142.0,4.0,0.0,0.0,0.0,111222.88403,142.0,0.007252048794947524,0.0,4.0,2.0,Partial,0,,,,,False,111222.88403
5010202,301973,538,2025-05-12,2025-05-13,Shipped,116492.2,5.0,102.0,116492.19999999998,1.4551915228366852e-11,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,117618.64,13228.30204,104390.33796,102.0,5.0,0.0,0.0,0.0,104390.33796,102.0,0.11246773504607774,0.0,5.0,1.0,Partial,0,,,,,False,104390.33796
5010203,302350,540,2026-06-24,2026-06-28,Shipped,520.8,1.0,1.0,520.8,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,627.47,106.6699,520.8001,1.0,1.0,0.0,0.0,0.0,520.8001,1.0,0.16999999999999998,0.0,1.0,0.0,Complete,0,,,,,False,520.8001
5010204,302512,521,2023-07-30,2023-08-06,Returned,3680.01,1.0,3.0,3680.01,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,4120.95,440.94165,3680.00835,3.0,1.0,0.0,0.0,0.0,3680.00835,3.0,0.107,0.0,1.0,0.0,Complete,0,,,,,False,3680.00835
5010205,301622,536,2024-01-04,2024-01-16,Delivered,,,,,,Cannot Calculate,0,False,No Order Details,Matched,,Valid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,No Order Details,0,,,,,False,0.0
5010206,301878,501,2021-07-28,2021-08-05,Pending,141273.08,5.0,141.0,141273.07999999996,2.9103830456733704e-11,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,52733.73,13815.16474,38918.56526,141.0,5.0,0.0,0.0,0.0,38918.56526,141.0,0.26197966159420166,0.0,5.0,1.0,Partial,0,,,,,False,38918.56526
5010207,301363,538,2024-11-19,2024-11-22,Delivered,60204.41,1.0,49.0,60204.41,0.0,Matched,2,True,Has Order Details,Matched,Positive Net Quantity,Valid,60689.93,485.51944,60204.41056,49.0,1.0,0.0,0.0,0.0,60204.41056,49.0,0.008,0.0,1.0,0.0,Complete,2,656.45,2024-11-21,2024-11-23,4.0,False,60204.41056
5010208,302181,528,2026-04-18,2026-04-21,Delivered,,,,,,Cannot Calculate,0,False,No Order Details,Matched,,Valid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,No Order Details,0,,,,,False,0.0
5010209,302935,531,2026-04-22,2026-04-22,Shipped,,2.0,50.0,41400.990000000005,,Missing Source Total,1,True,Has Order Details,Matched,Positive Net Quantity,Valid,51882.49,10481.49898,41400.99102,50.0,2.0,0.0,0.0,0.0,41400.99102,50.0,0.20202382306631778,0.0,2.0,0.0,Complete,1,149.02,2026-04-24,2026-04-28,6.0,False,41400.99102
5010210,302745,530,2023-03-02,2023-03-10,Pending,78013.1,2.0,60.0,78013.1,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,81365.7,3352.6005,78013.0995,60.0,2.0,0.0,0.0,0.0,78013.0995,60.0,0.041204100745154286,0.0,2.0,0.0,Complete,0,,,,,False,78013.0995
5010211,301626,531,2026-01-16,2026-01-24,Shipped,,,,,,Cannot Calculate,0,False,No Order Details,Matched,,Valid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,No Order Details,0,,,,,False,0.0
5010212,302144,501,2025-12-11,2025-12-13,Delivered,23662.27,1.0,21.0,23662.27,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid,0.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,21.0,,0.0,1.0,1.0,Partial,1,0.0,2025-12-13,2025-12-15,4.0,False,0.0
5010213,301885,503,2025-02-08,2025-02-12,Shipped,88443.33,2.0,49.0,88443.33,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,88461.4,18.07312,88443.32688000001,49.0,2.0,0.0,0.0,0.0,88443.32688000001,49.0,0.00020430515456458975,0.0,2.0,0.0,Complete,0,,,,,False,88443.32688000001
5010214,301856,507,2025-11-18,2025-11-25,Cancelled,42502.27,2.0,36.0,42502.27,-7.275957614183426e-12,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,47615.06,5112.78528,42502.27472,36.0,2.0,0.0,0.0,0.0,42502.27472,36.0,0.10737748267039883,0.0,2.0,0.0,Complete,0,,,,,False,42502.27472
5010215,301203,525,2023-05-19,2023-05-30,Delivered,9559.91,2.0,12.0,9559.91,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,10417.52,857.60358,9559.916420000001,12.0,2.0,0.0,0.0,0.0,9559.916420000001,12.0,0.08232319976347537,0.0,2.0,0.0,Complete,0,,,,,False,9559.916420000001
5010216,301000,537,2024-01-07,2024-07-01,Shipped,39625.07,1.0,44.0,39625.07,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,47512.08,7887.00528,39625.07472,44.0,1.0,0.0,0.0,0.0,39625.07472,44.0,0.166,0.0,1.0,0.0,Complete,0,,,,,False,39625.07472
5010217,301318,501,2024-06-14,2024-06-22,Pending,,,,,,Cannot Calculate,0,False,No Order Details,Matched,,Valid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,No Order Details,0,,,,,False,0.0
5010218,301681,529,2024-01-04,2024-01-10,Returned,,,,,,Cannot Calculate,0,False,No Order Details,Matched,,Valid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,No Order Details,0,,,,,False,0.0
5010219,301171,504,2026-06-25,2026-07-03,Returned,52506.9,2.0,41.0,52506.9,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid,62165.35,9658.444749999999,52506.905249999996,41.0,2.0,0.0,0.0,0.0,52506.905249999996,41.0,0.15536701313513074,0.0,2.0,0.0,Complete,1,0.0,2026-06-26,2026-07-09,14.0,False,52506.905249999996
5010220,301606,528,2024-10-09,2024-10-09,Shipped,105008.56,3.0,64.0,105008.56,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,120658.47,15649.91421,105008.55579,64.0,3.0,0.0,0.0,0.0,105008.55579,64.0,0.1297042322018504,0.0,3.0,0.0,Complete,0,,,,,False,105008.55579
5010221,300710,532,2025-09-29,2025-10-06,Shipped,29518.38,1.0,27.0,29518.38,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,29998.35,479.9736,29518.3764,27.0,1.0,0.0,0.0,0.0,29518.3764,27.0,0.016,0.0,1.0,0.0,Complete,0,,,,,False,29518.3764
5010222,301417,510,2023-07-19,,Cancelled,,3.0,29.0,14602.53,,Missing Source Total,0,False,Has Order Details,Matched,Positive Net Quantity,Missing Ship Date,10240.0,2547.0832,7692.916800000001,29.0,3.0,0.0,0.0,0.0,7692.916800000001,29.0,0.24873859375000001,0.0,3.0,1.0,Partial,0,,,,,False,7692.916800000001
5010223,301882,526,2025-09-17,2025-09-28,Returned,54709.61,3.0,33.0,54709.61,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,57708.46,2998.85938,54709.60062,33.0,3.0,0.0,0.0,0.0,54709.60062,33.0,0.05196568024861519,0.0,3.0,0.0,Complete,0,,,,,False,54709.60062
5010224,302037,527,2026-07-13,2026-07-18,Returned,90363.1,4.0,90.0,90363.1,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,115101.68000000001,18357.6832,96743.9968,94.0,3.0,6380.89472,4.0,1.0,90363.10208,90.0,0.15949101003564847,0.0425531914893617,4.0,0.0,Complete,0,,,,,False,90363.10208
5010225,301082,536,2021-03-26,2021-03-29,Pending,80640.58,2.0,66.0,80640.58,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,91114.84,10474.26324,80640.57676,66.0,2.0,0.0,0.0,0.0,80640.57676,66.0,0.11495672099078483,0.0,2.0,0.0,Complete,0,,,,,False,80640.57676
5010226,300306,509,2025-06-16,2025-06-26,Shipped,105313.43,3.0,81.0,105313.43,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,116902.21,11588.78091,105313.42908999999,81.0,3.0,0.0,0.0,0.0,105313.42908999999,81.0,0.09913226542081624,0.0,3.0,0.0,Complete,0,,,,,False,105313.42908999999
5010227,301735,512,2025-01-03,,Returned,13745.24,1.0,13.0,13745.24,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Missing Ship Date,17224.61,3479.37122,13745.23878,13.0,1.0,0.0,0.0,0.0,13745.23878,13.0,0.20199999999999999,0.0,1.0,0.0,Complete,0,,,,,False,13745.23878
5010228,300941,538,2025-10-20,2025-10-27,Delivered,63035.54,3.0,64.0,63035.54,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,66508.91,3473.37122,63035.53878,64.0,3.0,0.0,0.0,0.0,63035.53878,64.0,0.052224148914784496,0.0,3.0,0.0,Complete,0,,,,,False,63035.53878
5010229,301076,524,2023-11-05,2023-11-08,Returned,30819.85,2.0,15.0,30819.85,-3.637978807091713e-12,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,31067.100000000002,247.2522,30819.8478,15.0,2.0,0.0,0.0,0.0,30819.8478,15.0,0.007958650791351623,0.0,2.0,0.0,Complete,0,,,,,False,30819.8478
5010230,301412,536,2025-07-22,2025-07-26,Delivered,,,,,,Cannot Calculate,0,False,No Order Details,Matched,,Valid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,No Order Details,0,,,,,False,0.0
5010231,301881,538,2023-08-06,2023-08-13,Pending,13646.02,4.0,57.0,13646.02,1.8189894035458565e-12,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,15563.14,1857.8310999999999,13705.3089,58.0,3.0,1419.77545,1.0,1.0,12285.533449999999,57.0,0.11937379603344826,0.017241379310344827,4.0,1.0,Partial,0,,,,,False,12285.533449999999
5010232,302409,514,2024-07-30,2024-07-08,Shipped,1881.71,1.0,2.0,1881.71,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Ship Date Before Order Date,2224.24,342.53296,1881.70704,2.0,1.0,0.0,0.0,0.0,1881.70704,2.0,0.15400000000000003,0.0,1.0,0.0,Complete,1,174.23,2024-07-30,2024-08-04,5.0,False,1881.70704
5010233,300083,515,2025-10-24,2025-10-24,Delivered,0.0,1.0,17.0,,,Cannot Calculate,1,True,Has Order Details,Matched,Positive Net Quantity,Valid,39603.03,6376.08783,33226.94217,17.0,1.0,0.0,0.0,0.0,33226.94217,17.0,0.161,0.0,1.0,0.0,Complete,1,228.74,2025-10-27,2025-11-05,12.0,False,33226.94217
