order_id,customer_id,warehouse_id,order_date,ship_date,order_status,order_total,Column1
5010387,302146,535,20-07-2026,29-Jul-26,SHIPPED,83966.44,
5010388,300230,509,06-06-2025,15-06-2025,Delivered,115912.14,
5010389,300604,518,18-01-2026,29-01-2026,delivered,54406.86,
5010390,300757,538,25-02-2025,06-03-2025,delivered,17008.7,
5010391,302153,507,11-01-2026,15-01-2026,SHIPPED,68708.14,
5010392,301380,505,29-09-2025,06-10-2025,Pending,72849.22,
5010393,301991,516,25-10-2025,02-11-2025,Shipped,153297.7,
5010394,302219,512,21-09-2025,25-09-2025,Shipped,53205.36,
5010395,302809,515,26-04-2026,26-04-2026,SHIPPED,,
5010396,301352,539,04-11-2025,10-11-2025,Shipped,,
5010397,300165,512,15-02-2024,18-02-2024,Delivered,150734.31,
5010398,300151,530,28-06-2026,01-07-2026,Returned,90802.77,
5010399,301057,517,27-08-2025,03-09-2025,delivered,,
5010400,302056,534,27-02-2026,02-03-2026,pending ,57589.45,
5010401,302530,528,12-12-2021,16-12-2021,delivered,54404.9,
5010402,302674,526,14-07-2025,14-07-2025,Returned,6490.18,
5010403,302167,517,10-01-2026,14-01-2026,delivered,74053.43,
5010404,301674,504,01-05-2024,01-05-2024,pending ,19822.51,
5010405,301294,530,08-08-2024,16-08-2024,Delivered,87745.44,
5010406,302858,521,28-01-2026,05-02-2026,Shipped,22193.74,
5010407,300104,514,12-02-2025,22-02-2025,SHIPPED,0,
5010408,302416,502,09-07-2024,,SHIPPED,,
5010409,301207,515,30-03-2024,04-10-2024,Cancelled,69302.03,
5010410,300961,528,05-04-2026,17-04-2026,Shipped,8447.83,
5010411,301756,529,03-09-2025,05-09-2025,SHIPPED,,
5010412,300664,516,05-06-2026,13-06-2026,Shipped,,
5010413,301323,509,21-04-2025,22-04-2025,SHIPPED,123541.41,
5010414,301847,516,11-11-2025,23-11-2025,Shipped,3031.67,
5010415,300689,521,19-02-2026,,SHIPPED,,
5010416,302420,518,15-03-2024,15-03-2024,Pending,75539.77,
5010417,302719,519,19-05-2024,26-05-2024,Delivered,139516.41,
5010418,301279,516,25-11-2021,28-11-2021,Delivered,9501.44,
5010419,300459,513,21-05-2024,26-05-2024,delivered,35232.25,
5010420,301102,522,01-09-2024,10-09-2024,delivered,47277.38,
5010421,302372,525,10-07-2025,07-19-2025,Cancelled,30908.63,
5010422,302803,509,16-11-2025,18-11-2025,pending ,54710.78,
5010423,301080,526,06-03-2026,10-03-2026,pending ,145553.23,
5010424,301296,503,06-12-2025,08-12-2025,Returned,22298.16,
5010425,300174,531,21-08-2025,02-09-2025,delivered,58949.37,
5010426,302435,523,21-08-2023,22-08-2023,delivered,20854.86,
5010427,302968,507,19-10-2023,27-10-2023,Cancelled,17833.16,
5010428,302224,527,16-10-2025,23-10-2025,Returned,49190.11,
5010429,302603,538,29-05-2024,02-06-2024,Returned,123816.36,
5010430,300258,505,06-05-2025,07-05-2025,Pending,,
5010431,302882,504,30-07-2026,06-Aug-26,Shipped,201047.21,
5010432,302475,532,28-05-2026,09-06-2026,Cancelled,1016.92,
5010433,300799,529,29-10-2024,31-10-2024,SHIPPED,5727.91,
5010434,300712,529,14-01-2026,01-16-2026,delivered,67464.98,
5010435,301082,510,06-05-2026,17-May-26,Delivered,,
5010436,300753,535,21-02-2026,25-02-2026,Cancelled,82605.17,
5010437,300475,526,15-07-2026,16-07-2026,Cancelled,16074.21,
5010438,302946,529,25-09-2025,26-09-2025,Pending,2176.62,
5010439,301445,504,22-08-2022,26-08-2022,Shipped,41097.99,
5010440,302071,517,13-02-2026,17-02-2026,pending ,12634.45,
5010441,300798,528,09-24-2024,24-09-2024,delivered,125902.63,
5010442,300288,518,26-01-2023,02-02-2023,Returned,28510.7,
5010443,302227,533,24-08-2025,02-09-2025,Returned,,
5010444,300451,502,26-12-2021,27-12-2021,SHIPPED,115217.7,
5010445,300340,505,28-10-2025,04-11-2025,SHIPPED,38729.68,
5010446,300254,527,30-10-2025,03-11-2025,Pending,,
5010447,300598,510,18-02-2022,25-02-2022,Shipped,57596.48,
5010448,300130,522,06-26-2023,28-06-2023,Shipped,113605.4,
5010449,301657,531,04-08-2025,13-08-2025,Pending,59500.02,
5010450,300331,533,03-10-2023,13-10-2023,delivered,181720.5,
5010451,302046,525,03-04-2024,04-04-2024,Cancelled,62091.09,
5010452,302670,538,16-06-2026,19-06-2026,delivered,,
5010453,301498,540,30-12-2025,02-01-2026,Pending,159365.96,
5010454,300278,532,03-07-2025,04-07-2025,SHIPPED,165972.96,
5010455,302375,529,16-07-2024,07-21-2024,Delivered,112624.8,
5010456,301828,527,22-06-2025,29-06-2025,pending ,126997.68,
5010457,302176,529,14-03-2024,24-03-2024,Delivered,66922.9,
5010458,300886,530,08-Feb-26,11-02-2026,delivered,40082.5,
5010459,301030,501,04-04-2023,04-04-2023,Pending,123679.59,
5010460,301842,511,03-07-2026,03-07-2026,pending ,61189.7,
5010461,302054,535,05-10-2023,15-10-2023,Delivered,,
5010462,300236,535,10-12-2025,16-12-2025,delivered,76176.73,
5010463,300741,503,29-04-2025,03-05-2025,Shipped,,
5010464,302882,512,13-02-2025,25-02-2025,delivered,13839.9,
5010465,301892,538,16-03-2025,19-03-2025,Returned,80324.42,
5010466,300510,536,18-12-2024,21-12-2024,delivered,,
5010467,301136,528,31-05-2025,02-06-2025,Returned,179321.01,
5010468,300197,535,15-03-2025,25-03-2025,delivered,2915.72,
5010469,300865,533,11-06-2026,20-06-2026,Shipped,15823.92,
5010470,300493,522,05-09-2025,15-09-2025,delivered,97284.27,
5010471,300385,519,01-10-2024,08-10-2024,Returned,4529.42,
5010472,300893,538,06-01-2024,07-01-2024,Pending,2368.54,
5010473,300700,524,30-09-2024,,SHIPPED,,
5010474,301044,512,02-02-2024,12-02-2024,pending ,80425.45,
5010475,300129,533,20-08-2022,26-08-2022,Delivered,31645.46,
5010476,300528,501,15-12-2022,26-Dec-22,Delivered,135434.71,
5010477,301893,512,19-04-2024,22-04-2024,Pending,58703.41,
5010478,301413,508,22-08-2025,27-08-2025,Cancelled,,
5010479,300480,516,05-11-2022,11-05-2022,Shipped,26915.6,
5010480,300117,529,16-05-2025,19-05-2025,SHIPPED,,
5010481,300239,539,17-05-2025,29-05-2025,SHIPPED,59369.17,
5010482,300466,507,05-06-2025,12-06-2025,Pending,29188.68,
5010483,302884,531,05-10-2025,15-10-2025,Delivered,178647.11,
5010484,302125,506,22-10-2025,26-10-2025,Delivered,31519.39,
5010485,302644,514,28-Jun-22,06-07-2022,SHIPPED,18373.71,
5010486,301173,538,19-02-2021,24-02-2021,Cancelled,70073.54,
5010487,301217,502,30-08-2024,30-08-2024,Returned,136275.32,
5010488,302088,520,23-09-2025,01-10-2025,pending ,1967.36,
5010489,300926,537,23-08-2021,31-08-2021,delivered,147737.51,
5010490,300858,537,30-06-2023,12-07-2023,Shipped,139283.39,
5010491,300305,531,05-11-2024,16-11-2024,delivered,14184.25,
5010492,300863,510,30-06-2026,01-07-2026,Shipped,120416.24,
5010493,300880,510,25-10-2023,29-10-2023,Returned,36033.15,
5010494,302478,536,19-04-2025,28-04-2025,pending ,57475.69,
5010495,301525,517,24-02-2024,26-02-2024,SHIPPED,13284.38,
5010496,300257,510,19-07-2026,31-07-2026,delivered,45626.17,
5010497,302015,510,24-06-2024,29-06-2024,SHIPPED,26728.9,
5010498,302762,522,03-05-2023,13-05-2023,delivered,9878.62,
5010499,302046,519,24-12-2023,03-01-2024,delivered,264102.14,
5010500,301223,505,19-05-2023,20-05-2023,Returned,28643.66,
5010501,301861,537,26-02-2026,28-02-2026,Delivered,50025.51,
5010502,302319,504,06-06-2025,17-06-2025,Delivered,,
5010503,302253,505,02-12-2023,03-12-2023,Cancelled,207534.34,
5010504,302198,538,23-12-2022,27-12-2022,SHIPPED,192277.8,
5010505,300519,532,27-02-2024,03-03-2024,Pending,,
5010506,300158,513,11-09-2024,17-09-2024,Pending,31225.5,
5010507,301204,539,12-07-2023,,Delivered,14587.12,
5010508,301511,529,08-11-2023,12-11-2023,Delivered,59851.8,
5010509,300720,519,02-01-2023,14-01-2023,Cancelled,218211.71,
5010510,301993,530,17-01-2021,29-01-2021,Pending,,
5010511,302730,535,13-02-2021,17-02-2021,pending ,71091.5,
5010512,300349,515,22-05-2023,31-05-2023,pending ,102118.57,
5010513,300337,511,27-06-2026,28-06-2026,delivered,60193.18,
5010514,300771,524,08-02-2025,16-Feb-25,SHIPPED,,
5010515,301361,540,21-11-2025,11-28-2025,Cancelled,12496.55,
5010516,302325,540,28-09-2023,29-09-2023,Pending,81452.82,
5010517,300944,518,13-03-2026,13-03-2026,Returned,,
5010518,301327,522,01-12-2023,02-12-2023,pending ,182466.11,
5010519,301909,503,13-11-2023,11-22-2023,Shipped,36886.67,
5010520,300735,535,14-01-2026,22-01-2026,Cancelled,37606.18,
5010521,302777,508,31-08-2025,11-09-2025,delivered,,
5010522,300836,536,15-06-2022,22-06-2022,delivered,6264.03,
5010523,301194,514,07-03-2026,17-03-2026,Returned,35284.75,
5010524,300864,534,26-05-2025,02-06-2025,Shipped,,
5010525,302664,523,28-07-2025,,Shipped,26836.03,
5010526,302753,510,02-05-2026,11-05-2026,Cancelled,97959.8,
5010527,302785,517,11-06-2026,23-06-2026,pending ,55318.55,
5010528,302173,512,25-04-2024,05-02-2024,delivered,96465.14,
5010529,300785,532,29-09-2025,30-09-2025,Delivered,79791.46,
5010530,300757,533,07-09-2025,12-09-2025,Pending,83907.15,
5010531,301678,508,24-11-2021,27-11-2021,Pending,51723.34,
5010532,300008,528,10-10-2023,,Delivered,,
5010533,301218,504,23-08-2025,28-08-2025,SHIPPED,232017.3,
5010534,302741,509,26-07-2026,06-08-2026,Delivered,52613.87,
5010535,302480,529,11-07-2021,12-07-2021,Returned,35945.96,
5010536,301516,509,28-Jun-24,06-07-2024,SHIPPED,19345.87,
5010537,302580,524,19-03-2024,29-03-2024,Shipped,221049.76,
5010538,300244,501,04-10-2024,14-10-2024,Shipped,,
5010539,302711,521,21-06-2022,30-06-2022,pending ,17974.72,
5010540,302593,524,26-05-2023,02-06-2023,Cancelled,295732.46,
5010541,301354,501,19-11-2025,21-11-2025,SHIPPED,727.09,
5010542,302897,511,04-05-2026,06-05-2026,Shipped,97272.44,
5010543,302886,516,10-02-2024,10-02-2024,Pending,49765.7,
5010544,301132,502,16-03-2024,21-03-2024,Shipped,,
5010545,300752,534,22-08-2025,25-08-2025,Shipped,33078.93,
5010546,301113,516,08-02-2026,16-02-2026,SHIPPED,-5626.01,
5010547,300358,539,12-10-2025,19-10-2025,Pending,1621.28,
5010548,301262,519,04-28-2023,06-05-2023,Pending,87521.28,
5010549,302699,512,03-03-2024,08-Mar-24,Shipped,,
5010550,300370,523,20-Jan-24,,Delivered,,
5010551,302866,504,10-05-2023,14-05-2023,Returned,26821.11,
5010552,300065,519,05-08-2023,06-08-2023,Returned,,
5010553,301389,510,08-11-2023,11-11-2023,Delivered,17402.84,
5010554,300505,514,15-03-2024,19-03-2024,Pending,,
5010555,300566,523,26-11-2024,02-12-2024,Shipped,0,
5010556,302691,502,26-06-2026,26-06-2026,Returned,,
5010557,302571,538,06-06-2025,09-06-2025,delivered,47355.32,
5010558,302683,534,23-11-2023,23-11-2023,pending ,16874.41,
5010559,301971,532,18-08-2024,27-08-2024,Shipped,,
5010560,301800,509,01-02-2026,11-02-2026,Pending,,
5010561,302621,503,03-08-2024,08-03-2024,Delivered,48517.01,
5010562,302379,513,23-11-2025,04-12-2025,delivered,19547.67,
5010563,300451,518,10-08-2023,12-08-2023,Pending,8318.35,
5010564,302579,520,20-07-2026,26-07-2026,Cancelled,67161.92,
5010565,302980,539,28-03-2026,06-04-2026,pending ,131910.71,
5010566,302152,519,27-11-2023,28-11-2023,Delivered,72682.94,
5010567,301423,528,21-09-2025,27-09-2025,SHIPPED,101293.69,
5010568,301680,519,06-01-2026,11-01-2026,SHIPPED,77931.71,
5010569,302601,508,04-06-2026,,Delivered,150520.01,
5010570,300506,529,08-03-2026,16-03-2026,Returned,47550.46,
5010571,302758,525,29-03-2024,07-04-2024,pending ,119282.3,
5010572,300338,530,20-05-2026,26-05-2026,pending ,27175.6,
5010573,302132,518,17-07-2026,07-27-2026,SHIPPED,142812.72,
5010574,300434,540,16-05-2024,27-05-2024,Returned,65955.93,
5010575,301635,529,06-29-2023,09-07-2023,Returned,3900.4,
5010576,302969,538,08-10-2021,18-10-2021,delivered,,
5010577,301570,516,17-09-2024,28-09-2024,Shipped,70455.91,
5010578,300848,504,24-10-2023,05-Nov-23,pending ,112967.05,
5010579,301050,533,11-12-2025,11-12-2025,pending ,,
5010580,302624,527,02-06-2024,03-06-2024,Returned,12314.67,
5010581,300241,510,03-02-2025,10-02-2025,Shipped,14995.42,
5010582,301813,524,23-01-2025,29-01-2025,delivered,-1636.21,
5010583,301806,540,10-05-2024,22-05-2024,SHIPPED,77523.73,
5010584,301723,525,09-12-2025,09-12-2025,SHIPPED,199361.91,
5010585,302960,535,08-04-2023,20-04-2023,Pending,59565.25,
5010586,300117,523,27-02-2026,27-02-2026,Delivered,31051.78,
5010587,302054,533,06-02-2024,13-02-2024,Returned,124430.9,
5010588,302081,502,03-29-2024,29-03-2024,pending ,28151.21,
5010589,301723,525,13-10-2023,16-10-2023,SHIPPED,132460.51,
5010590,300504,529,18-Apr-26,18-04-2026,Shipped,57097.57,
5010591,300323,531,30-07-2026,04-08-2026,Shipped,50945.36,
5010592,302193,513,16-12-2025,26-12-2025,Delivered,57526.09,
5010593,301669,506,08-09-2025,17-09-2025,pending ,27059.7,
5010594,301635,515,13-08-2025,14-08-2025,Delivered,,
5010595,300078,525,20-04-2025,29-04-2025,Delivered,67271.98,
5010596,300454,529,10-05-2025,21-05-2025,pending ,136442.83,
5010597,301688,513,25-09-2021,07-10-2021,SHIPPED,4244.41,
5010598,300082,532,28-05-2023,09-06-2023,SHIPPED,36207.8,
5010599,300532,535,02-03-2026,08-02-2026,Pending,112820.34,
5010600,301419,520,05-03-2025,05-03-2025,Delivered,10112.66,
5010601,300292,533,18-10-2024,26-10-2024,Delivered,,
5010602,302424,509,19-Jul-21,24-07-2021,delivered,172891.59,
5010603,300228,536,28-06-2025,,Shipped,,
5010604,301362,521,21-06-2025,22-06-2025,Returned,,
5010605,302009,531,08-02-2024,12-02-2024,pending ,102498.61,
5010606,300608,532,06-07-2025,11-07-2025,pending ,56264.7,
5010607,301856,516,29-01-2026,02-02-2026,Cancelled,86206.02,
5010608,300469,517,25-03-2023,04-04-2023,pending ,12465.39,
5010609,302798,535,19-03-2024,25-03-2024,Pending,,
5010610,302576,533,18-04-2026,23-04-2026,Shipped,11204.68,
5010611,301298,504,20-Oct-23,23-10-2023,Shipped,117500.65,
5010612,302252,537,04-05-2022,07-05-2022,Cancelled,143239.26,
5010613,302066,520,20-02-2026,23-02-2026,SHIPPED,,
5010614,301255,523,06-03-2022,07-03-2022,Delivered,,
5010615,302150,530,27-01-2026,03-02-2026,pending ,3355.44,
5010616,302616,520,03-08-2025,05-08-2025,Delivered,111843.53,
5010617,300330,504,25-04-2023,04-05-2023,delivered,8555.5,
5010618,300021,506,11-06-2025,16-06-2025,Pending,49080.2,
5010619,301964,503,06-04-2023,14-04-2023,Delivered,173652.53,
5010620,300049,530,09-07-2025,20-07-2025,pending ,28111.84,
5010621,300292,526,01-01-2024,03-01-2024,Pending,62573.28,
5010622,300214,539,29-03-2022,03-04-2022,Delivered,,
5010623,301993,535,15-10-2025,25-10-2025,SHIPPED,100508.98,
5010624,300360,526,06-01-2024,18-01-2024,pending ,94758.17,
5010625,302883,503,11-01-2026,16-01-2026,delivered,,
5010626,302143,532,12-10-2024,13-10-2024,delivered,64341.99,
5010627,300815,521,24-02-2025,05-03-2025,SHIPPED,75555.32,
5010628,301553,503,24-03-2022,02-04-2022,Cancelled,115130.58,
5010629,302793,501,17-06-2023,20-06-2023,pending ,,
5010630,300506,523,09-03-2026,18-Mar-26,Shipped,241019.72,
5010631,302979,520,21-07-2021,08-02-2021,Pending,82801.07,
5010632,302871,526,01-10-2024,13-10-2024,Returned,80321.84,
5010633,300663,509,10-01-2025,11-01-2025,SHIPPED,130947.07,
5010634,302611,517,09-03-2022,13-03-2022,SHIPPED,38798.31,
5010635,301182,522,31-01-2025,10-02-2025,delivered,137344.42,
5010636,300688,508,01-07-2022,01-07-2022,Delivered,25456.82,
5010637,301556,525,24-03-2024,03-04-2024,pending ,120513.13,
5010638,301634,517,05-09-2025,13-09-2025,pending ,21799.54,
5010639,302480,533,22-04-2021,02-May-21,pending ,31925.69,
5010640,302882,529,23-10-2025,23-10-2025,Shipped,357.96,
5010641,302396,529,05-02-2026,06-02-2026,Delivered,52169.71,
5010642,300522,505,13-01-2023,18-01-2023,Delivered,33500.94,
5010643,301491,506,08-07-2026,12-07-2026,Pending,92093.17,
5010644,300532,537,29-10-2025,31-10-2025,Returned,16241.21,
5010645,302708,523,07-02-2022,17-02-2022,Delivered,23204.73,
5010646,302737,537,05-12-2024,05-12-2024,SHIPPED,56414.2,
5010647,301266,529,08-09-2021,08-09-2021,Returned,1585.82,
5010648,301886,506,02-02-2025,04-02-2025,Delivered,156725.66,
5010649,301966,527,11-07-2025,13-07-2025,pending ,107088.79,
5010650,300293,511,14-07-2024,14-07-2024,Delivered,87361.19,
5010651,300240,534,26-12-2022,07-01-2023,Cancelled,176707.68,
5010652,300690,533,11-08-2024,12-08-2024,Delivered,49272.87,
5010653,301010,509,21-05-2024,22-05-2024,SHIPPED,131446.37,
5010654,301759,518,31-10-2025,06-11-2025,Delivered,87943.75,
5010655,302571,529,29-07-2026,30-07-2026,Returned,23438.35,
5010656,301465,518,24-07-2022,24-07-2022,pending ,18415.43,
5010657,300943,505,06-11-2025,16-Nov-25,Cancelled,59872.76,
5010658,302354,513,04-04-2026,04-04-2026,Cancelled,168191.83,
5010659,301585,529,24-11-2025,27-11-2025,delivered,79994.17,
5010660,301935,528,11-10-2022,11-10-2022,Pending,25718.79,
5010661,300908,505,02-Oct-25,03-10-2025,Pending,104309.31,
5010662,302321,538,09-08-2025,19-08-2025,delivered,114470.06,
5010663,300202,527,07-04-2026,14-04-2026,Shipped,15383.47,
5010664,300135,515,16-01-2025,01-18-2025,Shipped,,
5010665,302559,506,25-10-2025,,Returned,79197.33,
5010666,302829,505,15-07-2025,24-07-2025,Cancelled,76862.85,
5010667,300282,537,05-11-2025,16-11-2025,Pending,7348.32,
5010668,301891,537,06-11-2025,14-11-2025,Delivered,15586.5,
5010669,302345,533,01-01-2024,13-01-2024,Delivered,,
5010670,301581,525,31-10-2025,03-11-2025,Cancelled,144247.44,
5010671,300094,537,24-12-2022,02-01-2023,Returned,14318.61,
5010672,301719,518,18-11-2025,24-11-2025,Delivered,20998.2,
5010673,302947,528,08-12-2024,18-08-2024,Shipped,0,
5010674,301283,508,01-12-2021,12-09-2021,Shipped,197614.57,
5010675,301985,504,28-01-2026,01-02-2026,Delivered,25448.78,
5010676,301384,517,24-03-2026,28-03-2026,Delivered,27920.38,
5010677,302541,525,25-04-2026,07-05-2026,Pending,121272.19,
5010678,301286,518,02-07-2025,07-07-2025,pending ,8375.14,
5010679,302736,521,27-04-2023,06-05-2023,delivered,88884.25,
5010680,301290,533,29-06-2025,11-07-2025,pending ,71500.79,
5010681,301075,515,02-12-2023,07-12-2023,delivered,95021.85,
5010682,302353,533,23-11-2023,30-11-2023,Returned,46132.29,
5010683,300398,512,27-02-2024,27-02-2024,Returned,102370.29,
5010684,300936,521,09-07-2026,11-07-2026,SHIPPED,9991.99,
5010685,300269,507,30-11-2024,02-12-2024,pending ,56411.23,
5010686,300863,512,30-01-2026,01-02-2026,Returned,140.27,
5010687,300110,527,24-04-2026,05-05-2026,Delivered,9007.22,
5010688,300947,522,08-07-2026,19-07-2026,Delivered,,
5010689,300064,512,23-10-2024,04-11-2024,Pending,-3751.44,
5010690,300822,514,21-06-2025,26-06-2025,delivered,,
5010691,300444,509,12-03-2024,24-03-2024,Cancelled,68308.74,
5010692,300931,539,21-03-2025,,Returned,33306.02,
5010693,301553,538,01-12-2021,04-12-2021,pending ,86917.77,
5010694,301287,519,07-06-2025,19-06-2025,SHIPPED,99897.35,
5010695,302376,506,14-11-2022,19-11-2022,SHIPPED,11371.24,
5010696,301452,507,19-05-2023,29-05-2023,Pending,61627.48,
5010697,302456,532,25-07-2024,03-08-2024,delivered,88328.19,
5010698,302692,535,07-03-2025,09-03-2025,Pending,83665.3,
5010699,300663,502,14-11-2024,24-11-2024,pending ,89756.43,
5010700,302743,519,23-Apr-24,04-05-2024,Cancelled,83664.57,
5010701,301205,512,11-10-2023,16-10-2023,Pending,11128.56,
5010702,300454,523,11-01-2023,11-01-2023,Cancelled,116412.33,
5010703,301331,501,17-10-2022,,Cancelled,69834.16,
5010704,300997,535,08-04-2024,08-04-2024,Delivered,67667.25,
5010705,300344,508,16-08-2023,24-08-2023,Delivered,44115.2,
5010706,301149,509,12-01-2024,24-01-2024,Shipped,188978.12,
5010707,302226,519,19-02-2026,20-02-2026,delivered,21237.01,
5010708,301206,520,26-03-2026,30-03-2026,Cancelled,16139.38,
5010709,302035,502,17-12-2024,26-12-2024,Shipped,,
5010710,300236,509,20-12-2024,28-Dec-24,Returned,131920.68,
5010711,301884,530,25-12-2025,27-12-2025,Pending,38727.37,
5010712,302130,540,02-12-2025,13-12-2025,Pending,159259.57,
5010713,301987,540,03-17-2025,19-03-2025,Delivered,72163.91,
5010714,300462,538,14-06-2026,14-06-2026,pending ,50523.3,
5010715,302875,537,10-06-2022,12-06-2022,Cancelled,152672.13,
5010716,301723,518,08-10-2022,16-10-2022,Cancelled,40222.35,
5010717,300087,505,19-11-2025,23-11-2025,Delivered,20773.59,
5010718,301290,520,26-12-2022,31-12-2022,pending ,26887.33,
5010719,302297,515,14-02-2026,15-02-2026,delivered,,
5010720,300288,516,24-02-2026,06-03-2026,Cancelled,47633.92,
5010721,302329,513,11-Oct-24,23-10-2024,Returned,,
5010722,301301,531,05-12-2024,13-12-2024,Returned,41967.1,
5010723,302072,519,31-05-2022,11-06-2022,Shipped,117473.37,
5010724,302530,501,06-06-2023,13-06-2023,pending ,58451.1,
5010725,300619,504,29-04-2023,08-05-2023,Returned,87598.58,
5010726,301505,525,16-09-2022,28-09-2022,delivered,23440.75,
5010727,301862,535,14-03-2025,17-03-2025,Returned,,
5010728,301595,517,06-06-2026,16-Jun-26,Pending,,
5010729,301380,506,05-03-2025,11-03-2025,Pending,36746.74,
5010730,301047,527,21-09-2024,28-09-2024,Cancelled,92947.12,
5010731,302345,501,10-08-2024,13-08-2024,Returned,9306.95,
5010732,301603,532,29-11-2024,08-12-2024,Pending,53482.35,
5010733,301142,528,11-07-2025,21-07-2025,delivered,,
5010734,301674,526,29-07-2022,02-08-2022,pending ,21131.66,
5010735,300043,504,07-06-2025,15-06-2025,delivered,,
5010736,300654,515,02-06-2024,08-06-2024,Returned,111161.64,
5010737,302621,540,20-09-2024,24-09-2024,delivered,74155.59,
5010738,302998,525,17-08-2023,17-08-2023,Delivered,905.83,
5010739,301581,518,06-22-2023,01-07-2023,Cancelled,179139.81,
5010740,301262,537,11-06-2024,17-06-2024,Delivered,8248.65,
5010741,300020,540,11-05-2026,19-05-2026,Shipped,1959.74,
5010742,300406,526,06-08-2025,12-08-2025,Cancelled,44795.03,
5010743,300882,529,27-07-2023,28-Jul-23,pending ,110537.95,
5010744,302082,517,20-Mar-26,31-03-2026,Returned,43912.71,
5010745,302338,529,08-06-2026,16-06-2026,Pending,130694.58,
5010746,300828,522,13-07-2025,23-07-2025,Returned,,
5010747,300964,502,08-08-2024,11-08-2024,Returned,50589.94,
5010748,301499,512,29-06-2025,08-07-2025,Pending,44037.08,
5010749,301200,515,26-11-2025,,delivered,112087.79,
5010750,302330,521,31-03-2025,10-04-2025,Pending,,
5010751,302903,517,17-01-2024,17-01-2024,Returned,32270.98,
5010752,301608,505,07-12-2024,12-12-2024,Cancelled,4386.7,
5010753,301149,539,22-02-2024,03-03-2024,Cancelled,61622.33,
5010754,301592,515,22-09-2025,28-09-2025,Returned,,
5010755,301985,519,13-Feb-26,13-02-2026,pending ,130581.8,
5010756,300070,511,17-01-2025,28-01-2025,Shipped,62833.29,
5010757,302838,516,25-04-2025,04-05-2025,Pending,54879.45,
5010758,301185,510,06-02-2024,17-02-2024,delivered,105375.93,
5010759,302376,531,21-05-2023,31-05-2023,SHIPPED,86160.08,
5010760,300380,504,07-02-2025,08-02-2025,Pending,17787.87,
5010761,302972,538,19-01-2023,23-01-2023,SHIPPED,58697.08,
5010762,301896,508,27-11-2025,12-03-2025,Delivered,0,
5010763,302083,540,15-06-2026,16-06-2026,Delivered,134897.19,
5010764,301812,538,23-08-2025,24-08-2025,Returned,143591.23,
5010765,301280,517,05-05-2026,17-05-2026,Delivered,,
5010766,302141,506,24-06-2026,,Pending,15854.78,
5010767,302696,527,09-08-2025,11-08-2025,Pending,73740.55,
5010768,300057,501,17-06-2026,21-06-2026,Pending,82481.75,
5010769,300173,530,18-11-2025,21-11-2025,Returned,113734.26,
5010770,300940,526,20-04-2023,24-04-2023,Pending,148433.11,
5010771,301850,526,01-08-2021,05-08-2021,SHIPPED,20470.03,
5010772,300272,502,13-May-25,20-05-2025,pending ,44476.99,
5010773,300116,515,04-07-2025,13-07-2025,Returned,122770.52,
5010774,300190,514,23-Nov-21,03-12-2021,Shipped,19681.88,
5010775,302697,501,03-Dec-25,07-12-2025,Pending,,
5010776,301766,536,16-10-2024,21-10-2024,Delivered,,
5010777,301134,540,12-08-2025,18-08-2025,SHIPPED,80083.08,
5010778,302131,527,11-07-2024,21-07-2024,Returned,46588.27,
5010779,300469,526,31-01-2023,02-02-2023,Returned,8142.65,
5010780,300362,537,02-01-2026,03-01-2026,Delivered,28641.69,
5010781,302212,534,11-07-2024,14-07-2024,SHIPPED,51805.72,
5010782,300061,531,29-10-2024,09-Nov-24,Delivered,49684.59,
5010783,301917,514,17-09-2025,18-09-2025,delivered,50002.38,
5010784,302319,533,29-12-2025,30-Dec-25,Returned,52138.39,
5010785,302466,523,03-07-2022,10-07-2022,delivered,106338.3,
5010786,300159,518,24-03-2025,04-04-2025,pending ,39249.18,
5010787,301013,520,14-06-2024,25-06-2024,Cancelled,,
5010788,300282,531,31-Mar-24,01-04-2024,delivered,33835.96,
5010789,300402,536,05-11-2025,07-11-2025,Delivered,,
5010790,300364,504,30-03-2022,31-03-2022,SHIPPED,77063.97,
5010791,301560,525,24-07-2024,05-08-2024,Cancelled,20266.41,
5010792,302274,507,01-06-2025,06-06-2025,pending ,,
5010793,300641,503,22-06-2025,01-Jul-25,delivered,72131.18,
5010794,300054,531,03-07-2026,04-07-2026,Returned,108245.53,
5010795,302515,517,14-09-2025,,Shipped,,
5010796,301441,501,19-06-2026,28-06-2026,Shipped,77964.54,
5010797,301987,514,10-07-2025,16-07-2025,Pending,72193.04,
5010798,301825,516,09-03-2025,03-18-2025,delivered,99407.14,
5010799,302571,528,20-06-2025,25-06-2025,Pending,97442,
5010800,301313,514,02-03-2024,06-03-2024,Returned,26750.88,
5010801,302260,539,20-02-2025,22-02-2025,Cancelled,,
5010802,300139,501,03-06-2024,05-06-2024,pending ,93544.34,
5010803,301587,506,15-10-2020,19-10-2020,Returned,66940.17,
5010804,301998,509,04-Jan-26,04-01-2026,delivered,37020.02,
5010805,302542,517,08-05-2023,16-05-2023,Shipped,15569.93,
5010806,302878,521,22-02-2025,22-02-2025,pending ,,
5010807,302580,528,16-04-2026,23-04-2026,pending ,28263.85,
5010808,300209,528,13-06-2025,19-06-2025,Delivered,60061.26,
5010809,300643,507,17-04-2026,29-04-2026,SHIPPED,48683.5,
