order_detail_id,order_id,product_id,quantity,discount_pct,line_total
818708,5004857,21081,17,7.0,2433.32
818709,5007817,20487,8,6.3,13493.62
818710,5004503,20101,27,20.8,5686.65
818711,5011933,20859,27,0.9,441.76
818712,5010374,21345,50,21.5,82019.94
818713,5001213,20039,35,,2729.34
818714,5003376,20390,1,25.5,1396.01
818715,5010388,21392,47,26.1,49964.12
818716,5007115,20420,12,,19997.2
818717,5002248,20938,33,0.7,22154.47
818718,5011471,20220,5,0.1,4140.85
818719,5011356,20564,-1,0.8,-1631.94
818720,5009932,20641,16,10.9,
818721,5003994,21497,36,12.0,46130.52
818722,5004685,20834,26,26.7,31583.3
818723,5011263,20787,32,0.1,9385.49
818724,5010855,20519,43,0.9,48723.28
818725,5006277,21346,29,1.5,
818726,5000993,21474,18,0.7,6265.19
818727,5002224,20076,15,26.6,26514.28
818728,5005191,20368,19,15.4,7425.71
818729,5004456,21200,6,0.9,7626.1
818730,5005463,20742,25,0.4,12751.29
818731,5005824,20105,27,21.1,24630.1
818732,5002273,21470,22,21.0,31953.48
818733,5009803,20012,16,20.6,22467.15
818734,5005211,20314,37,25.7,6248.98
818735,5003065,21391,12,10.8,658.72
818736,5006074,20489,21,16.3,25418.98
818737,5001550,21082,42,,36334.73
818738,5007791,20187,37,15.1,62830.71
818739,5011668,20085,47,1.9,80887.82
818740,5005649,21279,11,26.4,8411.66
818741,5010717,20280,45,25.8,20773.59
818742,5000736,20416,25,,8197.7
818743,5001714,20045,-5,11.9,-747.97
818744,5009224,20632,33,,32937.1
818745,5002850,20418,41,16.9,
818746,5003053,20090,39,25.8,12994.32
818747,5004079,21499,14,5.9,28998.61
818748,5009952,21190,17,,6824.93
818749,5009080,20319,17,25.1,5070.41
818750,5006450,21184,17,16.7,27381.71
818751,5006995,20455,23,6.1,37573.16
818752,5002449,21063,20,1.9,12301.74
818753,5002070,20789,48,5.7,83076.19
818754,5001637,21243,11,,24053.76
818755,5004474,21214,21,16.0,33987.16
818756,5007144,21188,8,1.4,6145.62
818757,5001841,20414,3,5.4,2725.13
818758,5000202,20259,29,0.5,34358.23
818759,5004807,20907,28,15.4,50270.2
818760,5005000,20319,4,21.1,1256.75
818761,5001561,21263,31,1.7,68958.88
818762,5002513,20580,7,0.9,15342.15
818763,5001931,21402,32,1.1,23175.51
818764,5004638,20624,40,1.0,73331.68
818765,5010181,20808,33,5.9,72340.76
818766,5000093,20543,33,0.8,75644.06
818767,5004431,20266,37,21.0,40371.31
818768,5002491,20810,15,10.2,24946.04
818769,5005446,20037,31,21.3,41062.59
818770,5006024,20642,40,15.5,36425.92
818771,5002610,21097,39,0.4,96540.94
818772,5003114,20733,45,10.4,20255.56
818773,5011785,20934,8,20.4,7423.56
818774,5006847,21466,25,20.1,47913.03
818775,5005374,20955,27,15.6,45044.81
818776,5007424,21177,22,25.1,39991.61
818777,5011774,20462,3,,3980.75
818778,5003108,20250,44,1.2,44158.42
818779,5009413,21051,23,1.3,39926.06
818780,5001069,20198,7,15.8,10552.32
818781,5000719,20784,5,0.1,6368.62
818782,5002355,21042,-9,25.9,-16361.46
818783,5010903,21371,28,0.3,66674.02
818784,5005093,20616,36,5.6,7639.26
818785,5005975,20443,46,1.7,83838.24
818786,5005653,21029,45,11.7,62437.19
818787,5007895,21403,12,1.3,10829.09
818788,5006881,20473,25,20.3,6052.42
818789,5011248,20295,43,16.3,1855.34
818790,5006843,20325,18,5.9,23686.78
818791,5002623,20924,4,0.3,7667.05
818792,5002149,20763,12,5.3,1272.09
818793,5003706,20585,21,2.0,46471.49
818794,5000420,20113,47,26.4,23437.81
818795,5006397,20433,15,16.5,4318.37
818796,5008737,21383,2,,1774.31
818797,5001315,20517,9,1.4,517.62
818798,5008942,21266,12,0.2,16947.96
818799,5005069,20901,40,20.9,11743.19
818800,5005391,20676,-8,10.9,-15362.34
818801,5005344,21482,42,1.0,31636.56
818802,5004286,20155,25,21.9,33092.53
818803,5000739,20677,35,26.1,5932.91
818804,5001747,21161,37,,82633.11
818805,5002184,20264,33,10.9,587.18
818806,5003648,21362,-8,16.9,-16384.93
818807,5010327,21306,41,0.7,39721.64
818808,5008424,20951,37,16.4,7765.79
818809,5006891,20472,26,21.8,25290.16
818810,5001936,20841,7,0.0,3086.86
818811,5000765,20237,3,,4560.11
818812,5002909,21423,38,21.7,31246.16
818813,5004990,20509,46,6.0,38228.48
818814,5002654,20100,25,26.2,32331.96
818815,5011596,21460,7,1.5,5240.27
818816,5006000,21390,11,15.8,4632.2
818817,5011900,20156,44,15.9,
818818,5000270,20020,3,6.7,6877.03
818819,5011906,21419,34,11.9,26859.75
818820,5010681,20029,8,11.7,15255.2
818821,5001322,21218,45,,87991.66
818822,5009123,21457,19,16.6,27850.61
818823,5000121,20306,47,21.9,58738.17
818824,5010463,21384,37,25.6,68760.81
818825,5006115,20915,23,6.4,21575.58
818826,5007980,20866,7,6.6,9993.53
818827,5005612,20864,45,,6919.97
818828,5005295,20898,48,,34613.06
818829,5009336,20169,7,,3401.23
818830,5008039,21121,23,10.6,41256.21
818831,5010513,20518,50,1.9,60193.18
818832,5009372,20290,33,16.7,12407.44
818833,5011120,20128,14,20.3,9812.12
818834,5005370,20250,23,5.1,22171.65
818835,5000131,20441,44,1.2,18447.78
818836,5007042,21378,-1,,-534.94
818837,5000888,20638,17,10.8,33484.69
818838,5011751,20023,36,16.7,7377.65
818839,5001325,21366,25,26.2,41718.77
818840,5006240,20999,38,26.3,42552.6
818841,5006500,20543,35,21.6,63406.43
818842,5005497,21191,34,1.7,64466.36
818843,5000891,21146,47,6.3,65283.85
818844,5009928,20727,45,26.1,39422.14
818845,5008954,20868,4,26.2,3009.36
818846,5001860,20886,35,1.4,9244.88
818847,5008963,20866,12,2.0,17975.51
818848,5007357,20113,16,1.8,10645.67
818849,5005968,20229,36,,9616.68
818850,5001462,20339,3,20.2,3372.52
818851,5010089,21438,30,0.8,54582.22
818852,5007554,20446,24,26.1,9377.38
818853,5010892,20189,21,6.9,42165.84
818854,5008544,21468,31,1.0,73056.32
818855,5002791,20421,28,1.4,26524.94
818856,5001361,20382,14,,14604.21
818857,5009090,21400,43,16.2,80542.48
818858,5010769,21179,27,25.9,37615.56
818859,5008003,21489,41,11.7,53036.67
818860,5009719,20775,8,5.2,18082.15
818861,5008118,20056,28,15.8,1972.6
818862,5000295,20844,21,1.0,7450.93
818863,5005570,20094,47,26.1,32022.09
818864,5000800,20170,41,11.5,44447.67
818865,5006317,20596,27,25.4,11335.11
818866,5001652,20699,48,25.8,54738.59
818867,5002121,20194,21,6.7,31525.33
818868,5001798,20111,50,0.1,35008.96
818869,5010920,21410,43,6.9,15481.16
818870,5009288,21041,26,1.0,54835.72
818871,5004655,20879,24,,19429.61
818872,5002763,20896,24,0.1,54679.43
818873,5000217,20747,41,,70684.79
818874,5001932,20838,46,11.9,83251.75
818875,5011012,20461,41,1.4,454.79
818876,5000182,21243,25,5.6,52022.42
818877,5004016,21157,14,0.4,21807.44
818878,5003190,21304,24,1.2,9450.65
818879,5001598,21199,12,0.5,2306.69
818880,5011168,20687,3,5.5,1148.8
818881,5005191,20660,22,5.3,15613.21
818882,5009770,20204,8,6.9,1941.54
818883,5006250,21473,48,6.3,56978.75
818884,5003031,20054,13,6.2,26388.67
818885,5009859,20549,4,16.1,3316.53
818886,5001495,21020,24,11.6,48810.38
818887,5003119,21230,24,25.1,12398.05
818888,5008173,20713,8,6.6,9677.51
818889,5010124,21320,1,0.6,1785.51
818890,5007272,20044,50,10.3,38525.25
818891,5005324,20561,6,16.8,360.97
818892,5011289,20145,15,1.4,24220.99
818893,5000415,20235,22,0.4,4047.58
818894,5008048,20995,44,20.2,56939.73
818895,5007793,20120,15,6.7,794.08
818896,5000456,20644,16,1.5,36511.66
818897,5008245,20091,30,0.3,31160.54
818898,5007296,21357,42,21.1,75942.02
818899,5006197,20851,3,27.0,5281.6
818900,5007612,20553,48,25.3,43901.01
818901,5005639,21497,4,15.7,4910.1
818902,5010038,21091,44,,63240.54
818903,5008840,20893,29,20.7,55057.81
818904,5009204,21265,29,1.5,28335.91
818905,5009633,20734,24,6.2,39726.93
818906,5000577,20051,41,1.1,93135.78
818907,5003863,20260,49,0.0,80808.84
818908,5011045,20584,17,1.8,35124.18
818909,5007440,20651,25,21.9,46063.77
818910,5008815,20023,45,1.2,10938.05
818911,5008669,20193,13,1.3,27892.03
818912,5008204,21464,50,11.7,2576.15
818913,5003991,21223,6,0.5,13017.41
818914,5011340,20829,32,1.4,66044.33
818915,5004007,21153,29,0.9,40109.59
818916,5001194,21233,44,16.8,
818917,5004439,20015,31,16.7,12432.48
818918,5010587,20871,27,21.1,14951.3
818919,5004952,20246,25,5.2,55649.02
818920,5011573,20874,16,,1652.25
818921,5004041,21109,39,26.7,63774.74
818922,5002065,20791,32,20.3,
818923,5001336,20010,-5,1.2,-2098.66
818924,5002150,20851,43,1.5,102147.13
818925,5009395,20418,5,,5609.11
818926,5010806,20652,37,5.3,57853.59
818927,5000383,20907,19,1.3,39797.24
818928,5008300,20271,30,7.0,65966.76
818929,5007944,21413,36,5.2,395.88
818930,5008460,20028,33,10.9,40968.67
818931,5008341,20366,22,0.2,
818932,5006950,20196,21,25.5,21490.75
818933,5002993,20903,8,11.0,8804.09
818934,5011719,20905,47,16.6,70080.93
818935,5005993,21015,30,20.0,39875.28
818936,5000655,20131,34,25.7,27269.07
818937,5003896,20446,6,25.6,2360.21
818938,5004585,21277,13,0.4,14210.3
818939,5001055,20082,10,25.3,1574.9
818940,5008519,21360,43,26.8,38626.72
818941,5007919,21478,14,6.7,29169.67
818942,5008139,21355,18,25.9,31273.21
818943,5006424,20471,19,20.0,31193.59
818944,5001782,20882,27,1.4,2652.88
818945,5003305,20475,30,2.0,17952.23
818946,5005924,20505,10,25.0,17852.7
818947,5009137,20297,36,11.6,48847.61
818948,5008812,21325,17,25.2,27236.4
818949,5002352,20129,21,1.7,23312.55
818950,5003633,20961,4,11.6,5611.24
818951,5010778,20365,36,1.3,21405.19
818952,5009797,20192,17,15.7,30065.0
818953,5003745,20833,23,16.0,21511.08
818954,5003145,20831,5,0.7,8104.37
818955,5004516,20974,11,2.0,24200.45
818956,5008895,20291,10,0.7,10741.08
818957,5001462,20438,10,21.2,13481.26
818958,5007319,20997,37,1.9,39194.23
818959,5002757,20371,47,15.8,49737.0
818960,5010325,20089,23,10.4,38175.7
818961,5008051,20439,5,15.4,4806.04
818962,5010413,20922,34,17.0,34574.58
818963,5011751,21149,35,16.8,63679.32
818964,5009446,20791,39,26.8,55234.96
818965,5007192,21286,16,1.4,15938.97
818966,5007537,20227,26,5.2,50637.1
818967,5005436,20700,6,,5780.6
818968,5010826,21268,41,,85457.08
818969,5007533,20099,27,15.3,33858.93
818970,5007274,20058,20,0.8,27117.11
818971,5010637,20388,14,1.2,6414.31
818972,5010439,20717,47,0.6,27987.35
818973,5007996,21301,42,5.6,44901.76
818974,5007279,20604,36,6.0,60107.28
818975,5006660,20711,23,6.5,10030.79
818976,5005704,21132,50,11.6,15962.39
818977,5005410,20716,13,10.9,3056.87
818978,5000784,20507,9,25.3,9732.21
818979,5010987,20261,47,0.3,49336.44
818980,5000062,20246,8,6.5,17563.49
818981,5009323,20555,21,0.2,34651.54
818982,5010394,20453,18,21.9,2025.62
818983,5005415,21480,17,15.7,1141.89
818984,5007921,21224,35,1.4,
818985,5005025,20006,9,0.9,2214.77
818986,5008068,20810,9,0.3,16617.73
818987,5008228,21145,13,1.5,18720.91
818988,5007592,20922,18,16.4,26141.84
818989,5011274,20126,21,0.0,
818990,5000834,20632,1,16.8,981.58
818991,5004423,20149,37,27.0,29857.12
818992,5004402,20233,44,5.6,42898.8
818993,5011228,21263,33,1.9,73258.48
818994,5007008,20902,15,1.0,35625.74
818995,5007266,20814,22,10.9,29363.8
818996,5007995,20717,4,0.2,2391.49
818997,5005892,20545,5,5.7,5496.84
818998,5007930,20998,17,25.3,1584.07
818999,5008836,21478,39,7.0,80997.08
819000,5007333,20243,13,20.8,22947.83
819001,5008735,21320,40,1.2,
819002,5009106,20130,21,0.2,8465.77
819003,5006506,20335,1,,1242.3
819004,5009806,20288,43,20.1,31102.7
819005,5011362,20482,23,1.9,11858.21
819006,5001277,20602,43,10.8,24380.22
819007,5002911,21406,22,10.5,984.3
819008,5001436,21113,25,11.0,35117.18
819009,5001499,20304,4,11.5,
819010,5002766,20143,7,25.2,10234.55
819011,5003805,21024,24,21.1,
819012,5008544,20457,43,10.3,96037.93
819013,5000539,21225,38,1.8,66701.6
819014,5007361,20127,26,15.6,39534.09
819015,5010067,20841,-8,21.5,-2769.35
819016,5000154,20644,41,,84252.52
819017,5005123,21143,37,6.4,60753.53
819018,5010716,21073,6,21.2,
819019,5011038,20959,37,0.1,14759.7
819020,5008323,20275,21,0.3,50422.37
819021,5010821,20284,21,0.6,49994.69
819022,5002838,20359,9,0.0,8755.56
819023,5002604,20505,27,0.7,63819.83
819024,5009941,21329,9,,10901.29
819025,5000988,21317,42,0.3,74674.32
819026,5004346,20534,19,1.5,39591.21
819027,5011258,21164,39,25.9,19820.67
819028,5009171,20453,1,21.6,112.97
819029,5000894,20419,32,6.4,45284.13
819030,5002379,21264,24,5.4,11330.66
819031,5002216,20833,-1,6.3,-1043.27
819032,5001797,20358,24,5.4,9705.05
819033,5003980,21305,18,21.2,33411.83
819034,5008091,20648,35,25.9,18629.63
819035,5002900,20219,1,11.4,152.66
819036,5009513,20118,19,1.0,14559.13
819037,5001464,20407,38,,12953.16
819038,5011705,20879,23,1.5,24818.33
819039,5011930,20955,4,20.9,6254.25
819040,5000908,20569,20,1.7,32036.76
819041,5005908,20058,32,16.3,36608.1
819042,5009753,20702,26,0.4,63322.97
819043,5004378,20542,45,1.6,84511.92
819044,5002195,20902,36,1.4,85156.32
819045,5000426,20131,3,20.0,2590.68
819046,5006559,20380,31,25.3,2717.01
819047,5001436,20716,46,0.3,12103.44
819048,5010419,20692,3,1.5,234.36
819049,5004317,21296,7,20.4,174.18
819050,5010316,21068,10,0.3,12445.25
819051,5007913,20091,-9,6.3,-8785.58
819052,5009307,20750,22,,37875.56
819053,5011278,21455,9,1.8,4098.27
819054,5000013,20677,4,26.4,675.29
819055,5009695,20609,42,,87493.41
819056,5009258,20094,43,21.0,31318.64
819057,5007121,21406,26,20.2,1037.19
819058,5005111,21296,5,20.5,124.26
819059,5011164,20733,5,15.3,2127.54
819060,5007939,21164,5,,3422.44
819061,5001644,20712,-10,21.0,-11534.0
819062,5010596,20971,13,0.4,16607.36
819063,5004633,21199,19,0.2,
819064,5000100,20028,40,1.2,55065.19
819065,5011266,20622,31,10.4,29733.37
819066,5009328,21283,21,1.7,519.58
819067,5008945,20469,46,21.6,13491.18
819068,5011048,20064,6,1.6,5544.92
819069,5008174,21057,34,5.8,78611.44
819070,5003674,20433,39,1.2,13285.06
819071,5011221,21455,3,25.2,1040.57
819072,5010615,21241,44,25.6,3355.44
819073,5002249,20953,37,1.8,59410.09
819074,5003135,20995,12,,18370.16
819075,5004085,20719,10,6.1,1048.58
819076,5006184,20225,4,20.0,6686.37
819077,5006264,21088,42,15.5,70835.2
819078,5003287,20520,6,1.4,10768.18
819079,5005207,20908,8,16.8,3517.16
819080,5006362,21238,47,,35676.84
819081,5007008,20171,15,16.5,171.09
819082,5001132,20196,34,25.3,34887.96
819083,5003298,20994,18,25.8,28981.32
819084,5001657,20829,12,0.7,24942.45
819085,5003115,20776,7,0.4,14490.54
819086,5011201,20766,23,1.1,3871.31
819087,5003522,20768,41,25.8,13385.07
819088,5008647,20703,39,21.0,2206.92
819089,5005566,20998,33,25.8,3054.38
819090,5002988,21081,20,25.2,2302.49
819091,5000882,20695,46,11.0,100316.92
819092,5002206,20506,39,1.9,42496.57
819093,5006965,20705,29,0.4,56029.76
819094,5009888,21099,8,20.9,14169.72
819095,5007157,20326,50,6.4,101528.86
819096,5003428,20917,4,15.5,922.03
819097,5000747,21450,20,5.4,20033.63
819098,5010583,21389,31,1.0,
819099,5009109,21383,18,11.3,19141.0
819100,5008281,21129,3,26.2,2611.55
819101,5006343,20279,9,20.9,6819.43
819102,5001458,21020,7,10.7,14381.3
819103,5009654,20744,14,20.5,5554.98
819104,5006636,20314,24,26.7,3998.84
819105,5010540,20408,39,,38016.26
819106,5003642,20973,12,20.7,14194.35
819107,5010648,20435,45,25.4,41841.65
819108,5003875,21136,8,,6770.05
819109,5000722,20847,23,16.2,30595.93
819110,5003074,20264,13,,257.01
819111,5009808,21409,26,21.1,45946.44
819112,5004387,20848,5,1.1,6855.2
819113,5005649,21296,6,6.9,174.62
819114,5001575,21280,13,6.2,516.17
819115,5006444,20975,33,15.6,42070.45
819116,5010725,20674,16,11.6,31716.08
819117,5006261,20528,33,,68171.64
819118,5007182,20239,48,11.6,72117.0
819119,5006520,21143,6,0.3,10493.98
819120,5001193,20400,43,25.6,71663.04
819121,5000608,20138,13,,21255.75
819122,5004625,20281,7,25.3,4110.26
819123,5006006,20337,24,,32557.17
819124,5008787,20016,20,20.7,22416.21
819125,5002834,20333,35,0.7,69612.53
819126,5006706,21332,1,26.7,49.73
819127,5000575,21128,31,25.2,45503.2
819128,5011579,20143,46,15.9,75617.59
819129,5006794,20873,37,21.9,43709.02
819130,5008821,20265,10,6.0,5974.36
819131,5009427,21060,29,1.6,18580.36
819132,5003995,20270,20,0.3,13144.45
819133,5003757,20911,31,0.9,58800.3
819134,5005472,20867,48,21.4,3691.31
819135,5006884,20741,25,10.2,54848.72
819136,5004614,20736,2,1.4,3226.03
819137,5005121,20374,46,,92712.82
819138,5010147,20216,21,6.5,27339.38
819139,5000070,21144,22,10.4,3327.39
819140,5007029,20733,12,10.5,5395.45
819141,5005589,20135,47,1.8,54388.8
819142,5005180,21381,25,1.2,57383.78
819143,5011412,21105,19,6.9,42448.65
819144,5010658,20243,10,,18766.58
819145,5008462,20149,2,,1963.21
819146,5003672,20252,38,,59061.23
819147,5004173,21229,26,1.6,48142.69
819148,5006989,20783,-8,20.6,-14055.26
819149,5007175,21123,10,10.5,17932.31
819150,5007027,21126,16,26.1,24193.09
819151,5005406,21486,49,1.0,
819152,5009326,20300,43,15.1,88123.52
819153,5010725,20778,30,10.8,5402.31
819154,5002975,20905,32,15.5,48344.0
819155,5002371,20982,49,25.6,12007.88
819156,5002099,21099,20,0.3,44649.85
819157,5008828,21135,48,5.9,30345.22
819158,5000932,20260,32,25.6,39263.2
819159,5001679,21477,4,0.9,6818.6
819160,5010757,21407,37,16.1,26089.16
819161,5009232,21249,50,1.7,8147.6
819162,5010876,21478,30,10.4,60027.61
819163,5004624,20650,8,21.4,14963.55
819164,5008116,20250,3,6.9,2837.1
819165,5010588,20859,42,10.8,618.53
819166,5004854,20613,37,15.4,35566.27
819167,5007421,21265,13,0.7,12805.47
819168,5011325,20247,37,26.9,35044.26
819169,5006751,20983,50,25.8,43621.81
819170,5007542,20137,42,20.3,
819171,5005662,20144,5,1.3,6946.41
819172,5000500,20351,21,1.9,
819173,5000110,21052,17,20.3,31564.56
819174,5001048,20177,8,26.7,9585.35
819175,5003172,20537,25,0.9,7806.85
819176,5002901,20792,8,6.1,13226.45
819177,5010687,20463,12,10.1,9007.22
819178,5002203,20148,21,0.1,15788.8
819179,5011394,20487,44,1.2,78254.38
819180,5000688,21379,13,5.2,16472.5
819181,5004808,20081,21,15.2,22571.82
819182,5002834,20771,50,6.9,17729.5
819183,5002483,20903,46,5.7,53638.2
819184,5009654,20804,44,0.1,54761.26
819185,5006231,20466,18,25.2,24758.14
819186,5010234,20202,27,6.0,41796.29
819187,5001246,21419,26,27.0,46361.69
819188,5001014,20732,24,0.7,30575.26
819189,5010642,21008,17,20.9,12263.53
819190,5007744,20356,13,15.8,15186.59
819191,5008637,20530,19,25.7,18704.6
819192,5007491,20482,18,0.1,9450.62
819193,5005246,21128,5,10.2,8811.0
819194,5008827,20579,6,0.7,1677.83
819195,5006715,20166,7,26.5,6057.72
819196,5004066,20407,42,,13439.81
819197,5010024,20714,20,0.6,9743.78
819198,5006176,21061,34,0.0,74235.26
819199,5005322,21467,12,0.0,7062.96
819200,5001054,20523,25,11.1,23057.55
819201,5003616,20007,8,,4648.03
819202,5004688,20044,2,0.7,1705.93
819203,5001707,20159,44,26.3,55505.71
819204,5005442,20702,14,0.3,34131.22
819205,5000456,20070,41,26.3,18960.26
819206,5004927,21097,39,1.2,95765.51
819207,5009907,20177,36,22.0,45899.85
819208,5003935,20418,20,15.2,19237.73
819209,5007479,20682,2,1.2,2738.89
819210,5007828,20850,16,6.2,26370.11
819211,5002161,20917,36,6.0,
819212,5002791,21445,48,1.3,109794.83
819213,5002722,21331,5,0.6,7625.57
819214,5009659,20202,13,1.4,
819215,5001137,21120,13,15.8,5660.07
819216,5003697,20039,13,6.5,1140.63
819217,5001209,21129,40,25.5,35150.89
819218,5010293,20798,15,11.2,31336.63
819219,5009657,21036,15,1.4,35600.57
819220,5008098,20153,15,0.8,22110.49
819221,5001292,20538,47,16.4,74411.98
819222,5005785,20541,13,26.2,3867.05
819223,5010328,21318,37,6.4,48573.46
819224,5011376,20523,20,0.3,20686.95
819225,5004699,21006,29,1.6,40493.44
819226,5010088,21449,3,,319.17
819227,5002776,20404,15,11.5,9029.66
819228,5006555,21474,37,21.5,10180.85
819229,5000561,21332,6,0.6,404.66
819230,5010119,21494,23,16.8,22679.99
819231,5001917,20275,5,2.0,11800.62
819232,5001388,21100,40,25.8,53628.5
819233,5003025,21095,18,5.0,35653.16
819234,5000318,21014,24,6.8,6201.75
819235,5008693,20600,28,16.2,41857.66
819236,5004152,21192,26,25.2,18151.21
819237,5001185,20866,1,11.5,1352.75
819238,5002700,20870,12,21.6,7535.43
819239,5002536,20776,8,1.2,16427.59
819240,5011987,20695,36,21.4,69334.82
819241,5000291,21108,46,,92159.69
819242,5005576,21128,29,6.9,52981.76
819243,5008355,21380,10,1.7,164.55
819244,5005164,20392,38,10.5,35219.74
819245,5000354,20703,29,0.8,2060.65
819246,5007544,20571,34,20.9,58011.7
819247,5007620,20004,45,,
819248,5005515,21427,36,0.5,43678.19
819249,5004453,21103,25,0.1,30410.06
819250,5004161,20763,9,6.9,937.95
819251,5008820,20067,46,1.7,38241.31
819252,5009855,20195,-2,10.7,-1998.14
819253,5007974,20505,3,1.9,7005.4
819254,5010973,21341,39,5.8,65562.63
819255,5008050,20477,41,16.4,59447.27
819256,5009075,20636,-8,16.2,
819257,5001223,20730,3,16.3,3218.17
819258,5006851,20996,28,11.4,16580.67
819259,5009073,20694,45,1.0,84490.86
819260,5005132,20732,10,0.4,12778.18
819261,5004741,20015,39,25.2,14044.86
819262,5010121,21185,38,1.3,54338.69
819263,5004101,20746,13,5.6,12851.24
819264,5004935,20515,6,0.9,10879.04
819265,5009775,20156,36,20.6,65142.08
819266,5000711,21187,25,0.7,11706.23
819267,5008706,20922,45,5.3,105223.25
819268,5008679,21365,19,16.8,25320.78
819269,5004685,21104,7,0.5,11608.91
819270,5006577,20682,48,0.3,66332.24
819271,5003733,20286,19,,18032.79
819272,5004873,20122,1,15.8,1367.11
819273,5006422,20782,36,11.5,32260.8
819274,5003483,20144,30,0.6,41974.04
819275,5005994,20630,43,20.6,41101.16
819276,5002923,20584,32,20.7,53391.1
819277,5001765,20087,4,1.1,5184.69
819278,5011556,20113,5,1.1,3350.48
819279,5003222,20539,18,25.6,30420.06
819280,5010855,20283,36,26.9,10307.45
819281,5003060,21353,36,5.5,2646.42
819282,5001967,20710,27,15.4,33875.37
819283,5004825,20525,7,,
819284,5005079,20636,40,25.5,8764.78
819285,5002637,20186,5,5.0,4430.85
819286,5001313,21097,29,1.2,71210.25
819287,5000309,20063,27,26.7,12383.03
819288,5001989,20301,3,25.6,1178.52
819289,5009452,21159,43,25.8,69476.59
819290,5002600,21116,4,21.5,7507.36
819291,5000913,21459,36,1.1,6979.45
819292,5004131,21363,14,1.4,25494.19
819293,5010355,21149,34,0.3,74127.81
819294,5009513,20887,11,21.2,4794.79
819295,5002007,20636,7,,1634.72
819296,5006400,21342,40,0.2,53768.65
819297,5009042,20534,6,5.6,11982.08
819298,5010820,20998,10,21.7,976.71
819299,5008841,20116,42,16.6,81900.37
819300,5004376,21382,43,10.6,65914.58
819301,5008295,20396,24,10.3,39701.94
819302,5003340,20723,45,6.8,20165.59
819303,5010495,20646,7,0.4,13284.38
819304,5005185,20664,9,6.4,3054.37
819305,5002450,21259,31,5.2,18400.41
819306,5002735,21165,30,16.9,7290.03
819307,5006410,20692,21,20.2,1329.08
819308,5007432,20243,50,2.0,109211.69
819309,5001424,20435,34,,35258.16
819310,5006678,21267,43,16.0,30185.85
819311,5011501,20084,2,1.5,2235.0
819312,5005866,20578,6,16.5,11280.72
819313,5001047,20803,24,26.4,32435.17
819314,5009248,20833,20,0.8,22090.05
819315,5008086,20318,28,21.8,40263.24
819316,5008104,20785,40,0.8,24101.63
819317,5005862,20104,19,16.0,10404.32
819318,5003503,20122,20,25.2,
819319,5004842,20501,44,21.7,30423.53
819320,5000535,21244,44,1.9,21370.5
819321,5009137,21296,30,15.9,788.69
819322,5007379,20590,37,0.3,18510.53
819323,5007196,21382,12,20.8,16296.03
819324,5003990,20894,-6,5.5,-10771.07
819325,5008170,20154,25,21.8,13960.66
819326,5010409,20839,11,,3401.5
819327,5002359,20273,37,26.3,44673.17
819328,5004167,20404,9,1.0,6060.58
819329,5004805,21409,30,21.8,52544.77
819330,5007034,20846,29,1.0,67592.24
819331,5007927,20899,1,1.3,372.35
819332,5006947,20890,23,15.4,33449.08
819333,5009760,20956,6,10.5,7465.59
819334,5003066,20090,31,10.4,12472.54
819335,5008551,21259,6,1.4,3704.13
819336,5008620,21078,38,6.1,80028.3
819337,5009761,20371,22,6.5,25852.58
819338,5000564,20438,35,,50178.35
819339,5010489,21166,22,0.2,43302.94
819340,5005824,21400,5,20.5,8884.84
819341,5011280,20659,19,1.4,13981.37
819342,5002357,20207,26,6.4,59705.46
819343,5010949,20511,43,25.3,29726.06
819344,5003649,21410,45,0.2,17367.15
819345,5002198,20440,49,1.7,20251.33
819346,5006625,21246,35,15.5,18657.98
819347,5001876,20662,40,20.6,33772.63
819348,5007010,20518,21,21.9,20126.98
819349,5004408,20151,8,11.3,15527.47
819350,5011425,20221,42,21.0,55510.47
819351,5011541,20370,31,1.2,46395.29
819352,5009309,20261,13,1.3,13509.37
819353,5003375,20182,43,,70494.28
819354,5010509,21022,28,26.8,9429.39
819355,5006519,20376,17,6.2,18231.7
819356,5003723,20323,33,10.1,26406.0
819357,5007789,20277,12,26.0,18055.17
819358,5004082,20018,19,0.4,
819359,5005937,20093,23,1.0,18662.29
819360,5003117,20198,12,0.5,21376.78
819361,5005905,20890,22,1.9,37100.32
819362,5001356,21036,20,0.1,48093.26
819363,5005809,20392,40,26.6,30404.34
819364,5008510,20423,29,0.7,42654.69
819365,5002406,20133,10,0.7,20852.6
819366,5010053,20453,40,21.9,4501.37
819367,5011734,21065,2,1.3,3444.69
819368,5011039,20143,4,0.9,7748.23
819369,5000956,21444,35,0.7,28199.86
819370,5010630,20455,29,10.4,45205.4
819371,5011619,20551,32,0.6,60833.12
819372,5005871,20740,35,1.1,66030.88
819373,5004869,20744,26,0.2,12950.65
819374,5003533,21342,31,10.7,37286.51
819375,5004652,20593,38,0.5,89624.07
819376,5003355,20755,19,5.9,15384.16
819377,5009079,20687,9,16.5,3045.23
819378,5005523,20141,5,1.5,5218.48
819379,5008982,20706,16,26.3,11140.26
819380,5010737,20236,12,,15855.53
819381,5007626,20338,22,26.0,22402.91
819382,5011488,21500,17,11.5,
819383,5004710,20341,44,22.0,25816.53
819384,5011541,21447,49,,75073.12
819385,5008440,20174,2,1.1,4391.48
