order_id,customer_id,warehouse_id,order_date,ship_date,order_status,order_total
5009821,302698,515,2023-09-29,2023-10-06,Delivered,
5009822,300410,529,2025-10-09,2025-10-10,Delivered,76954.53
5009823,300306,507,2025-09-26,2025-09-26,Cancelled,88209.4
5009824,301601,513,2023-04-11,,Shipped,181659.68
5009825,300033,515,2022-05-14,2022-05-22,Shipped,24143.0
5009826,302180,511,2026-07-25,2026-08-04,Pending,1962.4
5009827,302430,525,2024-06-11,,Delivered,103799.22
5009828,302323,522,2023-09-13,2023-09-14,Shipped,127075.04
5009829,301084,503,2025-06-19,2025-06-28,Delivered,29011.35
5009830,300788,535,2023-08-08,2023-08-20,Shipped,13145.89
5009831,301070,536,2024-05-09,2024-05-20,Shipped,
5009832,302354,502,2025-12-26,2025-12-27,Cancelled,6684.04
5009833,301575,525,2025-01-17,2025-01-20,Pending,78684.33
5009834,301797,520,2026-07-30,2026-07-30,Delivered,64780.19
5009835,300931,535,2022-08-24,2022-08-24,Delivered,28007.93
5009836,301743,522,2022-04-18,2022-04-27,Returned,
5009837,302856,521,2023-04-13,2023-04-22,Shipped,141129.46
5009838,302052,523,2026-05-08,2026-05-19,Returned,73709.35
5009839,302304,539,2025-07-11,,Pending,105626.12
5009840,302605,537,2022-11-01,2022-10-11,Shipped,54983.83
5009841,300300,520,2024-01-11,2024-01-22,Delivered,949.54
5009842,300711,510,2025-12-26,2025-12-28,Delivered,60737.69
5009843,300043,514,2023-01-23,2023-01-30,Returned,20008.74
5009844,301320,534,2023-12-02,2023-12-07,Pending,37073.22
5009845,300920,530,2026-07-02,2026-02-08,Shipped,96354.94
5009846,302506,533,2025-10-01,2025-10-02,Shipped,0.0
5009847,301965,538,2026-05-18,2026-05-24,Shipped,34699.75
5009848,300152,509,2022-05-06,2022-05-10,Cancelled,0.0
5009849,300099,518,2024-12-05,2024-12-08,Shipped,118876.76
5009850,302246,503,2025-04-02,2025-04-06,Pending,9605.53
5009851,300901,526,2025-05-20,2025-05-26,Pending,
5009852,300873,508,2024-12-21,2024-12-21,Pending,7828.94
5009853,300943,532,2025-08-14,2025-08-22,Shipped,95013.12
5009854,300511,539,2025-08-06,2025-08-09,Shipped,38725.25
5009855,302084,514,2024-12-05,2024-12-13,Shipped,86815.79
5009856,301800,539,2025-11-19,2025-12-01,Pending,123972.29
5009857,301803,528,2024-12-13,2024-12-17,Pending,21207.35
5009858,300604,501,2025-09-30,2025-10-09,Delivered,23881.09
5009859,300409,525,2024-10-03,2024-10-11,Shipped,95379.03
5009860,301935,537,2024-04-11,2024-04-16,Cancelled,109432.04
5009861,300057,527,2026-01-07,2026-01-07,Shipped,
5009862,300349,519,2025-07-05,2025-07-06,Pending,94973.71
5009863,302129,509,2024-02-27,2024-03-09,Pending,499.22
5009864,302941,506,2024-08-06,2024-08-08,Delivered,80786.25
5009865,300979,538,2026-01-04,2026-07-01,Delivered,112747.84
5009866,300229,522,2025-10-01,2025-10-07,Delivered,69934.39
5009867,301413,507,2025-05-25,2025-06-03,Shipped,
5009868,301803,512,2025-04-30,2025-05-02,Delivered,0.0
5009869,300493,519,2026-02-06,2026-02-13,Shipped,84598.57
5009870,300588,504,2026-03-05,2026-03-06,Pending,
5009871,301327,535,2022-04-07,2022-04-08,Delivered,1251.34
5009872,302924,524,2024-09-28,2024-10-01,Returned,17982.28
5009873,300223,517,2022-06-26,2022-06-29,Delivered,46113.73
5009874,302884,520,2025-03-10,2025-03-19,Shipped,
5009875,302470,524,2025-08-29,,Pending,113554.31
5009876,302705,521,2023-09-20,2023-09-20,Pending,52636.05
5009877,301656,520,2025-11-26,2025-12-02,Returned,
5009878,302983,534,2026-01-02,2026-02-09,Shipped,
5009879,300063,535,2024-12-01,2024-10-12,Cancelled,61524.35
5009880,300193,533,2025-10-24,2025-04-11,Pending,27657.52
5009881,301966,520,2025-04-12,2025-04-15,Delivered,30956.76
5009882,302176,533,2024-09-03,2024-09-12,Shipped,
5009883,300980,530,2025-09-14,,Pending,38925.59
5009884,301526,521,2022-03-19,2022-03-19,Pending,
5009885,300537,510,2025-11-22,2025-11-27,Pending,180258.79
5009886,302967,523,2025-06-10,2025-06-21,Returned,102531.55
5009887,301477,506,2024-10-14,2024-10-21,Cancelled,43162.22
5009888,300956,502,2025-04-20,2025-04-26,Pending,22912.89
5009889,302261,532,2025-09-28,2025-10-04,Delivered,194834.24
5009890,301002,512,2025-06-14,2025-06-20,Delivered,10925.73
5009891,302514,535,2025-08-25,2025-08-27,Pending,74752.72
5009892,302438,534,2023-05-25,2023-05-25,Pending,28879.51
5009893,301895,530,2024-11-06,2024-11-16,Pending,
5009894,300134,506,2024-01-03,,Returned,72385.31
5009895,302472,526,2021-12-25,2022-01-06,Pending,38931.43
5009896,301081,538,2025-09-17,2025-09-19,Shipped,96134.83
5009897,301565,518,2025-07-12,2025-07-19,Shipped,67525.98
5009898,301727,511,2026-02-11,2026-02-12,Pending,
5009899,300550,539,2026-03-01,2026-03-05,Pending,82525.92
5009900,301445,527,2025-04-20,2025-05-02,Pending,19407.86
5009901,302856,502,2023-04-03,2023-04-05,Pending,15516.89
5009902,300451,522,2025-10-14,2025-10-14,Pending,29058.87
5009903,301943,512,2022-03-26,2022-03-27,Shipped,5069.14
5009904,300927,536,2025-10-31,2025-11-06,Shipped,6349.95
5009905,302360,538,2026-07-14,2026-07-18,Pending,46053.77
5009906,300033,504,2026-03-12,2026-03-15,Returned,68452.08
5009907,300036,533,2025-07-12,2025-07-21,Shipped,144423.05
5009908,301634,505,2026-03-21,2026-03-25,Shipped,
5009909,301143,535,2024-12-05,2024-12-07,Shipped,53204.07
5009910,302857,528,2026-07-06,2026-07-14,Pending,
5009911,300119,520,2025-11-20,2025-12-02,Shipped,63488.99
5009912,302652,508,2026-06-06,2026-06-12,Shipped,
5009913,302650,534,2023-12-23,2024-01-03,Cancelled,94227.64
5009914,300620,513,2025-05-31,2025-06-12,Delivered,81061.56
5009915,302092,517,2024-09-16,2024-09-23,Returned,103026.58
5009916,300749,503,2026-03-23,2026-03-26,Cancelled,
5009917,301190,516,2024-09-09,2024-09-12,Pending,4321.32
5009918,300506,504,2025-03-10,2025-03-12,Delivered,115432.04
5009919,302052,539,2025-01-08,2025-01-11,Cancelled,88910.38
5009920,300789,525,2026-06-19,2026-06-19,Pending,
5009921,301395,540,2025-04-13,2025-04-13,Cancelled,
5009922,300362,526,2024-09-28,2024-10-09,Cancelled,66020.75
5009923,301656,520,2022-10-10,2022-10-17,Delivered,34155.22
5009924,301623,511,2024-05-11,2024-05-15,Delivered,14572.37
5009925,301786,513,2025-03-27,2025-04-01,Shipped,120827.05
5009926,301938,514,2026-06-22,2026-07-01,Shipped,71605.4
5009927,300356,537,2022-05-03,2022-05-06,Cancelled,113196.68
5009928,301207,515,2022-02-16,2022-02-19,Cancelled,66591.0
5009929,300651,508,2022-07-28,2022-08-07,Pending,140429.14
5009930,300934,519,2025-11-17,2025-11-23,Returned,1933.87
5009931,300069,521,2023-06-05,2023-06-15,Pending,52579.41
5009932,302053,523,2023-12-27,2024-01-01,Delivered,0.0
5009933,301776,503,2025-04-26,2025-04-30,Shipped,57405.04
5009934,301076,527,2026-05-26,2026-06-01,Delivered,37256.93
5009935,301658,509,2026-07-23,2026-08-04,Delivered,25159.2
5009936,302559,533,2023-08-15,2023-08-19,Pending,
5009937,301054,505,2024-08-13,2024-08-13,Shipped,204151.43
5009938,300503,521,2025-11-30,2025-12-03,Delivered,57086.34
5009939,302588,540,2024-12-09,2024-12-14,Pending,56501.74
5009940,301185,507,2023-12-23,2024-01-03,Returned,89378.83
5009941,301362,526,2023-11-19,2023-11-20,Pending,129045.7
5009942,301267,520,2025-04-17,2025-04-17,Delivered,
5009943,302089,508,2025-01-05,2025-01-07,Delivered,
5009944,300013,538,2021-06-14,2021-06-25,Shipped,
5009945,302912,521,2025-07-12,2025-07-18,Pending,64779.42
5009946,302105,539,2026-03-15,2026-03-16,Shipped,58095.15
5009947,301914,531,2024-01-25,2024-01-25,Delivered,
5009948,300813,527,2025-02-08,2025-02-20,Shipped,
5009949,300637,503,2022-06-30,2022-07-06,Pending,125583.94
5009950,301898,521,2024-11-09,2024-11-20,Pending,0.0
5009951,300728,527,2025-09-07,2025-09-12,Returned,58053.55
5009952,301638,535,2025-08-11,2025-11-17,Pending,14605.28
5009953,301247,502,2023-11-09,2023-11-09,Shipped,6864.53
5009954,302954,503,2026-06-15,2026-06-26,Cancelled,144534.77
5009955,302940,536,2026-07-07,2026-07-07,Delivered,2055.82
5009956,302341,520,2025-10-18,,Delivered,18493.04
5009957,301268,525,2024-05-11,2024-05-16,Pending,0.0
5009958,301438,528,2021-04-28,2021-05-10,Shipped,50906.58
5009959,302045,510,2025-02-09,2025-02-09,Returned,9438.13
5009960,300416,517,2026-04-08,2026-04-13,Returned,149501.65
5009961,301498,537,2026-01-07,2026-01-11,Returned,13747.45
5009962,300277,524,2026-05-13,2026-05-15,Returned,49801.57
5009963,301888,529,2025-04-05,2025-04-13,Pending,-3807.59
5009964,302497,510,2024-08-16,2024-08-20,Cancelled,
5009965,302919,536,2026-07-30,2026-08-08,Shipped,
5009966,300650,519,2022-05-27,2022-01-06,Delivered,3134.96
5009967,302560,526,2025-02-15,2025-02-24,Returned,17756.5
5009968,301728,516,2026-03-13,2026-03-22,Shipped,7695.62
5009969,301710,516,2023-12-14,2023-12-22,Shipped,28839.27
5009970,302065,530,2023-06-09,2023-06-16,Delivered,119208.08
5009971,301472,504,2025-02-24,2025-03-07,Returned,
5009972,300771,519,2026-07-11,2026-07-18,Shipped,9056.79
5009973,301021,517,2026-06-25,2026-07-01,Pending,
5009974,300639,532,2023-03-05,2023-03-16,Shipped,69277.47
5009975,301706,533,2024-12-23,2024-12-31,Shipped,14201.69
5009976,301804,518,2026-07-11,2026-07-21,Cancelled,198203.09
5009977,300807,537,2025-09-03,2025-09-03,Pending,43007.93
5009978,302221,531,2025-11-28,,Shipped,93474.86
5009979,301591,528,2023-07-05,,Delivered,56776.87
5009980,300717,520,2026-04-27,2026-05-06,Delivered,47528.59
5009981,300196,501,2025-08-27,2025-08-29,Shipped,77952.37
5009982,300696,507,2025-08-24,2025-08-25,Pending,77106.62
5009983,300390,521,2025-10-04,2025-10-14,Delivered,1125.72
5009984,302846,531,2025-11-26,2025-12-03,Pending,82135.12
5009985,300728,514,2025-08-31,2025-09-03,Delivered,18360.07
5009986,300247,535,2026-05-12,,Pending,50841.61
5009987,300425,501,2026-04-18,2026-04-23,Shipped,
5009988,302378,521,2026-05-10,2026-05-10,Pending,148219.92
5009989,300501,518,2026-06-13,,Delivered,75102.19
5009990,302702,519,2024-05-25,2024-05-25,Shipped,9637.12
5009991,302388,515,2024-11-11,2024-11-18,Shipped,
5009992,301479,504,2025-06-03,2025-06-05,Cancelled,7956.45
5009993,301600,540,2026-07-16,2026-07-23,Shipped,68157.34
5009994,300867,506,2025-10-25,2025-10-31,Cancelled,93924.31
5009995,302614,538,2024-08-16,2024-08-26,Returned,
5009996,302847,505,2024-03-10,2024-03-20,Delivered,0.0
5009997,300685,532,2025-12-31,,Shipped,55643.78
5009998,301432,535,2024-04-13,2024-04-20,Returned,113190.69
5009999,301950,525,2025-04-22,2025-04-24,Cancelled,0.0
5010000,301727,539,2025-07-13,2025-07-14,Pending,
5010001,301732,503,2026-02-24,2026-03-08,Pending,44602.87
5010002,302805,530,2026-08-01,2026-08-03,Returned,74615.31
5010003,300619,506,2024-09-01,2024-09-03,Delivered,107309.79
5010004,302798,508,2024-06-08,2024-06-18,Shipped,93893.62
5010005,300392,519,2026-06-03,2026-06-14,Shipped,54894.15
5010006,301950,527,2024-03-06,,Shipped,159871.46
5010007,302400,526,2025-11-24,2025-12-05,Pending,52893.56
5010008,302116,522,2026-06-19,2026-06-20,Shipped,83956.92
5010009,300687,510,2025-09-02,2025-09-07,Shipped,131173.05
5010010,302543,539,2026-05-23,2026-05-31,Delivered,13514.44
5010011,300336,513,2023-09-07,2023-09-17,Shipped,23027.49
5010012,301130,512,2025-01-17,2025-01-22,Delivered,30492.45
5010013,301660,536,2025-10-02,2025-02-17,Cancelled,156392.97
5010014,300194,505,2024-03-09,2024-03-13,Returned,64843.76
5010015,301232,513,2025-01-31,2025-02-01,Cancelled,
5010016,302236,502,2022-06-03,2022-06-08,Shipped,
5010017,300968,505,2025-03-05,2025-10-03,Pending,3541.23
5010018,300747,527,2026-03-05,2026-03-13,Shipped,10339.55
5010019,301755,522,2024-05-11,,Shipped,23629.27
5010020,302944,501,2026-03-07,2026-03-09,Delivered,201435.94
5010021,301196,535,2024-12-12,2024-12-23,Cancelled,119913.68
5010022,300079,510,2025-09-06,2025-09-06,Shipped,
5010023,300050,508,2023-06-27,2023-06-29,Cancelled,
5010024,302556,515,2022-09-29,2022-10-04,Shipped,139481.31
5010025,300219,516,2025-12-18,2025-12-22,Delivered,16369.77
5010026,302897,521,2025-01-19,2025-01-29,Delivered,58828.01
5010027,300305,530,2023-07-12,2023-07-12,Shipped,7841.87
5010028,300344,525,2024-07-25,2024-08-01,Cancelled,19115.63
5010029,300556,519,2025-02-17,2025-02-28,Pending,143114.04
5010030,301468,502,2024-03-26,2024-03-26,Pending,127786.59
5010031,300324,522,2023-10-23,2023-10-30,Cancelled,77254.35
5010032,300656,528,2022-03-11,2022-03-12,Shipped,
5010033,301711,509,2026-02-24,2026-02-26,Delivered,70048.9
5010034,300771,533,2026-01-29,2026-01-30,Delivered,
5010035,301922,531,2026-04-25,2026-05-06,Shipped,70607.0
5010036,300666,517,2023-01-02,2023-01-04,Pending,-1749.57
5010037,300969,521,2024-11-07,2024-11-13,Shipped,92309.72
5010038,300558,506,2024-12-24,2024-12-25,Pending,121850.66
5010039,301198,521,2023-11-08,2023-09-11,Cancelled,9641.65
5010040,300607,507,2024-09-17,2024-09-26,Returned,75602.49
5010041,301604,504,2025-08-27,2025-08-29,Pending,42384.67
5010042,302378,510,2025-08-13,2025-08-17,Shipped,
5010043,302882,531,2025-12-16,2025-12-27,Delivered,103789.09
5010044,300514,506,2024-11-19,2024-11-27,Shipped,156929.36
5010045,302862,516,2022-02-15,2022-02-23,Delivered,
5010046,302223,505,2025-10-16,2025-10-23,Delivered,221375.63
5010047,302009,536,2024-06-06,2024-06-14,Pending,39153.5
5010048,300965,536,2024-11-24,2024-12-04,Shipped,7593.6
5010049,301781,509,2025-11-11,2025-11-19,Returned,122481.53
5010050,300159,515,2025-06-08,2025-08-13,Returned,19117.67
5010051,300592,526,2024-10-18,2024-10-30,Delivered,
5010052,301453,511,2025-12-17,,Returned,70069.48
5010053,302907,507,2026-03-19,2026-03-31,Pending,132773.01
5010054,301298,527,2025-03-01,2025-03-01,Delivered,7131.86
5010055,300615,535,2026-05-26,2026-06-06,Delivered,31373.51
5010056,302464,501,2025-11-02,2025-11-04,Shipped,
5010057,300293,516,2024-11-15,2024-11-26,Pending,130623.97
5010058,301518,538,2024-04-25,2024-04-27,Cancelled,63349.63
5010059,302766,532,2025-04-20,2025-05-02,Shipped,
5010060,301088,507,2023-07-25,2023-08-02,Pending,112859.48
5010061,301707,526,2025-03-11,2025-03-20,Shipped,
5010062,300172,540,2025-01-31,2025-02-04,Delivered,34170.72
5010063,302846,528,2025-10-19,2025-10-20,Pending,
5010064,302214,520,2022-04-25,2022-05-07,Pending,98467.33
5010065,301020,501,2025-03-19,2025-03-24,Delivered,63283.43
5010066,302597,514,2025-12-03,2025-12-05,Pending,15662.4
5010067,301848,533,2025-04-28,2025-04-29,Delivered,-2769.35
5010068,300641,523,2025-11-16,2025-11-26,Shipped,29573.28
5010069,300850,529,2026-06-02,2026-06-05,Delivered,
5010070,301620,537,2026-04-03,2026-04-07,Shipped,
5010071,302177,510,2025-08-19,2025-08-21,Pending,18922.03
5010072,300697,522,2023-07-31,2023-07-31,Delivered,95039.82
5010073,302448,532,2026-06-17,2026-06-23,Delivered,136589.41
5010074,302991,505,2025-09-24,2025-09-27,Shipped,180761.6
5010075,302337,513,2026-01-18,2026-01-20,Pending,2791.41
5010076,300913,536,2025-10-07,2025-10-10,Cancelled,32911.7
5010077,302808,501,2021-11-30,2021-11-30,Cancelled,
5010078,301226,532,2024-12-05,2024-12-13,Shipped,
5010079,302267,539,2024-06-08,2024-06-10,Shipped,
5010080,302905,517,2025-05-31,2025-06-08,Returned,184023.42
5010081,301124,514,2025-08-23,2025-08-25,Cancelled,1590.65
5010082,302182,513,2026-01-23,2026-01-30,Returned,95464.72
5010083,302944,525,2025-08-22,2025-08-22,Shipped,15750.78
5010084,302055,517,2023-12-23,2024-01-02,Returned,149651.1
5010085,301725,523,2022-05-09,2022-09-15,Pending,4418.83
5010086,300128,514,2024-04-29,2024-05-04,Shipped,209924.46
5010087,301139,538,2025-07-04,2025-07-12,Pending,25638.8
5010088,302784,539,2022-01-12,2022-01-14,Pending,16541.62
5010089,300692,517,2024-12-30,2025-01-02,Pending,122678.53
5010090,301834,505,2026-07-29,2026-07-29,Delivered,94004.79
5010091,301408,526,2026-03-23,2026-03-23,Pending,2257.08
5010092,302368,505,2020-11-27,,Shipped,20764.12
5010093,302814,530,2025-06-08,2025-06-08,Pending,
5010094,302331,533,2025-02-11,2025-02-18,Delivered,78035.21
5010095,300887,532,2025-12-19,2025-12-22,Pending,113360.89
5010096,302733,529,2025-01-12,2025-01-23,Delivered,39110.18
5010097,302045,501,2024-09-03,2024-09-13,Shipped,
5010098,300783,516,2024-06-09,2024-06-12,Shipped,96814.09
5010099,300613,539,2025-01-31,,Shipped,3635.12
5010100,300777,504,2025-04-16,2025-04-24,Returned,85502.58
5010101,301026,519,2026-01-23,2026-01-27,Delivered,123955.68
5010102,302700,513,2023-06-14,2023-06-24,Shipped,5657.82
5010103,302273,507,2025-09-14,2025-09-21,Shipped,20376.13
5010104,301536,528,2025-10-02,2025-10-06,Delivered,11284.25
5010105,302388,514,2024-05-13,,Pending,25247.79
5010106,302884,532,2025-08-02,2025-08-10,Cancelled,23045.07
5010107,300150,503,2026-07-17,2026-07-21,Pending,
5010108,301607,530,2023-02-19,2023-02-19,Shipped,33781.68
5010109,301516,512,2026-01-24,2026-01-28,Delivered,118405.36
5010110,302411,514,2026-03-16,,Pending,66586.66
5010111,300358,514,2024-09-13,2024-09-13,Returned,
5010112,302294,520,2025-09-08,2025-09-16,Pending,120843.86
5010113,301130,530,2025-07-31,2025-08-09,Pending,147048.37
5010114,302558,534,2023-12-15,2023-12-26,Delivered,7722.82
5010115,301954,533,2024-07-10,2024-07-14,Pending,83228.65
5010116,302088,531,2025-11-10,2025-11-18,Delivered,65209.17
5010117,301606,527,2025-02-22,2025-02-28,Delivered,99521.26
5010118,302331,535,2025-06-24,,Pending,40997.31
5010119,301773,501,2025-08-08,2025-08-19,Returned,49044.48
5010120,300243,513,2024-07-14,2024-07-19,Delivered,
5010121,300552,539,2021-11-25,,Pending,55910.58
5010122,301039,508,2024-08-04,,Returned,
5010123,302981,509,2021-10-05,2021-10-13,Delivered,119838.47
5010124,302489,525,2021-11-05,2021-11-05,Pending,1785.51
5010125,300866,528,2021-06-16,2021-06-28,Pending,
5010126,302326,503,2026-01-27,2026-02-07,Shipped,122018.9
5010127,302699,511,2022-05-27,2022-06-03,Pending,
5010128,300530,522,2022-01-09,2022-01-14,Shipped,17691.89
5010129,302772,519,2023-11-14,2023-11-23,Shipped,30344.97
5010130,300808,507,2024-10-23,,Cancelled,-16448.46
5010131,300218,527,2025-06-10,2025-06-20,Shipped,8662.51
5010132,300835,530,2026-03-20,,Shipped,26561.91
5010133,300369,510,2024-08-18,2024-08-23,Shipped,186205.66
5010134,300639,514,2024-03-19,2024-03-28,Pending,34484.07
5010135,301092,501,2026-06-13,2026-06-21,Delivered,74678.82
5010136,302672,524,2022-12-08,2022-12-14,Shipped,
5010137,301973,530,2024-08-10,2024-08-18,Pending,27828.76
5010138,301034,538,2024-01-05,2024-01-16,Pending,7763.62
5010139,301391,531,2025-03-03,2025-03-07,Pending,17286.69
5010140,302033,534,2023-12-07,2023-12-08,Delivered,
5010141,301283,529,2023-11-08,2023-11-19,Delivered,
5010142,302246,518,2025-05-24,2025-05-24,Shipped,160709.48
5010143,302117,513,2025-11-23,2025-11-28,Delivered,
5010144,302334,524,2024-04-27,2024-05-04,Pending,1947.19
5010145,301587,510,2024-03-02,,Pending,
5010146,302650,515,2022-09-26,2022-10-01,Pending,164428.69
5010147,301961,509,2024-07-15,2024-07-25,Pending,74424.39
5010148,300588,502,2026-05-08,2026-05-14,Delivered,
5010149,301864,536,2025-10-25,2025-10-26,Shipped,108530.55
5010150,302024,532,2024-07-05,2024-07-14,Shipped,99615.95
5010151,300015,532,2024-01-22,2024-02-01,Delivered,100255.89
5010152,301782,511,2025-05-18,2025-05-29,Pending,122235.31
5010153,301076,535,2024-05-06,2024-05-11,Shipped,36374.86
5010154,301131,511,2025-10-21,2025-10-29,Shipped,242329.65
5010155,301963,523,2024-04-04,2024-04-12,Cancelled,169089.0
5010156,301760,502,2026-03-24,2026-03-30,Shipped,113234.38
5010157,300453,530,2025-11-17,2025-11-20,Cancelled,70650.35
5010158,302329,506,2026-04-08,2026-04-18,Pending,95130.68
5010159,301330,518,2025-04-06,2025-04-10,Pending,44110.41
5010160,301767,540,2025-03-02,,Pending,131339.28
5010161,302321,505,2026-04-26,2026-04-30,Delivered,130936.98
5010162,301880,520,2024-02-13,2024-02-24,Pending,13474.56
5010163,300503,521,2023-12-21,2023-12-25,Pending,80168.69
5010164,302904,537,2024-04-13,2024-04-16,Shipped,38849.26
5010165,300342,522,2024-09-19,2024-09-29,Returned,131148.47
5010166,301634,509,2025-11-05,2025-11-13,Shipped,20016.24
5010167,300307,509,2026-04-11,2026-04-20,Shipped,11357.89
5010168,300895,504,2026-01-24,2026-01-27,Cancelled,72522.38
5010169,302763,538,2024-05-13,2024-05-19,Shipped,-2916.4
5010170,300225,519,2026-03-04,2026-03-16,Pending,109109.02
5010171,300043,508,2025-05-14,2025-05-14,Shipped,32089.68
5010172,301320,535,2024-10-31,2024-11-10,Pending,62735.55
5010173,301964,521,2022-12-19,,Delivered,18787.05
5010174,300729,522,2023-02-23,2023-02-23,Cancelled,26247.66
5010175,300671,519,2022-09-29,2022-08-10,Delivered,111947.58
5010176,301333,529,2023-12-19,2023-12-30,Shipped,
5010177,300312,503,2025-11-07,2025-11-19,Returned,25522.07
5010178,301784,539,2021-04-23,2021-05-05,Delivered,38812.53
5010179,302648,520,2026-05-11,2026-05-14,Cancelled,
5010180,300822,522,2026-03-06,2026-03-06,Shipped,137457.58
5010181,300300,510,2024-07-11,2024-11-07,Shipped,98086.94
5010182,301203,525,2022-09-18,2022-09-27,Delivered,385.83
5010183,302658,505,2025-07-21,2025-08-01,Pending,60927.8
5010184,301212,506,2025-04-14,2025-04-20,Pending,54477.79
5010185,301768,531,2025-09-30,2025-10-02,Pending,44606.58
5010186,302929,516,2026-06-01,2026-06-05,Shipped,75591.48
5010187,300465,525,2023-05-28,2023-06-07,Pending,42904.02
5010188,302831,537,2021-09-09,2021-09-21,Cancelled,231631.43
5010189,300769,528,2023-03-29,2023-04-09,Pending,35897.17
5010190,301907,504,2024-10-28,2024-11-08,Pending,116449.34
5010191,302125,501,2024-04-16,2024-04-26,Cancelled,
5010192,300529,523,2024-05-18,2024-05-28,Delivered,
5010193,300224,520,2026-05-27,2026-06-05,Pending,63763.91
5010194,300244,530,2025-11-23,2025-12-02,Shipped,17170.9
5010195,302575,534,2025-12-05,2025-12-09,Delivered,11504.0
5010196,301135,530,2025-12-21,2025-12-26,Shipped,
5010197,302416,519,2024-08-13,2024-08-23,Shipped,32000.51
5010198,301975,508,2025-06-30,2025-07-01,Shipped,45986.83
5010199,301670,538,2024-11-11,2024-11-13,Delivered,93426.72
5010200,300986,521,2026-02-15,2026-02-17,Delivered,170384.45
5010201,302075,530,2022-10-10,2022-10-13,Shipped,103833.31
5010202,301973,538,2025-05-12,2025-05-13,Shipped,116492.2
5010203,302350,540,2026-06-24,2026-06-28,Shipped,520.8
5010204,302512,521,2023-07-30,2023-08-06,Returned,3680.01
5010205,301622,536,2024-01-04,2024-01-16,Delivered,
5010206,301878,501,2021-07-28,2021-08-05,Pending,141273.08
5010207,301363,538,2024-11-19,2024-11-22,Delivered,60204.41
5010208,302181,528,2026-04-18,2026-04-21,Delivered,
5010209,302935,531,2026-04-22,2026-04-22,Shipped,
5010210,302745,530,2023-03-02,2023-03-10,Pending,78013.1
5010211,301626,531,2026-01-16,2026-01-24,Shipped,
5010212,302144,501,2025-12-11,2025-12-13,Delivered,23662.27
5010213,301885,503,2025-02-08,2025-02-12,Shipped,88443.33
5010214,301856,507,2025-11-18,2025-11-25,Cancelled,42502.27
5010215,301203,525,2023-05-19,2023-05-30,Delivered,9559.91
5010216,301000,537,2024-01-07,2024-07-01,Shipped,39625.07
5010217,301318,501,2024-06-14,2024-06-22,Pending,
5010218,301681,529,2024-01-04,2024-01-10,Returned,
5010219,301171,504,2026-06-25,2026-07-03,Returned,52506.9
5010220,301606,528,2024-10-09,2024-10-09,Shipped,105008.56
5010221,300710,532,2025-09-29,2025-10-06,Shipped,29518.38
5010222,301417,510,2023-07-19,,Cancelled,
5010223,301882,526,2025-09-17,2025-09-28,Returned,54709.61
5010224,302037,527,2026-07-13,2026-07-18,Returned,90363.1
5010225,301082,536,2021-03-26,2021-03-29,Pending,80640.58
5010226,300306,509,2025-06-16,2025-06-26,Shipped,105313.43
5010227,301735,512,2025-01-03,,Returned,13745.24
5010228,300941,538,2025-10-20,2025-10-27,Delivered,63035.54
5010229,301076,524,2023-11-05,2023-11-08,Returned,30819.85
5010230,301412,536,2025-07-22,2025-07-26,Delivered,
5010231,301881,538,2023-08-06,2023-08-13,Pending,13646.02
5010232,302409,514,2024-07-30,2024-07-08,Shipped,1881.71
5010233,300083,515,2025-10-24,2025-10-24,Delivered,0.0
5010234,302930,511,2023-12-09,2023-12-14,Shipped,64570.34
5010235,301228,517,2025-10-16,2025-10-25,Pending,71818.11
5010236,301659,528,2026-03-15,2026-03-19,Cancelled,
5010237,301241,504,2025-04-16,2025-04-21,Pending,112260.87
5010238,302485,512,2025-08-18,2025-08-23,Shipped,45081.13
5010239,302557,511,2026-01-13,2026-01-15,Delivered,24348.49
5010240,302994,520,2025-06-15,2025-06-20,Shipped,73393.39
5010241,301555,531,2026-07-27,,Delivered,
5010242,301169,503,2025-05-07,2025-05-19,Pending,64991.41
5010243,300740,504,2026-06-29,2026-07-08,Cancelled,34425.66
5010244,301633,540,2024-05-16,2024-05-18,Pending,6876.82
5010245,302141,512,2023-10-12,2023-10-21,Shipped,33476.94
5010246,301911,533,2025-06-03,2025-06-06,Delivered,59449.43
5010247,301977,523,2025-07-11,2025-07-16,Delivered,45404.54
5010248,302425,514,2025-12-10,2025-12-18,Pending,73600.01
5010249,300035,531,2025-11-28,2025-12-09,Delivered,125316.28
5010250,300551,538,2025-05-16,2025-05-17,Returned,13402.61
5010251,301367,540,2022-11-25,2022-12-05,Delivered,38057.49
5010252,301667,536,2026-03-11,,Shipped,
5010253,300873,528,2025-04-14,2025-04-24,Pending,52773.12
5010254,300318,539,2025-09-01,2025-09-02,Delivered,19309.12
5010255,301564,535,2025-06-17,2025-06-22,Delivered,11746.57
5010256,302319,505,2025-06-04,2025-06-13,Delivered,0.0
5010257,301215,518,2025-01-02,2025-01-11,Pending,34746.9
5010258,301365,515,2025-11-15,2025-11-18,Cancelled,22688.67
5010259,300885,515,2025-10-20,2025-10-29,Pending,4111.88
5010260,300429,532,2025-06-07,2025-06-13,Pending,0.0
5010261,302439,507,2022-04-14,2022-04-16,Returned,33553.9
5010262,300843,540,2023-09-02,2023-09-14,Returned,86645.59
