order_id,customer_id,warehouse_id,order_date,ship_date,order_status,source_order_total,detail_row_count,total_quantity,calculated_order_total,order_total_difference,order_financial_status,shipment_count,has_shipment,detail_status,customer_status,quantity_status,date_status
5008486,301268,536,2022-11-30,2022-12-12,Pending,,,,,,Cannot Calculate,1,True,No Order Details,Matched,,Valid
5008487,300671,526,2023-03-26,2023-03-28,Pending,19771.84,1.0,35.0,19771.84,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008488,300700,507,2024-06-01,2024-06-11,Delivered,,3.0,42.0,21999.66,,Missing Source Total,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5008489,300025,522,2025-11-02,2025-11-04,Shipped,100961.03,2.0,84.0,100961.03,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008490,302521,522,2023-07-16,2023-07-20,Delivered,,,,,,Cannot Calculate,0,False,No Order Details,Matched,,Valid
5008491,300963,511,2025-05-29,2025-06-01,Shipped,43634.96,3.0,18.0,43634.96,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008492,302583,505,2026-05-19,2026-05-21,Cancelled,169361.3,5.0,112.0,169361.3,0.0,Matched,3,True,Has Order Details,Matched,Positive Net Quantity,Valid
5008493,302059,512,2023-02-05,2023-02-06,Delivered,129299.08,2.0,70.0,129299.07999999999,1.4551915228366852e-11,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008494,301107,515,2023-06-25,2023-06-27,Shipped,19954.99,2.0,38.0,19954.99,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008495,300072,523,2025-12-19,,Delivered,77931.81,2.0,68.0,77931.81,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Missing Ship Date
5008496,302457,539,2025-06-28,2025-07-04,Shipped,101400.68,2.0,56.0,101400.68,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5008497,300212,524,2026-01-29,,Shipped,24784.48,1.0,32.0,24784.48,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Missing Ship Date
5008498,300336,530,2023-03-12,2023-03-20,Pending,2761.47,1.0,3.0,2761.47,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008499,300628,533,2024-06-27,2024-07-01,Returned,9289.52,3.0,65.0,9289.52,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5008500,301901,531,2023-11-20,2023-11-20,Cancelled,0.0,1.0,46.0,,,Cannot Calculate,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008501,301147,530,2024-07-28,,Returned,,,,,,Cannot Calculate,0,False,No Order Details,Matched,,Missing Ship Date
5008502,301223,532,2022-08-04,2022-08-11,Returned,116228.65,3.0,114.0,116228.65000000001,-1.4551915228366852e-11,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5008503,300480,525,2022-07-22,2022-07-24,Pending,,,,,,Cannot Calculate,0,False,No Order Details,Matched,,Valid
5008504,300581,503,2022-04-30,2022-05-03,Shipped,2501.8,1.0,5.0,2501.8,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5008505,301850,535,2022-08-21,2022-08-23,Shipped,18177.7,1.0,48.0,18177.7,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008506,300391,509,2024-08-05,2024-06-08,Shipped,82272.9,2.0,66.0,82272.9,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Ship Date Before Order Date
5008507,301170,503,2025-03-19,2025-03-25,Cancelled,90.51,1.0,18.0,90.51,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008508,301212,511,2024-08-14,2024-08-16,Cancelled,66210.43,3.0,103.0,66210.43000000001,-1.4551915228366852e-11,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008509,300433,529,2025-07-27,2025-08-06,Pending,153507.59,4.0,134.0,153507.59,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5008510,301083,516,2024-08-17,2024-08-26,Pending,42654.69,1.0,29.0,42654.69,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008511,300919,530,2026-02-18,2026-02-26,Pending,,,,,,Cannot Calculate,0,False,No Order Details,Matched,,Valid
5008512,300094,512,2024-05-14,2024-05-19,Pending,132005.62,5.0,167.0,132005.62,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5008513,300175,539,2025-05-06,2025-05-16,Cancelled,,3.0,124.0,143410.31999999998,,Missing Source Total,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5008514,302469,511,2025-09-16,2025-09-17,Shipped,,,,,,Cannot Calculate,1,True,No Order Details,Matched,,Valid
5008515,300168,518,2024-03-03,2024-03-04,Cancelled,93781.4,5.0,118.0,93781.40000000001,-1.4551915228366852e-11,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008516,302162,504,2023-01-09,2023-01-17,Shipped,824.08,2.0,4.0,824.08,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008517,302850,527,2025-08-17,2025-08-27,Pending,63157.38,2.0,43.0,63157.38,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5008518,300392,538,2025-12-30,2026-01-03,Cancelled,8585.67,1.0,31.0,8585.67,0.0,Matched,2,True,Has Order Details,Matched,Positive Net Quantity,Valid
5008519,301222,518,2022-05-04,2022-05-16,Shipped,175445.6,5.0,154.0,175445.59999999998,2.9103830456733704e-11,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008520,301146,526,2025-04-07,2025-11-04,Cancelled,,,,,,Cannot Calculate,0,False,No Order Details,Matched,,Valid
5008521,300243,510,2024-12-18,2024-12-20,Pending,200700.31,4.0,102.0,200700.31,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5008522,302156,520,2025-04-10,2025-04-20,Delivered,7988.26,2.0,13.0,7988.259999999999,9.094947017729282e-13,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008523,302285,509,2024-01-12,2024-12-11,Pending,17759.98,1.0,14.0,17759.98,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008524,300480,529,2025-11-04,2025-11-04,Delivered,5905.09,1.0,10.0,5905.09,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008525,302363,523,2025-10-28,2025-10-29,Pending,65832.1,4.0,97.0,65832.1,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008526,300794,511,2025-03-11,2025-03-14,Shipped,,,,,,Cannot Calculate,0,False,No Order Details,Matched,,Valid
5008527,301799,521,2023-06-29,2023-06-30,Returned,4460.08,1.0,35.0,4460.08,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008528,300692,510,2025-07-16,2025-07-26,Shipped,47661.19,3.0,84.0,47661.19,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5008529,302338,515,2025-10-27,2025-11-01,Returned,72603.71,2.0,51.0,72603.71,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008530,301866,501,2025-01-31,2025-02-04,Returned,107130.42,1.0,46.0,107130.42,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008531,302925,532,2024-03-17,2024-03-21,Delivered,3592.67,2.0,7.0,3592.67,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008532,301903,521,2022-12-24,2022-12-27,Pending,54283.28,1.0,32.0,54283.28,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5008533,302391,522,2025-02-17,2025-03-01,Shipped,82295.63,3.0,96.0,82295.63,0.0,Matched,2,True,Has Order Details,Matched,Positive Net Quantity,Valid
5008534,300547,526,2026-04-29,,Pending,56213.95,1.0,43.0,56213.95,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Missing Ship Date
5008535,300686,511,2026-05-29,2026-05-31,Shipped,98838.32,3.0,86.0,98838.32,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5008536,302924,532,2025-12-21,2025-12-22,Shipped,,,,,,Cannot Calculate,1,True,No Order Details,Matched,,Valid
5008537,300932,516,2023-03-12,2023-03-19,Shipped,55711.26,1.0,29.0,55711.26,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008538,300671,520,2025-06-28,2025-07-10,Shipped,61020.78,2.0,39.0,61020.78,0.0,Matched,2,True,Has Order Details,Matched,Positive Net Quantity,Valid
5008539,302775,528,2026-04-03,,Delivered,338.28,1.0,1.0,338.28,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Missing Ship Date
5008540,302579,504,2025-01-06,2025-01-17,Cancelled,,,,,,Cannot Calculate,1,True,No Order Details,Matched,,Valid
5008541,301774,526,2026-05-27,2026-06-02,Delivered,20844.82,1.0,10.0,20844.82,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008542,302841,536,2022-12-03,2022-12-14,Delivered,125148.62,2.0,66.0,125148.62,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008543,300849,522,2023-05-26,2023-05-31,Pending,,,,,,Cannot Calculate,0,False,No Order Details,Matched,,Valid
5008544,300967,508,2025-11-15,2025-11-15,Pending,267438.97,6.0,171.0,267438.97000000003,-5.820766091346741e-11,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5008545,302330,509,2024-03-18,2024-03-21,Pending,36224.08,2.0,49.0,36224.08,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008546,300113,517,2026-07-15,2026-07-15,Shipped,63941.39,4.0,108.0,63941.39,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5008547,302120,540,2026-01-29,2026-02-10,Shipped,51294.7,3.0,64.0,51294.7,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008548,301334,531,2023-11-07,2023-07-14,Delivered,24258.56,2.0,12.0,24258.56,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Ship Date Before Order Date
5008549,302403,517,2026-03-14,,Shipped,25880.22,1.0,19.0,25880.22,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Missing Ship Date
5008550,302874,521,2026-02-06,2026-02-10,Cancelled,27077.17,1.0,41.0,27077.17,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008551,302261,522,2025-08-25,,Pending,18654.57,2.0,14.0,18654.57,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Missing Ship Date
5008552,302420,526,2025-08-09,2025-08-13,Delivered,15530.79,1.0,44.0,15530.79,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008553,302238,508,2023-12-03,2023-12-10,Returned,51717.23,1.0,34.0,51717.23,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008554,300028,507,2021-04-08,2021-04-16,Cancelled,-3341.02,2.0,40.0,-3341.0199999999995,-4.547473508864641e-13,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5008555,301244,535,2021-12-24,2021-12-28,Delivered,94693.18,5.0,140.0,94693.18,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5008556,301654,531,2026-04-07,2026-04-09,Delivered,,,,,,Cannot Calculate,0,False,No Order Details,Matched,,Valid
5008557,301622,521,2025-02-04,2025-02-08,Delivered,54802.05,3.0,49.0,54802.049999999996,7.275957614183426e-12,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5008558,300353,521,2024-11-13,2024-11-21,Delivered,66319.29,1.0,41.0,66319.29,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008559,302882,540,2025-11-03,2025-03-11,Pending,1305.28,2.0,2.0,1305.28,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Ship Date Before Order Date
5008560,301893,514,2025-02-19,2025-02-25,Pending,45475.62,1.0,33.0,45475.62,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008561,301139,533,2024-05-14,,Returned,111893.63,3.0,75.0,111893.62999999999,1.4551915228366852e-11,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Missing Ship Date
5008562,301978,536,2026-05-09,2026-05-20,Shipped,,,,,,Cannot Calculate,1,True,No Order Details,Matched,,Valid
5008563,301460,516,2021-11-23,2021-12-01,Cancelled,16049.33,1.0,32.0,16049.33,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5008564,300301,517,2022-08-10,2022-08-13,Shipped,43173.9,2.0,40.0,43173.9,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008565,301828,539,2025-06-02,2025-06-06,Shipped,43685.41,2.0,50.0,43685.41,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008566,302485,538,2025-05-27,2025-06-03,Cancelled,23344.87,3.0,62.0,23344.87,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008567,301432,502,2024-10-21,2024-10-31,Pending,10112.77,2.0,45.0,10112.77,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008568,300146,532,2024-01-06,2024-01-09,Pending,99349.27,2.0,71.0,99349.27,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008569,300101,508,2024-02-02,2024-02-06,Returned,64392.54,2.0,46.0,64392.54,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008570,300539,532,2025-12-24,2025-12-29,Pending,6647.85,1.0,14.0,6647.85,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008571,300885,531,2026-05-07,2026-05-13,Shipped,49967.65,1.0,35.0,49967.65,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008572,301989,534,2025-06-17,2025-06-17,Delivered,161484.56,2.0,86.0,161484.56,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008573,302513,529,2026-06-05,,Shipped,27265.92,1.0,18.0,27265.92,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Missing Ship Date
5008574,301523,535,2023-09-09,2023-09-21,Shipped,54410.19,3.0,51.0,54410.189999999995,7.275957614183426e-12,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008575,300664,511,2025-10-09,2025-10-16,Pending,78973.87,2.0,48.0,78973.87000000001,-1.4551915228366852e-11,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008576,300689,519,2024-01-27,2024-01-30,Delivered,,3.0,61.0,19931.059999999998,,Missing Source Total,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5008577,302866,512,2021-11-03,2021-11-15,Cancelled,7407.87,1.0,9.0,7407.87,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008578,300823,509,2024-06-27,2024-07-04,Shipped,107399.46,2.0,48.0,107399.46,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008579,302948,510,2025-12-17,2025-12-19,Delivered,105334.72,2.0,77.0,105334.72,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008580,301581,510,2025-09-05,2025-09-08,Pending,16594.37,1.0,10.0,16594.37,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008581,301088,512,2022-06-23,2022-06-26,Pending,75816.7,2.0,40.0,75816.7,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008582,302700,503,2026-02-21,2026-03-05,Delivered,58418.99,1.0,31.0,58418.99,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008583,302168,534,2024-05-23,2024-05-27,Cancelled,53290.39,3.0,73.0,53290.39,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008584,302764,517,2023-01-18,2023-01-25,Returned,102559.66,2.0,55.0,102559.66,0.0,Matched,2,True,Has Order Details,Matched,Positive Net Quantity,Valid
5008585,300200,519,2025-10-19,2025-10-24,Returned,21713.55,1.0,21.0,21713.55,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008586,302217,516,2024-11-25,2024-12-01,Pending,37106.92,3.0,66.0,37106.92,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008587,300255,540,2024-02-19,2024-02-24,Shipped,,,,,,Cannot Calculate,0,False,No Order Details,Matched,,Valid
5008588,300089,522,2025-12-31,2026-01-09,Shipped,2701.99,1.0,15.0,2701.99,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5008589,301946,506,2021-06-02,2021-06-14,Cancelled,102360.06,3.0,96.0,102360.06,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008590,300124,517,2023-11-10,2023-11-16,Pending,50198.73,4.0,86.0,50198.729999999996,7.275957614183426e-12,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5008591,302286,530,2023-05-27,2023-05-30,Returned,52706.34,2.0,52.0,52706.34,0.0,Matched,2,True,Has Order Details,Matched,Positive Net Quantity,Valid
5008592,302090,532,2023-05-27,2023-06-08,Pending,14199.15,2.0,47.0,14199.15,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5008593,300260,515,2025-02-12,2025-02-13,Shipped,25668.53,2.0,52.0,25668.53,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008594,302103,537,2023-11-25,2023-11-29,Pending,68590.79,2.0,69.0,68590.79,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008595,300207,507,2026-03-05,2026-03-12,Returned,46198.61,2.0,27.0,46198.61,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008596,300857,531,2024-01-21,2024-01-28,Returned,21890.2,1.0,39.0,21890.2,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5008597,301305,515,2026-01-21,,Pending,33952.22,2.0,29.0,33952.22,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Missing Ship Date
5008598,301707,516,2025-04-24,2025-04-24,Returned,33400.23,4.0,135.0,33400.23,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008599,301854,516,2024-12-13,2024-12-15,Delivered,57882.71,4.0,66.0,57882.71,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008600,302331,531,2026-07-26,2026-07-30,Delivered,,,,,,Cannot Calculate,0,False,No Order Details,Matched,,Valid
5008601,301270,521,2023-12-03,2023-12-10,Delivered,8803.37,1.0,7.0,8803.37,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008602,301147,504,2025-04-13,2025-04-13,Pending,80025.18,2.0,57.0,80025.18,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5008603,301148,539,2025-10-04,2025-10-07,Pending,91627.71,2.0,70.0,91627.70999999999,1.4551915228366852e-11,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008604,300030,539,2025-09-19,2025-09-25,Delivered,22641.49,2.0,47.0,22641.49,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5008605,302073,537,2026-04-27,2026-04-27,Cancelled,41151.31,4.0,55.0,41151.31,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008606,301085,518,2024-06-26,2024-07-03,Pending,18319.16,2.0,43.0,18319.16,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008607,302113,527,2025-07-02,2025-02-13,Cancelled,0.0,1.0,3.0,,,Cannot Calculate,1,True,Has Order Details,Matched,Positive Net Quantity,Ship Date Before Order Date
5008608,300296,519,2025-11-07,,Shipped,,3.0,107.0,90196.97,,Missing Source Total,0,False,Has Order Details,Matched,Positive Net Quantity,Missing Ship Date
5008609,301106,512,2026-03-11,2026-03-14,Delivered,101512.44,1.0,45.0,101512.44,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008610,301089,536,2026-06-26,2026-06-29,Pending,178704.63,5.0,148.0,178704.63,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008611,300611,532,2026-02-09,2026-02-09,Pending,43733.62,4.0,38.0,43733.62,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008612,302685,540,2025-04-18,2025-04-20,Delivered,69220.38,4.0,68.0,69220.38,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008613,301078,503,2026-02-17,2026-02-18,Returned,18902.47,1.0,10.0,18902.47,0.0,Matched,2,True,Has Order Details,Matched,Positive Net Quantity,Valid
5008614,301475,526,2026-03-27,2026-04-05,Returned,90951.39,6.0,141.0,90951.38999999998,1.4551915228366852e-11,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5008615,300995,507,2024-10-21,2024-10-31,Shipped,69008.72,3.0,136.0,69008.72,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008616,302040,501,2026-04-25,2026-05-01,Cancelled,148501.1,5.0,117.0,148501.1,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008617,301431,539,2022-05-13,2022-05-14,Cancelled,22415.59,2.0,58.0,22415.59,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5008618,302969,538,2023-05-24,2023-05-30,Returned,,,,,,Cannot Calculate,0,False,No Order Details,Matched,,Valid
5008619,301492,501,2024-02-11,2024-02-12,Shipped,,3.0,51.0,35465.42,,Missing Source Total,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008620,301879,524,2026-01-03,2026-03-01,Returned,80531.44,2.0,72.0,80531.44,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5008621,302808,505,2026-01-29,2026-02-03,Returned,60676.02,2.0,59.0,60676.020000000004,-7.275957614183426e-12,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008622,300207,517,2026-03-03,2026-03-14,Pending,78775.22,1.0,38.0,78775.22,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008623,301176,514,2021-06-03,,Returned,19448.46,3.0,55.0,19448.46,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Missing Ship Date
5008624,301751,536,2026-01-27,2026-02-04,Pending,25937.89,1.0,17.0,25937.89,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008625,301769,521,2025-11-06,2025-11-15,Shipped,4639.34,1.0,4.0,4639.34,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5008626,300779,530,2022-10-31,2022-11-01,Pending,64780.87,3.0,36.0,64780.869999999995,7.275957614183426e-12,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008627,302634,536,2025-11-09,2025-09-19,Pending,,2.0,30.0,15639.029999999999,,Missing Source Total,0,False,Has Order Details,Matched,Positive Net Quantity,Ship Date Before Order Date
5008628,301696,501,2026-02-02,2026-02-05,Pending,,2.0,30.0,7711.58,,Missing Source Total,2,True,Has Order Details,Matched,Positive Net Quantity,Valid
5008629,301351,518,2024-08-05,2024-08-06,Returned,44030.25,3.0,92.0,44030.25,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5008630,301015,510,2026-01-08,2026-01-09,Shipped,104290.41,5.0,100.0,104290.41,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008631,302579,512,2026-02-03,2026-02-05,Returned,64762.22,2.0,55.0,64762.22,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008632,302107,530,2026-02-08,2026-02-10,Cancelled,71235.91,4.0,78.0,71235.91,0.0,Matched,4,True,Has Order Details,Matched,Positive Net Quantity,Valid
5008633,301983,536,2025-04-10,2025-04-18,Shipped,9984.18,2.0,31.0,9984.18,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008634,300721,519,2025-02-21,2025-02-21,Shipped,,,,,,Cannot Calculate,0,False,No Order Details,Matched,,Valid
5008635,301555,527,2025-01-24,2025-02-03,Returned,34306.56,1.0,36.0,34306.56,0.0,Matched,2,True,Has Order Details,Matched,Positive Net Quantity,Valid
5008636,302694,539,2025-02-08,2025-02-14,Pending,46608.45,1.0,28.0,46608.45,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008637,300753,517,2026-05-30,2026-06-01,Shipped,18704.6,1.0,19.0,18704.6,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008638,300318,509,2025-06-03,2025-06-14,Shipped,,2.0,39.0,9094.56,,Missing Source Total,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008639,301167,508,2025-10-29,2025-10-29,Returned,167334.01,4.0,111.0,167334.01,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008640,300051,533,2023-05-26,2023-06-05,Returned,79871.13,3.0,50.0,79871.12999999999,1.4551915228366852e-11,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008641,300466,527,2026-02-27,2026-02-27,Delivered,76309.33,3.0,96.0,76309.33,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008642,301215,502,2022-10-05,2022-05-15,Shipped,151430.8,5.0,120.0,151430.8,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Ship Date Before Order Date
5008643,301283,525,2022-09-20,2022-09-26,Cancelled,93031.72,2.0,59.0,93031.72,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008644,301212,524,2026-06-22,2026-06-22,Shipped,,1.0,6.0,2271.14,,Missing Source Total,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008645,300985,537,2023-08-19,2023-08-25,Delivered,88821.02,2.0,59.0,88821.02,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5008646,302687,529,2023-08-05,2023-08-17,Returned,122438.18,3.0,114.0,122438.18,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5008647,301986,538,2026-06-08,2026-06-11,Delivered,101073.0,4.0,144.0,101073.0,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008648,301963,528,2022-10-05,2022-10-13,Delivered,-4248.87,2.0,10.0,-4248.87,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008649,300018,535,2025-06-25,2025-06-30,Shipped,50297.63,3.0,45.0,50297.63,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008650,301622,507,2023-01-03,2023-01-04,Shipped,19446.82,3.0,49.0,19446.82,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008651,301031,524,2024-01-11,2024-01-14,Delivered,64859.96,2.0,58.0,64859.96,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008652,302836,506,2025-09-28,2025-09-28,Delivered,,,,,,Cannot Calculate,2,True,No Order Details,Matched,,Valid
5008653,300587,526,2024-12-11,2024-12-16,Returned,1013.01,1.0,33.0,1013.01,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5008654,302894,512,2021-10-05,2021-10-09,Delivered,9484.08,2.0,26.0,9484.08,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5008655,300359,522,2025-03-19,2025-03-30,Delivered,56196.56,2.0,56.0,56196.56,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
