date_key,date,year,quarter,month,month_name,month_year,week,day,day_name,day_of_week,is_weekend
20221008,08-10-2022,2022,Q4,10,October,2022-10,40,8,Saturday,6,TRUE
20221009,09-10-2022,2022,Q4,10,October,2022-10,40,9,Sunday,7,TRUE
20221010,10-10-2022,2022,Q4,10,October,2022-10,41,10,Monday,1,FALSE
20221011,11-10-2022,2022,Q4,10,October,2022-10,41,11,Tuesday,2,FALSE
20221012,12-10-2022,2022,Q4,10,October,2022-10,41,12,Wednesday,3,FALSE
20221013,13-10-2022,2022,Q4,10,October,2022-10,41,13,Thursday,4,FALSE
20221014,14-10-2022,2022,Q4,10,October,2022-10,41,14,Friday,5,FALSE
20221015,15-10-2022,2022,Q4,10,October,2022-10,41,15,Saturday,6,TRUE
20221016,16-10-2022,2022,Q4,10,October,2022-10,41,16,Sunday,7,TRUE
20221017,17-10-2022,2022,Q4,10,October,2022-10,42,17,Monday,1,FALSE
20221018,18-10-2022,2022,Q4,10,October,2022-10,42,18,Tuesday,2,FALSE
20221019,19-10-2022,2022,Q4,10,October,2022-10,42,19,Wednesday,3,FALSE
20221020,20-10-2022,2022,Q4,10,October,2022-10,42,20,Thursday,4,FALSE
20221021,21-10-2022,2022,Q4,10,October,2022-10,42,21,Friday,5,FALSE
20221022,22-10-2022,2022,Q4,10,October,2022-10,42,22,Saturday,6,TRUE
20221023,23-10-2022,2022,Q4,10,October,2022-10,42,23,Sunday,7,TRUE
20221024,24-10-2022,2022,Q4,10,October,2022-10,43,24,Monday,1,FALSE
20221025,25-10-2022,2022,Q4,10,October,2022-10,43,25,Tuesday,2,FALSE
20221026,26-10-2022,2022,Q4,10,October,2022-10,43,26,Wednesday,3,FALSE
20221027,27-10-2022,2022,Q4,10,October,2022-10,43,27,Thursday,4,FALSE
20221028,28-10-2022,2022,Q4,10,October,2022-10,43,28,Friday,5,FALSE
20221029,29-10-2022,2022,Q4,10,October,2022-10,43,29,Saturday,6,TRUE
20221030,30-10-2022,2022,Q4,10,October,2022-10,43,30,Sunday,7,TRUE
20221031,31-10-2022,2022,Q4,10,October,2022-10,44,31,Monday,1,FALSE
20221101,01-11-2022,2022,Q4,11,November,2022-11,44,1,Tuesday,2,FALSE
20221102,02-11-2022,2022,Q4,11,November,2022-11,44,2,Wednesday,3,FALSE
20221103,03-11-2022,2022,Q4,11,November,2022-11,44,3,Thursday,4,FALSE
20221104,04-11-2022,2022,Q4,11,November,2022-11,44,4,Friday,5,FALSE
20221105,05-11-2022,2022,Q4,11,November,2022-11,44,5,Saturday,6,TRUE
20221106,06-11-2022,2022,Q4,11,November,2022-11,44,6,Sunday,7,TRUE
20221107,07-11-2022,2022,Q4,11,November,2022-11,45,7,Monday,1,FALSE
20221108,08-11-2022,2022,Q4,11,November,2022-11,45,8,Tuesday,2,FALSE
20221109,09-11-2022,2022,Q4,11,November,2022-11,45,9,Wednesday,3,FALSE
20221110,10-11-2022,2022,Q4,11,November,2022-11,45,10,Thursday,4,FALSE
20221111,11-11-2022,2022,Q4,11,November,2022-11,45,11,Friday,5,FALSE
20221112,12-11-2022,2022,Q4,11,November,2022-11,45,12,Saturday,6,TRUE
20221113,13-11-2022,2022,Q4,11,November,2022-11,45,13,Sunday,7,TRUE
20221114,14-11-2022,2022,Q4,11,November,2022-11,46,14,Monday,1,FALSE
20221115,15-11-2022,2022,Q4,11,November,2022-11,46,15,Tuesday,2,FALSE
20221116,16-11-2022,2022,Q4,11,November,2022-11,46,16,Wednesday,3,FALSE
20221117,17-11-2022,2022,Q4,11,November,2022-11,46,17,Thursday,4,FALSE
20221118,18-11-2022,2022,Q4,11,November,2022-11,46,18,Friday,5,FALSE
20221119,19-11-2022,2022,Q4,11,November,2022-11,46,19,Saturday,6,TRUE
20221120,20-11-2022,2022,Q4,11,November,2022-11,46,20,Sunday,7,TRUE
20221121,21-11-2022,2022,Q4,11,November,2022-11,47,21,Monday,1,FALSE
20221122,22-11-2022,2022,Q4,11,November,2022-11,47,22,Tuesday,2,FALSE
20221123,23-11-2022,2022,Q4,11,November,2022-11,47,23,Wednesday,3,FALSE
20221124,24-11-2022,2022,Q4,11,November,2022-11,47,24,Thursday,4,FALSE
20221125,25-11-2022,2022,Q4,11,November,2022-11,47,25,Friday,5,FALSE
20221126,26-11-2022,2022,Q4,11,November,2022-11,47,26,Saturday,6,TRUE
20221127,27-11-2022,2022,Q4,11,November,2022-11,47,27,Sunday,7,TRUE
20221128,28-11-2022,2022,Q4,11,November,2022-11,48,28,Monday,1,FALSE
20221129,29-11-2022,2022,Q4,11,November,2022-11,48,29,Tuesday,2,FALSE
20221130,30-11-2022,2022,Q4,11,November,2022-11,48,30,Wednesday,3,FALSE
20221201,01-12-2022,2022,Q4,12,December,2022-12,48,1,Thursday,4,FALSE
20221202,02-12-2022,2022,Q4,12,December,2022-12,48,2,Friday,5,FALSE
20221203,03-12-2022,2022,Q4,12,December,2022-12,48,3,Saturday,6,TRUE
20221204,04-12-2022,2022,Q4,12,December,2022-12,48,4,Sunday,7,TRUE
20221205,05-12-2022,2022,Q4,12,December,2022-12,49,5,Monday,1,FALSE
20221206,06-12-2022,2022,Q4,12,December,2022-12,49,6,Tuesday,2,FALSE
20221207,07-12-2022,2022,Q4,12,December,2022-12,49,7,Wednesday,3,FALSE
20221208,08-12-2022,2022,Q4,12,December,2022-12,49,8,Thursday,4,FALSE
20221209,09-12-2022,2022,Q4,12,December,2022-12,49,9,Friday,5,FALSE
20221210,10-12-2022,2022,Q4,12,December,2022-12,49,10,Saturday,6,TRUE
20221211,11-12-2022,2022,Q4,12,December,2022-12,49,11,Sunday,7,TRUE
20221212,12-12-2022,2022,Q4,12,December,2022-12,50,12,Monday,1,FALSE
20221213,13-12-2022,2022,Q4,12,December,2022-12,50,13,Tuesday,2,FALSE
20221214,14-12-2022,2022,Q4,12,December,2022-12,50,14,Wednesday,3,FALSE
20221215,15-12-2022,2022,Q4,12,December,2022-12,50,15,Thursday,4,FALSE
20221216,16-12-2022,2022,Q4,12,December,2022-12,50,16,Friday,5,FALSE
20221217,17-12-2022,2022,Q4,12,December,2022-12,50,17,Saturday,6,TRUE
20221218,18-12-2022,2022,Q4,12,December,2022-12,50,18,Sunday,7,TRUE
20221219,19-12-2022,2022,Q4,12,December,2022-12,51,19,Monday,1,FALSE
20221220,20-12-2022,2022,Q4,12,December,2022-12,51,20,Tuesday,2,FALSE
20221221,21-12-2022,2022,Q4,12,December,2022-12,51,21,Wednesday,3,FALSE
20221222,22-12-2022,2022,Q4,12,December,2022-12,51,22,Thursday,4,FALSE
20221223,23-12-2022,2022,Q4,12,December,2022-12,51,23,Friday,5,FALSE
20221224,24-12-2022,2022,Q4,12,December,2022-12,51,24,Saturday,6,TRUE
20221225,25-12-2022,2022,Q4,12,December,2022-12,51,25,Sunday,7,TRUE
20221226,26-12-2022,2022,Q4,12,December,2022-12,52,26,Monday,1,FALSE
20221227,27-12-2022,2022,Q4,12,December,2022-12,52,27,Tuesday,2,FALSE
20221228,28-12-2022,2022,Q4,12,December,2022-12,52,28,Wednesday,3,FALSE
20221229,29-12-2022,2022,Q4,12,December,2022-12,52,29,Thursday,4,FALSE
20221230,30-12-2022,2022,Q4,12,December,2022-12,52,30,Friday,5,FALSE
20221231,31-12-2022,2022,Q4,12,December,2022-12,52,31,Saturday,6,TRUE
20230101,01-01-2023,2023,Q1,1,January,2023-01,52,1,Sunday,7,TRUE
20230102,02-01-2023,2023,Q1,1,January,2023-01,1,2,Monday,1,FALSE
20230103,03-01-2023,2023,Q1,1,January,2023-01,1,3,Tuesday,2,FALSE
20230104,04-01-2023,2023,Q1,1,January,2023-01,1,4,Wednesday,3,FALSE
20230105,05-01-2023,2023,Q1,1,January,2023-01,1,5,Thursday,4,FALSE
20230106,06-01-2023,2023,Q1,1,January,2023-01,1,6,Friday,5,FALSE
20230107,07-01-2023,2023,Q1,1,January,2023-01,1,7,Saturday,6,TRUE
20230108,08-01-2023,2023,Q1,1,January,2023-01,1,8,Sunday,7,TRUE
20230109,09-01-2023,2023,Q1,1,January,2023-01,2,9,Monday,1,FALSE
20230110,10-01-2023,2023,Q1,1,January,2023-01,2,10,Tuesday,2,FALSE
20230111,11-01-2023,2023,Q1,1,January,2023-01,2,11,Wednesday,3,FALSE
20230112,12-01-2023,2023,Q1,1,January,2023-01,2,12,Thursday,4,FALSE
20230113,13-01-2023,2023,Q1,1,January,2023-01,2,13,Friday,5,FALSE
20230114,14-01-2023,2023,Q1,1,January,2023-01,2,14,Saturday,6,TRUE
20230115,15-01-2023,2023,Q1,1,January,2023-01,2,15,Sunday,7,TRUE
20230116,16-01-2023,2023,Q1,1,January,2023-01,3,16,Monday,1,FALSE
20230117,17-01-2023,2023,Q1,1,January,2023-01,3,17,Tuesday,2,FALSE
20230118,18-01-2023,2023,Q1,1,January,2023-01,3,18,Wednesday,3,FALSE
20230119,19-01-2023,2023,Q1,1,January,2023-01,3,19,Thursday,4,FALSE
20230120,20-01-2023,2023,Q1,1,January,2023-01,3,20,Friday,5,FALSE
20230121,21-01-2023,2023,Q1,1,January,2023-01,3,21,Saturday,6,TRUE
20230122,22-01-2023,2023,Q1,1,January,2023-01,3,22,Sunday,7,TRUE
20230123,23-01-2023,2023,Q1,1,January,2023-01,4,23,Monday,1,FALSE
20230124,24-01-2023,2023,Q1,1,January,2023-01,4,24,Tuesday,2,FALSE
20230125,25-01-2023,2023,Q1,1,January,2023-01,4,25,Wednesday,3,FALSE
20230126,26-01-2023,2023,Q1,1,January,2023-01,4,26,Thursday,4,FALSE
20230127,27-01-2023,2023,Q1,1,January,2023-01,4,27,Friday,5,FALSE
20230128,28-01-2023,2023,Q1,1,January,2023-01,4,28,Saturday,6,TRUE
20230129,29-01-2023,2023,Q1,1,January,2023-01,4,29,Sunday,7,TRUE
20230130,30-01-2023,2023,Q1,1,January,2023-01,5,30,Monday,1,FALSE
20230131,31-01-2023,2023,Q1,1,January,2023-01,5,31,Tuesday,2,FALSE
20230201,01-02-2023,2023,Q1,2,February,2023-02,5,1,Wednesday,3,FALSE
20230202,02-02-2023,2023,Q1,2,February,2023-02,5,2,Thursday,4,FALSE
20230203,03-02-2023,2023,Q1,2,February,2023-02,5,3,Friday,5,FALSE
20230204,04-02-2023,2023,Q1,2,February,2023-02,5,4,Saturday,6,TRUE
20230205,05-02-2023,2023,Q1,2,February,2023-02,5,5,Sunday,7,TRUE
20230206,06-02-2023,2023,Q1,2,February,2023-02,6,6,Monday,1,FALSE
20230207,07-02-2023,2023,Q1,2,February,2023-02,6,7,Tuesday,2,FALSE
20230208,08-02-2023,2023,Q1,2,February,2023-02,6,8,Wednesday,3,FALSE
20230209,09-02-2023,2023,Q1,2,February,2023-02,6,9,Thursday,4,FALSE
20230210,10-02-2023,2023,Q1,2,February,2023-02,6,10,Friday,5,FALSE
20230211,11-02-2023,2023,Q1,2,February,2023-02,6,11,Saturday,6,TRUE
20230212,12-02-2023,2023,Q1,2,February,2023-02,6,12,Sunday,7,TRUE
20230213,13-02-2023,2023,Q1,2,February,2023-02,7,13,Monday,1,FALSE
20230214,14-02-2023,2023,Q1,2,February,2023-02,7,14,Tuesday,2,FALSE
20230215,15-02-2023,2023,Q1,2,February,2023-02,7,15,Wednesday,3,FALSE
20230216,16-02-2023,2023,Q1,2,February,2023-02,7,16,Thursday,4,FALSE
20230217,17-02-2023,2023,Q1,2,February,2023-02,7,17,Friday,5,FALSE
20230218,18-02-2023,2023,Q1,2,February,2023-02,7,18,Saturday,6,TRUE
20230219,19-02-2023,2023,Q1,2,February,2023-02,7,19,Sunday,7,TRUE
20230220,20-02-2023,2023,Q1,2,February,2023-02,8,20,Monday,1,FALSE
20230221,21-02-2023,2023,Q1,2,February,2023-02,8,21,Tuesday,2,FALSE
20230222,22-02-2023,2023,Q1,2,February,2023-02,8,22,Wednesday,3,FALSE
20230223,23-02-2023,2023,Q1,2,February,2023-02,8,23,Thursday,4,FALSE
20230224,24-02-2023,2023,Q1,2,February,2023-02,8,24,Friday,5,FALSE
20230225,25-02-2023,2023,Q1,2,February,2023-02,8,25,Saturday,6,TRUE
20230226,26-02-2023,2023,Q1,2,February,2023-02,8,26,Sunday,7,TRUE
20230227,27-02-2023,2023,Q1,2,February,2023-02,9,27,Monday,1,FALSE
20230228,28-02-2023,2023,Q1,2,February,2023-02,9,28,Tuesday,2,FALSE
20230301,01-03-2023,2023,Q1,3,March,2023-03,9,1,Wednesday,3,FALSE
20230302,02-03-2023,2023,Q1,3,March,2023-03,9,2,Thursday,4,FALSE
20230303,03-03-2023,2023,Q1,3,March,2023-03,9,3,Friday,5,FALSE
20230304,04-03-2023,2023,Q1,3,March,2023-03,9,4,Saturday,6,TRUE
20230305,05-03-2023,2023,Q1,3,March,2023-03,9,5,Sunday,7,TRUE
20230306,06-03-2023,2023,Q1,3,March,2023-03,10,6,Monday,1,FALSE
20230307,07-03-2023,2023,Q1,3,March,2023-03,10,7,Tuesday,2,FALSE
20230308,08-03-2023,2023,Q1,3,March,2023-03,10,8,Wednesday,3,FALSE
20230309,09-03-2023,2023,Q1,3,March,2023-03,10,9,Thursday,4,FALSE
20230310,10-03-2023,2023,Q1,3,March,2023-03,10,10,Friday,5,FALSE
20230311,11-03-2023,2023,Q1,3,March,2023-03,10,11,Saturday,6,TRUE
20230312,12-03-2023,2023,Q1,3,March,2023-03,10,12,Sunday,7,TRUE
20230313,13-03-2023,2023,Q1,3,March,2023-03,11,13,Monday,1,FALSE
20230314,14-03-2023,2023,Q1,3,March,2023-03,11,14,Tuesday,2,FALSE
20230315,15-03-2023,2023,Q1,3,March,2023-03,11,15,Wednesday,3,FALSE
20230316,16-03-2023,2023,Q1,3,March,2023-03,11,16,Thursday,4,FALSE
20230317,17-03-2023,2023,Q1,3,March,2023-03,11,17,Friday,5,FALSE
20230318,18-03-2023,2023,Q1,3,March,2023-03,11,18,Saturday,6,TRUE
20230319,19-03-2023,2023,Q1,3,March,2023-03,11,19,Sunday,7,TRUE
20230320,20-03-2023,2023,Q1,3,March,2023-03,12,20,Monday,1,FALSE
20230321,21-03-2023,2023,Q1,3,March,2023-03,12,21,Tuesday,2,FALSE
20230322,22-03-2023,2023,Q1,3,March,2023-03,12,22,Wednesday,3,FALSE
20230323,23-03-2023,2023,Q1,3,March,2023-03,12,23,Thursday,4,FALSE
20230324,24-03-2023,2023,Q1,3,March,2023-03,12,24,Friday,5,FALSE
20230325,25-03-2023,2023,Q1,3,March,2023-03,12,25,Saturday,6,TRUE
20230326,26-03-2023,2023,Q1,3,March,2023-03,12,26,Sunday,7,TRUE
20230327,27-03-2023,2023,Q1,3,March,2023-03,13,27,Monday,1,FALSE
20230328,28-03-2023,2023,Q1,3,March,2023-03,13,28,Tuesday,2,FALSE
20230329,29-03-2023,2023,Q1,3,March,2023-03,13,29,Wednesday,3,FALSE
20230330,30-03-2023,2023,Q1,3,March,2023-03,13,30,Thursday,4,FALSE
20230331,31-03-2023,2023,Q1,3,March,2023-03,13,31,Friday,5,FALSE
20230401,01-04-2023,2023,Q2,4,April,2023-04,13,1,Saturday,6,TRUE
20230402,02-04-2023,2023,Q2,4,April,2023-04,13,2,Sunday,7,TRUE
20230403,03-04-2023,2023,Q2,4,April,2023-04,14,3,Monday,1,FALSE
20230404,04-04-2023,2023,Q2,4,April,2023-04,14,4,Tuesday,2,FALSE
20230405,05-04-2023,2023,Q2,4,April,2023-04,14,5,Wednesday,3,FALSE
20230406,06-04-2023,2023,Q2,4,April,2023-04,14,6,Thursday,4,FALSE
20230407,07-04-2023,2023,Q2,4,April,2023-04,14,7,Friday,5,FALSE
20230408,08-04-2023,2023,Q2,4,April,2023-04,14,8,Saturday,6,TRUE
20230409,09-04-2023,2023,Q2,4,April,2023-04,14,9,Sunday,7,TRUE
20230410,10-04-2023,2023,Q2,4,April,2023-04,15,10,Monday,1,FALSE
20230411,11-04-2023,2023,Q2,4,April,2023-04,15,11,Tuesday,2,FALSE
20230412,12-04-2023,2023,Q2,4,April,2023-04,15,12,Wednesday,3,FALSE
20230413,13-04-2023,2023,Q2,4,April,2023-04,15,13,Thursday,4,FALSE
20230414,14-04-2023,2023,Q2,4,April,2023-04,15,14,Friday,5,FALSE
20230415,15-04-2023,2023,Q2,4,April,2023-04,15,15,Saturday,6,TRUE
20230416,16-04-2023,2023,Q2,4,April,2023-04,15,16,Sunday,7,TRUE
20230417,17-04-2023,2023,Q2,4,April,2023-04,16,17,Monday,1,FALSE
20230418,18-04-2023,2023,Q2,4,April,2023-04,16,18,Tuesday,2,FALSE
20230419,19-04-2023,2023,Q2,4,April,2023-04,16,19,Wednesday,3,FALSE
20230420,20-04-2023,2023,Q2,4,April,2023-04,16,20,Thursday,4,FALSE
20230421,21-04-2023,2023,Q2,4,April,2023-04,16,21,Friday,5,FALSE
20230422,22-04-2023,2023,Q2,4,April,2023-04,16,22,Saturday,6,TRUE
20230423,23-04-2023,2023,Q2,4,April,2023-04,16,23,Sunday,7,TRUE
20230424,24-04-2023,2023,Q2,4,April,2023-04,17,24,Monday,1,FALSE
20230425,25-04-2023,2023,Q2,4,April,2023-04,17,25,Tuesday,2,FALSE
20230426,26-04-2023,2023,Q2,4,April,2023-04,17,26,Wednesday,3,FALSE
20230427,27-04-2023,2023,Q2,4,April,2023-04,17,27,Thursday,4,FALSE
20230428,28-04-2023,2023,Q2,4,April,2023-04,17,28,Friday,5,FALSE
20230429,29-04-2023,2023,Q2,4,April,2023-04,17,29,Saturday,6,TRUE
20230430,30-04-2023,2023,Q2,4,April,2023-04,17,30,Sunday,7,TRUE
20230501,01-05-2023,2023,Q2,5,May,2023-05,18,1,Monday,1,FALSE
20230502,02-05-2023,2023,Q2,5,May,2023-05,18,2,Tuesday,2,FALSE
20230503,03-05-2023,2023,Q2,5,May,2023-05,18,3,Wednesday,3,FALSE
20230504,04-05-2023,2023,Q2,5,May,2023-05,18,4,Thursday,4,FALSE
20230505,05-05-2023,2023,Q2,5,May,2023-05,18,5,Friday,5,FALSE
20230506,06-05-2023,2023,Q2,5,May,2023-05,18,6,Saturday,6,TRUE
20230507,07-05-2023,2023,Q2,5,May,2023-05,18,7,Sunday,7,TRUE
20230508,08-05-2023,2023,Q2,5,May,2023-05,19,8,Monday,1,FALSE
20230509,09-05-2023,2023,Q2,5,May,2023-05,19,9,Tuesday,2,FALSE
20230510,10-05-2023,2023,Q2,5,May,2023-05,19,10,Wednesday,3,FALSE
20230511,11-05-2023,2023,Q2,5,May,2023-05,19,11,Thursday,4,FALSE
20230512,12-05-2023,2023,Q2,5,May,2023-05,19,12,Friday,5,FALSE
20230513,13-05-2023,2023,Q2,5,May,2023-05,19,13,Saturday,6,TRUE
20230514,14-05-2023,2023,Q2,5,May,2023-05,19,14,Sunday,7,TRUE
20230515,15-05-2023,2023,Q2,5,May,2023-05,20,15,Monday,1,FALSE
20230516,16-05-2023,2023,Q2,5,May,2023-05,20,16,Tuesday,2,FALSE
20230517,17-05-2023,2023,Q2,5,May,2023-05,20,17,Wednesday,3,FALSE
20230518,18-05-2023,2023,Q2,5,May,2023-05,20,18,Thursday,4,FALSE
20230519,19-05-2023,2023,Q2,5,May,2023-05,20,19,Friday,5,FALSE
20230520,20-05-2023,2023,Q2,5,May,2023-05,20,20,Saturday,6,TRUE
20230521,21-05-2023,2023,Q2,5,May,2023-05,20,21,Sunday,7,TRUE
20230522,22-05-2023,2023,Q2,5,May,2023-05,21,22,Monday,1,FALSE
20230523,23-05-2023,2023,Q2,5,May,2023-05,21,23,Tuesday,2,FALSE
20230524,24-05-2023,2023,Q2,5,May,2023-05,21,24,Wednesday,3,FALSE
20230525,25-05-2023,2023,Q2,5,May,2023-05,21,25,Thursday,4,FALSE
20230526,26-05-2023,2023,Q2,5,May,2023-05,21,26,Friday,5,FALSE
20230527,27-05-2023,2023,Q2,5,May,2023-05,21,27,Saturday,6,TRUE
20230528,28-05-2023,2023,Q2,5,May,2023-05,21,28,Sunday,7,TRUE
20230529,29-05-2023,2023,Q2,5,May,2023-05,22,29,Monday,1,FALSE
20230530,30-05-2023,2023,Q2,5,May,2023-05,22,30,Tuesday,2,FALSE
20230531,31-05-2023,2023,Q2,5,May,2023-05,22,31,Wednesday,3,FALSE
20230601,01-06-2023,2023,Q2,6,June,2023-06,22,1,Thursday,4,FALSE
20230602,02-06-2023,2023,Q2,6,June,2023-06,22,2,Friday,5,FALSE
20230603,03-06-2023,2023,Q2,6,June,2023-06,22,3,Saturday,6,TRUE
20230604,04-06-2023,2023,Q2,6,June,2023-06,22,4,Sunday,7,TRUE
20230605,05-06-2023,2023,Q2,6,June,2023-06,23,5,Monday,1,FALSE
20230606,06-06-2023,2023,Q2,6,June,2023-06,23,6,Tuesday,2,FALSE
20230607,07-06-2023,2023,Q2,6,June,2023-06,23,7,Wednesday,3,FALSE
20230608,08-06-2023,2023,Q2,6,June,2023-06,23,8,Thursday,4,FALSE
20230609,09-06-2023,2023,Q2,6,June,2023-06,23,9,Friday,5,FALSE
20230610,10-06-2023,2023,Q2,6,June,2023-06,23,10,Saturday,6,TRUE
20230611,11-06-2023,2023,Q2,6,June,2023-06,23,11,Sunday,7,TRUE
20230612,12-06-2023,2023,Q2,6,June,2023-06,24,12,Monday,1,FALSE
20230613,13-06-2023,2023,Q2,6,June,2023-06,24,13,Tuesday,2,FALSE
20230614,14-06-2023,2023,Q2,6,June,2023-06,24,14,Wednesday,3,FALSE
20230615,15-06-2023,2023,Q2,6,June,2023-06,24,15,Thursday,4,FALSE
20230616,16-06-2023,2023,Q2,6,June,2023-06,24,16,Friday,5,FALSE
20230617,17-06-2023,2023,Q2,6,June,2023-06,24,17,Saturday,6,TRUE
20230618,18-06-2023,2023,Q2,6,June,2023-06,24,18,Sunday,7,TRUE
20230619,19-06-2023,2023,Q2,6,June,2023-06,25,19,Monday,1,FALSE
20230620,20-06-2023,2023,Q2,6,June,2023-06,25,20,Tuesday,2,FALSE
20230621,21-06-2023,2023,Q2,6,June,2023-06,25,21,Wednesday,3,FALSE
20230622,22-06-2023,2023,Q2,6,June,2023-06,25,22,Thursday,4,FALSE
20230623,23-06-2023,2023,Q2,6,June,2023-06,25,23,Friday,5,FALSE
20230624,24-06-2023,2023,Q2,6,June,2023-06,25,24,Saturday,6,TRUE
20230625,25-06-2023,2023,Q2,6,June,2023-06,25,25,Sunday,7,TRUE
20230626,26-06-2023,2023,Q2,6,June,2023-06,26,26,Monday,1,FALSE
20230627,27-06-2023,2023,Q2,6,June,2023-06,26,27,Tuesday,2,FALSE
20230628,28-06-2023,2023,Q2,6,June,2023-06,26,28,Wednesday,3,FALSE
20230629,29-06-2023,2023,Q2,6,June,2023-06,26,29,Thursday,4,FALSE
20230630,30-06-2023,2023,Q2,6,June,2023-06,26,30,Friday,5,FALSE
20230701,01-07-2023,2023,Q3,7,July,2023-07,26,1,Saturday,6,TRUE
20230702,02-07-2023,2023,Q3,7,July,2023-07,26,2,Sunday,7,TRUE
20230703,03-07-2023,2023,Q3,7,July,2023-07,27,3,Monday,1,FALSE
20230704,04-07-2023,2023,Q3,7,July,2023-07,27,4,Tuesday,2,FALSE
20230705,05-07-2023,2023,Q3,7,July,2023-07,27,5,Wednesday,3,FALSE
20230706,06-07-2023,2023,Q3,7,July,2023-07,27,6,Thursday,4,FALSE
20230707,07-07-2023,2023,Q3,7,July,2023-07,27,7,Friday,5,FALSE
20230708,08-07-2023,2023,Q3,7,July,2023-07,27,8,Saturday,6,TRUE
20230709,09-07-2023,2023,Q3,7,July,2023-07,27,9,Sunday,7,TRUE
20230710,10-07-2023,2023,Q3,7,July,2023-07,28,10,Monday,1,FALSE
20230711,11-07-2023,2023,Q3,7,July,2023-07,28,11,Tuesday,2,FALSE
20230712,12-07-2023,2023,Q3,7,July,2023-07,28,12,Wednesday,3,FALSE
20230713,13-07-2023,2023,Q3,7,July,2023-07,28,13,Thursday,4,FALSE
20230714,14-07-2023,2023,Q3,7,July,2023-07,28,14,Friday,5,FALSE
20230715,15-07-2023,2023,Q3,7,July,2023-07,28,15,Saturday,6,TRUE
20230716,16-07-2023,2023,Q3,7,July,2023-07,28,16,Sunday,7,TRUE
20230717,17-07-2023,2023,Q3,7,July,2023-07,29,17,Monday,1,FALSE
20230718,18-07-2023,2023,Q3,7,July,2023-07,29,18,Tuesday,2,FALSE
20230719,19-07-2023,2023,Q3,7,July,2023-07,29,19,Wednesday,3,FALSE
20230720,20-07-2023,2023,Q3,7,July,2023-07,29,20,Thursday,4,FALSE
20230721,21-07-2023,2023,Q3,7,July,2023-07,29,21,Friday,5,FALSE
20230722,22-07-2023,2023,Q3,7,July,2023-07,29,22,Saturday,6,TRUE
20230723,23-07-2023,2023,Q3,7,July,2023-07,29,23,Sunday,7,TRUE
20230724,24-07-2023,2023,Q3,7,July,2023-07,30,24,Monday,1,FALSE
20230725,25-07-2023,2023,Q3,7,July,2023-07,30,25,Tuesday,2,FALSE
20230726,26-07-2023,2023,Q3,7,July,2023-07,30,26,Wednesday,3,FALSE
20230727,27-07-2023,2023,Q3,7,July,2023-07,30,27,Thursday,4,FALSE
20230728,28-07-2023,2023,Q3,7,July,2023-07,30,28,Friday,5,FALSE
20230729,29-07-2023,2023,Q3,7,July,2023-07,30,29,Saturday,6,TRUE
20230730,30-07-2023,2023,Q3,7,July,2023-07,30,30,Sunday,7,TRUE
20230731,31-07-2023,2023,Q3,7,July,2023-07,31,31,Monday,1,FALSE
20230801,01-08-2023,2023,Q3,8,August,2023-08,31,1,Tuesday,2,FALSE
20230802,02-08-2023,2023,Q3,8,August,2023-08,31,2,Wednesday,3,FALSE
20230803,03-08-2023,2023,Q3,8,August,2023-08,31,3,Thursday,4,FALSE
20230804,04-08-2023,2023,Q3,8,August,2023-08,31,4,Friday,5,FALSE
20230805,05-08-2023,2023,Q3,8,August,2023-08,31,5,Saturday,6,TRUE
20230806,06-08-2023,2023,Q3,8,August,2023-08,31,6,Sunday,7,TRUE
20230807,07-08-2023,2023,Q3,8,August,2023-08,32,7,Monday,1,FALSE
20230808,08-08-2023,2023,Q3,8,August,2023-08,32,8,Tuesday,2,FALSE
20230809,09-08-2023,2023,Q3,8,August,2023-08,32,9,Wednesday,3,FALSE
20230810,10-08-2023,2023,Q3,8,August,2023-08,32,10,Thursday,4,FALSE
20230811,11-08-2023,2023,Q3,8,August,2023-08,32,11,Friday,5,FALSE
20230812,12-08-2023,2023,Q3,8,August,2023-08,32,12,Saturday,6,TRUE
20230813,13-08-2023,2023,Q3,8,August,2023-08,32,13,Sunday,7,TRUE
20230814,14-08-2023,2023,Q3,8,August,2023-08,33,14,Monday,1,FALSE
20230815,15-08-2023,2023,Q3,8,August,2023-08,33,15,Tuesday,2,FALSE
20230816,16-08-2023,2023,Q3,8,August,2023-08,33,16,Wednesday,3,FALSE
20230817,17-08-2023,2023,Q3,8,August,2023-08,33,17,Thursday,4,FALSE
20230818,18-08-2023,2023,Q3,8,August,2023-08,33,18,Friday,5,FALSE
20230819,19-08-2023,2023,Q3,8,August,2023-08,33,19,Saturday,6,TRUE
20230820,20-08-2023,2023,Q3,8,August,2023-08,33,20,Sunday,7,TRUE
20230821,21-08-2023,2023,Q3,8,August,2023-08,34,21,Monday,1,FALSE
20230822,22-08-2023,2023,Q3,8,August,2023-08,34,22,Tuesday,2,FALSE
20230823,23-08-2023,2023,Q3,8,August,2023-08,34,23,Wednesday,3,FALSE
20230824,24-08-2023,2023,Q3,8,August,2023-08,34,24,Thursday,4,FALSE
20230825,25-08-2023,2023,Q3,8,August,2023-08,34,25,Friday,5,FALSE
20230826,26-08-2023,2023,Q3,8,August,2023-08,34,26,Saturday,6,TRUE
20230827,27-08-2023,2023,Q3,8,August,2023-08,34,27,Sunday,7,TRUE
