inventory_id,warehouse_id,product_id,warehouse_name,location,capacity_units,product_name,category,unit_price,is_active,stock_quantity,reorder_level,last_restock_date,stock_status,restock_date_status,business_key_status,inventory_key_status
702483,534,20270,Robinsonborough Distribution Center,Australia,580523,De-engineered heuristic secured line,Pharmaceuticals,659.2,N,15281,197,02-11-2026,Above Reorder Level,Future Restock Date,Unique,Valid
702484,534,20717,Robinsonborough Distribution Center,Australia,580523,Enhanced fresh-thinking structure,Pharmaceuticals,599.07,Y,854,318,08-03-2026,Above Reorder Level,Valid,Unique,Valid
702485,534,20460,Robinsonborough Distribution Center,Australia,580523,Proactive scalable interface,Electronics,373.84,N,3292,130,09-08-2026,Above Reorder Level,Valid,Unique,Valid
702486,534,21320,Robinsonborough Distribution Center,Australia,580523,Robust bottom-line analyzer,Electronics,1796.29,Y,21002,399,03-12-2025,Above Reorder Level,Valid,Unique,Valid
702487,534,20315,Robinsonborough Distribution Center,Australia,580523,Team-oriented systematic infrastructure,Electronics,1742.94,,3501,460,08-02-2026,Above Reorder Level,Valid,Unique,Valid
702488,534,20973,Robinsonborough Distribution Center,Australia,580523,Cross-group bi-directional productivity,Automotive Parts,1491.63,N,10556,106,04-06-2026,Above Reorder Level,Valid,Unique,Valid
702489,534,20385,Robinsonborough Distribution Center,Australia,580523,Profit-focused modular superstructure,Furniture,,N,4709,446,23-11-2025,Above Reorder Level,Valid,Unique,Valid
702490,534,20518,Robinsonborough Distribution Center,Australia,580523,Enterprise-wide eco-centric throughput,Industrial Equipment,1227.18,Y,2494,114,22-12-2025,Above Reorder Level,Valid,Unique,Valid
702491,534,20601,Robinsonborough Distribution Center,Australia,580523,Seamless eco-centric software,Pharmaceuticals,1178.39,Y,1784,87,28-02-2026,Above Reorder Level,Valid,Unique,Valid
702492,534,21169,Robinsonborough Distribution Center,Australia,580523,Sharable tangible project,Pharmaceuticals,232.85,Y,1204,42,28-11-2025,Above Reorder Level,Valid,Unique,Valid
702493,534,20400,Robinsonborough Distribution Center,Australia,580523,Persevering multi-state utilization,Sporting Goods,2240.03,N,7603,119,25-01-2026,Above Reorder Level,Valid,Unique,Valid
702494,534,20915,Robinsonborough Distribution Center,Australia,580523,Digitized demand-driven capacity,Electronics,1002.21,Y,2590,37,28-03-2026,Above Reorder Level,Valid,Unique,Valid
702495,534,21398,Robinsonborough Distribution Center,Australia,580523,Advanced bi-directional moratorium,Groceries,2440.36,N,3795,464,27-06-2026,Above Reorder Level,Valid,Unique,Valid
702496,534,20160,Robinsonborough Distribution Center,Australia,580523,Self-enabling leadingedge utilization,Office Supplies,472.52,N,3593,284,20-04-2026,Above Reorder Level,Valid,Unique,Valid
702497,534,20867,Robinsonborough Distribution Center,Australia,580523,Expanded needs-based infrastructure,Furniture,97.84,Y,4563,401,11-09-2025,Above Reorder Level,Valid,Unique,Valid
702498,534,21354,Robinsonborough Distribution Center,Australia,580523,Front-line explicit analyzer,Groceries,271.22,N,10636,371,09-04-2026,Above Reorder Level,Valid,Unique,Valid
702499,534,21191,Robinsonborough Distribution Center,Australia,580523,Networked contextually-based hardware,Automotive Parts,1928.86,N,20933,332,08-10-2025,Above Reorder Level,Valid,Unique,Valid
702500,534,20284,Robinsonborough Distribution Center,Australia,580523,Persistent intermediate artificial intelligence,Sporting Goods,2395.07,N,2775,412,09-10-2025,Above Reorder Level,Valid,Unique,Valid
702501,534,20116,Robinsonborough Distribution Center,Australia,580523,Object-based uniform challenge,Groceries,2338.14,Y,9314,62,13-03-2026,Above Reorder Level,Valid,Unique,Valid
702502,534,20289,Robinsonborough Distribution Center,Australia,580523,Reactive asynchronous analyzer,Toys,461.42,N,7665,314,12-08-2026,Above Reorder Level,Valid,Unique,Valid
702503,534,20706,Robinsonborough Distribution Center,Australia,580523,Ergonomic national frame,Apparel,944.73,Y,4517,282,16-01-2026,Above Reorder Level,Valid,Unique,Valid
702504,534,20858,Robinsonborough Distribution Center,Australia,580523,Exclusive background adapter,Apparel,2029.24,N,16560,469,24-09-2025,Above Reorder Level,Valid,Unique,Valid
702505,534,20870,Robinsonborough Distribution Center,Australia,580523,Inverse context-sensitive access,Electronics,800.96,N,1186,71,19-11-2025,Above Reorder Level,Valid,Unique,Valid
702506,534,20333,Robinsonborough Distribution Center,Australia,580523,Optional intangible methodology,Electronics,2002.95,Y,613,300,09-10-2025,Above Reorder Level,Valid,Unique,Valid
702507,534,20141,Robinsonborough Distribution Center,Australia,580523,Sharable tangible hierarchy,Toys,1059.59,N,10196,62,17-08-2026,Above Reorder Level,Valid,Unique,Valid
702508,534,21030,Robinsonborough Distribution Center,Australia,580523,Programmable object-oriented toolset,Furniture,1300.52,Y,3065,153,06-01-2026,Above Reorder Level,Valid,Unique,Valid
702509,534,21425,Robinsonborough Distribution Center,Australia,580523,Monitored bi-directional flexibility,Toys,238.93,Y,9949,156,16-10-2025,Above Reorder Level,Valid,Unique,Valid
702510,534,21043,Robinsonborough Distribution Center,Australia,580523,Function-based static leverage,Automotive Parts,156.69,Y,11849,54,29-04-2026,Above Reorder Level,Valid,Unique,Valid
702511,534,20892,Robinsonborough Distribution Center,Australia,580523,Seamless well-modulated capability,Electronics,2066.75,Y,342,278,21-04-2026,Above Reorder Level,Valid,Unique,Valid
702512,534,20334,Robinsonborough Distribution Center,Australia,580523,User-centric optimal policy,Apparel,1323.49,Y,11393,362,27-04-2026,Above Reorder Level,Valid,Unique,Valid
702513,534,20868,Robinsonborough Distribution Center,Australia,580523,Optimized bottom-line emulation,Automotive Parts,1019.43,Y,3152,485,17-05-2026,Above Reorder Level,Valid,Unique,Valid
702514,534,20258,Robinsonborough Distribution Center,Australia,580523,Inverse analyzing synergy,Office Supplies,43.37,Y,3785,12,09-01-2026,Above Reorder Level,Valid,Unique,Valid
702515,534,20159,Robinsonborough Distribution Center,Australia,580523,Stand-alone secondary contingency,Sporting Goods,1711.66,N,5221,366,24-09-2025,Above Reorder Level,Valid,Unique,Valid
702516,534,21123,Robinsonborough Distribution Center,Australia,580523,Face-to-face 3rdgeneration parallelism,Pharmaceuticals,2003.61,Y,13827,111,01-10-2025,Above Reorder Level,Valid,Unique,Valid
702517,534,20221,Robinsonborough Distribution Center,Australia,580523,Horizontal empowering pricing structure,Sporting Goods,1673.01,Y,102,187,27-07-2026,Below Reorder Level,Valid,Unique,Valid
702518,534,20011,Robinsonborough Distribution Center,Australia,580523,Decentralized eco-centric matrix,Apparel,86.49,Y,3434,177,28-04-2026,Above Reorder Level,Valid,Unique,Valid
702519,534,20091,Robinsonborough Distribution Center,Australia,580523,Optional non-volatile superstructure,Pharmaceuticals,1041.81,Y,6168,84,11-10-2025,Above Reorder Level,Valid,Unique,Valid
702520,534,21247,Robinsonborough Distribution Center,Australia,580523,Pre-emptive dedicated artificial intelligence,Office Supplies,661.97,N,6798,447,07-01-2026,Above Reorder Level,Valid,Unique,Valid
702521,534,21287,Robinsonborough Distribution Center,Australia,580523,Profit-focused reciprocal contingency,Electronics,2222.27,Y,6251,429,18-12-2025,Above Reorder Level,Valid,Unique,Valid
702522,534,20154,Robinsonborough Distribution Center,Australia,580523,Fundamental motivating architecture,Toys,714.1,Y,765,349,31-05-2026,Above Reorder Level,Valid,Unique,Valid
702523,534,21476,Robinsonborough Distribution Center,Australia,580523,Profit-focused cohesive access,Pharmaceuticals,294.07,N,1886,335,30-03-2026,Above Reorder Level,Valid,Unique,Valid
702524,534,21379,Robinsonborough Distribution Center,Australia,580523,Digitized mission-critical array,Industrial Equipment,1336.62,Y,2355,459,30-10-2025,Above Reorder Level,Valid,Unique,Valid
702525,534,20943,Robinsonborough Distribution Center,Australia,580523,Open-architected intangible infrastructure,Sporting Goods,377.96,N,8649,130,30-03-2026,Above Reorder Level,Valid,Unique,Valid
702526,534,20035,Robinsonborough Distribution Center,Australia,580523,Virtual bifurcated open system,Toys,941.39,Y,1732,197,23-09-2025,Above Reorder Level,Valid,Unique,Valid
702527,534,20583,Robinsonborough Distribution Center,Australia,580523,Seamless responsive framework,Groceries,2198.82,Y,1254,38,05-11-2025,Above Reorder Level,Valid,Unique,Valid
702528,534,21061,Robinsonborough Distribution Center,Australia,580523,Adaptive fault-tolerant approach,Furniture,2183.39,Y,16732,,25-03-2026,Cannot Determine,Valid,Unique,Valid
702529,534,21444,Robinsonborough Distribution Center,Australia,580523,Focused human-resource artificial intelligence,Industrial Equipment,811.39,N,47,492,15-04-2026,Below Reorder Level,Valid,Unique,Valid
702530,534,21263,Robinsonborough Distribution Center,Australia,580523,Diverse static customer loyalty,Sporting Goods,2262.95,N,32482,256,28-05-2026,Above Reorder Level,Valid,Unique,Valid
702531,534,20634,Robinsonborough Distribution Center,Australia,580523,Optional asymmetric benchmark,Sporting Goods,1219.77,N,5987,375,03-04-2026,Above Reorder Level,Valid,Unique,Valid
702532,534,21341,Robinsonborough Distribution Center,Australia,580523,Down-sized leadingedge system engine,Sporting Goods,1784.6,N,9344,66,24-05-2026,Above Reorder Level,Valid,Unique,Valid
702533,534,20083,Robinsonborough Distribution Center,Australia,580523,Function-based regional migration,Toys,776.8,N,1850,414,22-11-2025,Above Reorder Level,Valid,Unique,Valid
702534,534,20981,Robinsonborough Distribution Center,Australia,580523,Progressive intangible projection,Automotive Parts,,N,76,497,09-06-2026,Below Reorder Level,Valid,Unique,Valid
702535,534,20072,Robinsonborough Distribution Center,Australia,580523,Innovative object-oriented initiative,Pharmaceuticals,22.14,Y,7096,268,29-11-2025,Above Reorder Level,Valid,Unique,Valid
702536,534,20036,Robinsonborough Distribution Center,Australia,580523,Synergistic mobile protocol,Sporting Goods,69.24,Y,9522,396,17-03-2026,Above Reorder Level,Valid,Unique,Valid
702537,534,20872,Robinsonborough Distribution Center,Australia,580523,Advanced human-resource data-warehouse,Electronics,244.02,N,7149,244,10-02-2026,Above Reorder Level,Valid,Unique,Valid
702538,534,21057,Robinsonborough Distribution Center,Australia,580523,User-centric optimizing core,Furniture,,N,817,264,31-01-2026,Above Reorder Level,Valid,Unique,Valid
702539,534,20511,Robinsonborough Distribution Center,Australia,580523,Open-architected optimizing analyzer,Furniture,925.44,N,7420,141,18-02-2026,Above Reorder Level,Valid,Unique,Valid
702540,534,20446,Robinsonborough Distribution Center,Australia,580523,Universal object-oriented service-desk,Pharmaceuticals,528.72,N,7764,212,09-07-2026,Above Reorder Level,Valid,Unique,Valid
702541,534,20514,Robinsonborough Distribution Center,Australia,580523,Assimilated multi-tasking functionalities,Industrial Equipment,2240.15,N,5695,170,13-09-2025,Above Reorder Level,Valid,Unique,Valid
702542,534,20910,Robinsonborough Distribution Center,Australia,580523,Face-to-face real-time implementation,Pharmaceuticals,77.4,N,7700,419,19-04-2026,Above Reorder Level,Valid,Unique,Valid
702543,534,21207,Robinsonborough Distribution Center,Australia,580523,Universal discrete function,Office Supplies,,N,9912,271,01-07-2026,Above Reorder Level,Valid,Unique,Valid
702544,534,21091,Robinsonborough Distribution Center,Australia,580523,Horizontal tangible core,Furniture,1966.19,N,5040,54,05-07-2026,Above Reorder Level,Valid,Unique,Valid
702545,534,20745,Robinsonborough Distribution Center,Australia,580523,Exclusive systematic groupware,Groceries,1297.29,Y,492,231,10-03-2026,Above Reorder Level,Valid,Unique,Valid
702546,534,20362,Robinsonborough Distribution Center,Australia,580523,Operative modular framework,Groceries,,N,3544,45,09-08-2026,Above Reorder Level,Valid,Unique,Valid
702547,534,20575,Robinsonborough Distribution Center,Australia,580523,Multi-tiered radical help-desk,Furniture,481.41,N,428,114,25-07-2026,Above Reorder Level,Valid,Unique,Valid
702548,534,20254,Robinsonborough Distribution Center,Australia,580523,Secured local Graphic Interface,Industrial Equipment,99.9,N,2774,333,03-07-2026,Above Reorder Level,Valid,Unique,Valid
702549,534,20133,Robinsonborough Distribution Center,Australia,580523,Synergized dynamic focus group,Groceries,2099.96,N,2770,30,24-07-2026,Above Reorder Level,Valid,Unique,Valid
702550,534,20269,Robinsonborough Distribution Center,Australia,580523,Integrated systemic portal,Electronics,973.98,Y,362,303,12-06-2026,Above Reorder Level,Valid,Unique,Valid
702551,535,20131,West Lisatown Distribution Center,Germany,479311,Total bifurcated functionalities,Groceries,1079.45,Y,2349,351,01-07-2026,Above Reorder Level,Valid,Unique,Valid
702552,535,20940,West Lisatown Distribution Center,Germany,479311,Distributed content-based ability,Toys,498.12,N,644,409,09-06-2025,Above Reorder Level,Valid,Unique,Valid
702553,535,21210,West Lisatown Distribution Center,Germany,479311,Cross-group scalable artificial intelligence,Electronics,1686.9,N,9042,190,16-11-2025,Above Reorder Level,Valid,Unique,Valid
702554,535,20213,West Lisatown Distribution Center,Germany,479311,Enhanced empowering concept,Automotive Parts,136.4,Y,16154,236,11-04-2026,Above Reorder Level,Valid,Unique,Valid
702555,535,20438,West Lisatown Distribution Center,Germany,479311,Streamlined bottom-line knowledge user,Office Supplies,1710.82,Y,,11,22-08-2026,Cannot Determine,Valid,Unique,Valid
702556,535,20684,West Lisatown Distribution Center,Germany,479311,Implemented leadingedge core,Office Supplies,1955.5,,16992,196,20-03-2026,Above Reorder Level,Valid,Unique,Valid
702557,535,20418,West Lisatown Distribution Center,Germany,479311,Stand-alone demand-driven moratorium,Electronics,1134.3,N,4048,323,14-03-2026,Above Reorder Level,Valid,Unique,Valid
702558,535,21360,West Lisatown Distribution Center,Germany,479311,Self-enabling real-time hub,Sporting Goods,1227.18,N,1949,173,13-12-2025,Above Reorder Level,Valid,Unique,Valid
702559,535,21285,West Lisatown Distribution Center,Germany,479311,Exclusive methodical strategy,Groceries,1855.43,N,438,475,02-05-2026,Below Reorder Level,Valid,Unique,Valid
702560,535,21157,West Lisatown Distribution Center,Germany,479311,Ergonomic client-server framework,Industrial Equipment,1563.93,N,3802,145,26-04-2026,Above Reorder Level,Valid,Unique,Valid
702561,535,21153,West Lisatown Distribution Center,Germany,479311,Programmable heuristic portal,Toys,1395.65,N,8664,64,07-09-2025,Above Reorder Level,Valid,Unique,Valid
702562,535,21500,West Lisatown Distribution Center,Germany,479311,Sharable 5thgeneration encoding,Apparel,1197.88,Y,6723,204,06-10-2025,Above Reorder Level,Valid,Unique,Valid
702563,535,21078,West Lisatown Distribution Center,Germany,479311,Proactive explicit strategy,Office Supplies,2242.82,N,282,173,10-11-2025,Above Reorder Level,Valid,Unique,Valid
702564,535,20546,West Lisatown Distribution Center,Germany,479311,Persistent regional frame,Apparel,821.63,N,,140,26-11-2025,Cannot Determine,Valid,Unique,Valid
702565,535,20635,West Lisatown Distribution Center,Germany,479311,Synergistic analyzing open architecture,Office Supplies,,N,2823,196,10-05-2026,Above Reorder Level,Valid,Unique,Valid
702566,535,20340,West Lisatown Distribution Center,Germany,479311,Centralized multi-tasking adapter,Electronics,2399.64,N,1916,152,27-03-2026,Above Reorder Level,Valid,Unique,Valid
702567,535,20609,West Lisatown Distribution Center,Germany,479311,Up-sized directional application,Groceries,2114.9,N,1448,302,13-11-2025,Above Reorder Level,Valid,Unique,Valid
702568,535,20525,West Lisatown Distribution Center,Germany,479311,Open-source fresh-thinking firmware,Electronics,69.05,Y,1806,318,16-04-2026,Above Reorder Level,Valid,Unique,Valid
702569,535,21090,West Lisatown Distribution Center,Germany,479311,Progressive upward-trending forecast,Pharmaceuticals,905.98,Y,8908,381,08-05-2026,Above Reorder Level,Valid,Unique,Valid
702570,535,20628,West Lisatown Distribution Center,Germany,479311,Organized optimal capability,Industrial Equipment,1547.01,N,14499,391,10-02-2026,Above Reorder Level,Valid,Unique,Valid
702571,535,20547,West Lisatown Distribution Center,Germany,479311,Streamlined composite ability,Automotive Parts,1385.68,N,2844,104,03-09-2025,Above Reorder Level,Valid,Unique,Valid
702572,535,21099,West Lisatown Distribution Center,Germany,479311,Digitized demand-driven data-warehouse,Industrial Equipment,2239.21,Y,12952,372,18-01-2026,Above Reorder Level,Valid,Unique,Valid
702573,535,20852,West Lisatown Distribution Center,Germany,479311,Universal stable benchmark,Toys,1057.96,Y,2124,346,17-01-2026,Above Reorder Level,Valid,Unique,Valid
702574,535,20331,West Lisatown Distribution Center,Germany,479311,Business-focused full-range access,Industrial Equipment,248.69,N,3543,250,05-03-2026,Above Reorder Level,Valid,Unique,Valid
702575,535,21178,West Lisatown Distribution Center,Germany,479311,Open-source asymmetric groupware,Electronics,1003.07,Y,1403,291,18-07-2026,Above Reorder Level,Valid,Unique,Valid
702576,535,20929,West Lisatown Distribution Center,Germany,479311,Optional well-modulated collaboration,Sporting Goods,646.34,Y,5601,271,19-02-2026,Above Reorder Level,Valid,Unique,Valid
702577,535,20440,West Lisatown Distribution Center,Germany,479311,Adaptive logistical Graphical User Interface,Industrial Equipment,420.44,N,21146,342,05-01-2026,Above Reorder Level,Valid,Unique,Valid
702578,535,20278,West Lisatown Distribution Center,Germany,479311,Cross-group 6thgeneration migration,Sporting Goods,2403.17,N,5065,356,22-12-2025,Above Reorder Level,Valid,Unique,Valid
702579,535,21402,West Lisatown Distribution Center,Germany,479311,Organic cohesive function,Apparel,732.29,N,2425,164,29-09-2025,Above Reorder Level,Valid,Unique,Valid
702580,535,20792,West Lisatown Distribution Center,Germany,479311,Down-sized fresh-thinking installation,Furniture,1760.71,Y,5714,,28-12-2025,Cannot Determine,Valid,Unique,Valid
702581,535,21494,West Lisatown Distribution Center,Germany,479311,Robust zero-defect groupware,Automotive Parts,1185.2,N,718,306,20-11-2025,Above Reorder Level,Valid,Unique,Valid
702582,535,20578,West Lisatown Distribution Center,Germany,479311,Persistent holistic core,Toys,2251.64,Y,12018,31,28-06-2026,Above Reorder Level,Valid,Unique,Valid
702583,535,20044,West Lisatown Distribution Center,Germany,479311,Centralized 4thgeneration parallelism,Furniture,858.98,N,3829,364,08-10-2025,Above Reorder Level,Valid,Unique,Valid
702584,535,21154,West Lisatown Distribution Center,Germany,479311,Public-key multimedia database,Office Supplies,536.02,Y,3267,147,24-06-2026,Above Reorder Level,Valid,Unique,Valid
702585,535,20123,West Lisatown Distribution Center,Germany,479311,Intuitive full-range paradigm,Groceries,1664.5,Y,4827,350,05-03-2026,Above Reorder Level,Valid,Unique,Valid
702586,535,21398,West Lisatown Distribution Center,Germany,479311,Advanced bi-directional moratorium,Groceries,2440.36,N,5367,417,20-09-2025,Above Reorder Level,Valid,Unique,Valid
702587,535,21477,West Lisatown Distribution Center,Germany,479311,Object-based interactive software,Apparel,1720.13,Y,408,20,07-02-2026,Above Reorder Level,Valid,Unique,Valid
702588,535,20397,West Lisatown Distribution Center,Germany,479311,Progressive intangible toolset,Automotive Parts,1602.26,Y,6283,97,11-02-2026,Above Reorder Level,Valid,Unique,Valid
702589,535,20266,West Lisatown Distribution Center,Germany,479311,Streamlined coherent capability,Office Supplies,1381.16,N,1516,169,05-07-2026,Above Reorder Level,Valid,Unique,Valid
702590,535,20366,West Lisatown Distribution Center,Germany,479311,Diverse context-sensitive middleware,Industrial Equipment,1631.88,Y,6852,115,27-02-2026,Above Reorder Level,Valid,Unique,Valid
702591,535,20822,West Lisatown Distribution Center,Germany,479311,Open-source well-modulated neural-net,Apparel,2315.11,Y,9466,445,05-04-2026,Above Reorder Level,Valid,Unique,Valid
702592,535,21094,West Lisatown Distribution Center,Germany,479311,Versatile optimal workforce,Toys,418.59,Y,8921,439,27-08-2026,Above Reorder Level,Valid,Unique,Valid
702593,535,20359,West Lisatown Distribution Center,Germany,479311,Polarized clear-thinking conglomeration,Automotive Parts,972.84,Y,4402,,13-06-2026,Cannot Determine,Valid,Unique,Valid
702594,535,20763,West Lisatown Distribution Center,Germany,479311,Optimized zero administration standardization,Office Supplies,111.94,N,4020,56,24-06-2026,Above Reorder Level,Valid,Unique,Valid
702595,535,21183,West Lisatown Distribution Center,Germany,479311,Face-to-face homogeneous benchmark,Furniture,2078.7,Y,844,268,23-03-2026,Above Reorder Level,Valid,Unique,Valid
702596,535,20630,West Lisatown Distribution Center,Germany,479311,Multi-tiered foreground solution,Groceries,1203.83,Y,8175,172,10-04-2026,Above Reorder Level,Valid,Unique,Valid
702597,535,21471,West Lisatown Distribution Center,Germany,479311,Up-sized global intranet,Sporting Goods,2035.94,Y,1734,407,06-06-2026,Above Reorder Level,Valid,Unique,Valid
702598,535,20500,West Lisatown Distribution Center,Germany,479311,Stand-alone next generation artificial intelligence,Sporting Goods,1350.01,Y,3759,57,17-07-2026,Above Reorder Level,Valid,Unique,Valid
702599,535,20186,West Lisatown Distribution Center,Germany,479311,Proactive bottom-line definition,Pharmaceuticals,932.81,N,1831,425,21-09-2025,Above Reorder Level,Valid,Unique,Valid
702600,535,20710,West Lisatown Distribution Center,Germany,479311,Reduced mobile database,Furniture,1483.03,N,787,43,27-10-2025,Above Reorder Level,Valid,Unique,Valid
702601,535,20219,West Lisatown Distribution Center,Germany,479311,De-engineered modular focus group,Office Supplies,172.3,Y,5437,22,21-08-2026,Above Reorder Level,Valid,Unique,Valid
702602,535,20637,West Lisatown Distribution Center,Germany,479311,Open-architected bandwidth-monitored process improvement,Sporting Goods,1174.16,N,306,165,28-08-2026,Above Reorder Level,Valid,Unique,Valid
702603,535,21133,West Lisatown Distribution Center,Germany,479311,Realigned national toolset,Industrial Equipment,355.04,Y,7560,134,25-12-2025,Above Reorder Level,Valid,Unique,Valid
702604,535,20493,West Lisatown Distribution Center,Germany,479311,Object-based global moratorium,Apparel,1239.22,Y,2092,148,07-02-2026,Above Reorder Level,Valid,Unique,Valid
702605,535,20269,West Lisatown Distribution Center,Germany,479311,Integrated systemic portal,Electronics,973.98,Y,1,399,09-12-2025,Below Reorder Level,Valid,Unique,Valid
702606,535,20713,West Lisatown Distribution Center,Germany,479311,Cloned composite migration,Groceries,1295.17,N,3918,302,03-03-2026,Above Reorder Level,Valid,Unique,Valid
702607,535,20038,West Lisatown Distribution Center,Germany,479311,Re-engineered methodical leverage,Industrial Equipment,1123.77,N,263,484,02-06-2026,Below Reorder Level,Valid,Unique,Valid
702608,535,21134,West Lisatown Distribution Center,Germany,479311,Progressive mobile architecture,Automotive Parts,631.56,N,1770,277,06-11-2025,Above Reorder Level,Valid,Unique,Valid
702609,535,21002,West Lisatown Distribution Center,Germany,479311,Adaptive homogeneous portal,Industrial Equipment,1592.97,N,6721,148,06-05-2026,Above Reorder Level,Valid,Unique,Valid
702610,535,20800,West Lisatown Distribution Center,Germany,479311,Integrated optimizing customer loyalty,Industrial Equipment,922.34,Y,354,31,04-09-2025,Above Reorder Level,Valid,Unique,Valid
702611,535,20012,West Lisatown Distribution Center,Germany,479311,Proactive discrete product,Electronics,1768.51,N,10011,260,30-01-2026,Above Reorder Level,Valid,Unique,Valid
702612,535,20320,West Lisatown Distribution Center,Germany,479311,Polarized solution-oriented circuit,Electronics,902.35,N,21,236,16-01-2026,Below Reorder Level,Valid,Unique,Valid
702613,535,20851,West Lisatown Distribution Center,Germany,479311,Programmable secondary protocol,Office Supplies,2411.69,Y,1552,178,25-02-2026,Above Reorder Level,Valid,Unique,Valid
702614,535,20178,West Lisatown Distribution Center,Germany,479311,Persistent dedicated firmware,Furniture,1755.27,N,7394,307,23-02-2026,Above Reorder Level,Valid,Unique,Valid
702615,535,20829,West Lisatown Distribution Center,Germany,479311,Compatible scalable solution,Office Supplies,2093.19,Y,2082,367,05-04-2026,Above Reorder Level,Valid,Unique,Valid
702616,535,21325,West Lisatown Distribution Center,Germany,479311,Up-sized methodical task-force,Pharmaceuticals,2141.9,N,588,35,23-04-2026,Above Reorder Level,Valid,Unique,Valid
702617,535,20466,West Lisatown Distribution Center,Germany,479311,Progressive bottom-line solution,Groceries,1838.84,N,2445,285,06-12-2025,Above Reorder Level,Valid,Unique,Valid
702618,535,20936,West Lisatown Distribution Center,Germany,479311,Persevering executive implementation,Electronics,697.38,Y,1726,69,06-04-2026,Above Reorder Level,Valid,Unique,Valid
702619,535,20839,West Lisatown Distribution Center,Germany,479311,Organic client-driven leverage,Apparel,313.3,Y,10127,347,30-04-2026,Above Reorder Level,Valid,Unique,Valid
702620,535,20944,West Lisatown Distribution Center,Germany,479311,User-friendly holistic info-mediaries,Electronics,1302.69,Y,2058,213,03-11-2025,Above Reorder Level,Valid,Unique,Valid
702621,535,20620,West Lisatown Distribution Center,Germany,479311,Assimilated optimizing website,Groceries,1691.75,N,8517,115,27-12-2025,Above Reorder Level,Valid,Unique,Valid
702622,535,21429,West Lisatown Distribution Center,Germany,479311,Distributed zero-defect projection,Industrial Equipment,1576.89,N,12179,498,01-06-2026,Above Reorder Level,Valid,Unique,Valid
702623,535,20496,West Lisatown Distribution Center,Germany,479311,Cross-group composite strategy,Apparel,2151.24,N,3114,498,17-02-2026,Above Reorder Level,Valid,Unique,Valid
702624,535,20039,West Lisatown Distribution Center,Germany,479311,Realigned cohesive middleware,Pharmaceuticals,93.84,Y,,340,11-08-2025,Cannot Determine,Valid,Unique,Valid
702625,535,20724,West Lisatown Distribution Center,Germany,479311,Organized disintermediate infrastructure,Automotive Parts,2136.38,Y,2594,389,26-01-2026,Above Reorder Level,Valid,Unique,Valid
702626,536,20470,Lake Victormouth Distribution Center,Japan,379204,Robust incremental budgetary management,Industrial Equipment,2268.13,Y,,,29-03-2026,Cannot Determine,Valid,Unique,Valid
702627,536,20288,Lake Victormouth Distribution Center,Japan,379204,Implemented non-volatile application,Automotive Parts,905.28,N,473,303,29-01-2026,Above Reorder Level,Valid,Unique,Valid
702628,536,20859,Lake Victormouth Distribution Center,Japan,379204,Operative 4thgeneration access,Furniture,16.51,N,5878,462,12-08-2026,Above Reorder Level,Valid,Unique,Valid
702629,536,20346,Lake Victormouth Distribution Center,Japan,379204,Total intermediate adapter,Apparel,2325.75,Y,3446,99,13-05-2026,Above Reorder Level,Valid,Unique,Valid
702630,536,20440,Lake Victormouth Distribution Center,Japan,379204,Adaptive logistical Graphical User Interface,Industrial Equipment,420.44,N,2482,122,04-10-2025,Above Reorder Level,Valid,Unique,Valid
702631,536,20398,Lake Victormouth Distribution Center,Japan,379204,Focused client-driven website,Pharmaceuticals,1715.22,Y,5069,428,30-05-2026,Above Reorder Level,Valid,Unique,Valid
702632,536,21292,Lake Victormouth Distribution Center,Japan,379204,Digitized interactive adapter,Toys,1858.48,N,6158,161,24-12-2025,Above Reorder Level,Valid,Unique,Valid
702633,536,20919,Lake Victormouth Distribution Center,Japan,379204,Up-sized maximized function,Industrial Equipment,674.38,Y,22,79,12-02-2026,Below Reorder Level,Valid,Unique,Valid
702634,536,21366,Lake Victormouth Distribution Center,Japan,379204,Face-to-face upward-trending focus group,Pharmaceuticals,2261.18,N,924,318,07-06-2026,Above Reorder Level,Valid,Unique,Valid
702635,536,20007,Lake Victormouth Distribution Center,Japan,379204,Multi-channeled methodical secured line,Groceries,,N,6318,118,08-01-2026,Above Reorder Level,Valid,Unique,Valid
702636,536,20108,Lake Victormouth Distribution Center,Japan,379204,Assimilated empowering utilization,Electronics,2355.82,Y,5555,157,21-05-2026,Above Reorder Level,Valid,Unique,Valid
702637,536,21404,Lake Victormouth Distribution Center,Japan,379204,Fully-configurable analyzing moratorium,Electronics,2264.73,N,17119,374,21-08-2026,Above Reorder Level,Valid,Unique,Valid
702638,536,21415,Lake Victormouth Distribution Center,Japan,379204,Pre-emptive composite budgetary management,Electronics,463.95,Y,7244,270,17-12-2025,Above Reorder Level,Valid,Unique,Valid
702639,536,20589,Lake Victormouth Distribution Center,Japan,379204,Object-based bifurcated focus group,Electronics,1738.63,Y,15239,168,23-06-2026,Above Reorder Level,Valid,Unique,Valid
702640,536,20647,Lake Victormouth Distribution Center,Japan,379204,Customer-focused 24/7 policy,Sporting Goods,2121.79,N,6136,449,28-06-2026,Above Reorder Level,Valid,Unique,Valid
702641,536,20725,Lake Victormouth Distribution Center,Japan,379204,Extended fault-tolerant interface,Sporting Goods,2421.02,Y,1791,182,13-03-2026,Above Reorder Level,Valid,Unique,Valid
