shipment_id,order_id,carrier,shipment_date,delivery_date,shipping_cost,distance_km,order_status,order_reference_status,shipment_date_status,delivery_date_status
903921,5004616,DHL,2023-07-27,2023-07-28,15.72,158.8,Shipped,Matched,Valid,Valid
903922,5006807,Maersk,2024-09-11,2024-09-13,121.48,1598.9,Delivered,Matched,Valid,Valid
903923,5002221,DHL,,,710.47,11499.2,Returned,Matched,Missing Shipment Date,Missing Delivery Date
903924,5004201,UPS,2022-12-01,2022-12-06,258.54,3703.1,Cancelled,Matched,Valid,Valid
903925,5009850,DHL Express,2025-04-03,2025-04-06,69.12,1536.4,Pending,Matched,Valid,Valid
903926,5011781,Blue Dart,2023-05-10,2023-05-19,,6731.7,Pending,Matched,Valid,Valid
903927,5004325,FedEx,,,291.45,4933.7,Returned,Matched,Missing Shipment Date,Missing Delivery Date
903928,5009936,DHL Express,2023-08-18,2023-08-25,417.58,6103.2,Pending,Matched,Valid,Valid
903929,5007698,DHL Express,2024-01-08,2024-01-09,4.96,65.3,Shipped,Matched,Valid,Valid
903930,5010578,FedEx,2023-10-25,2023-11-07,269.14,6345.9,Pending,Matched,Valid,Valid
903931,5008744,DHL,2024-09-28,2024-10-07,365.3,5141.7,Pending,Matched,Valid,Valid
903932,5008002,FedEx,2025-12-11,2025-12-09,637.91,11298.6,Pending,Matched,Valid,Delivery Before Shipment
903933,5005468,Blue Dart,2024-12-21,2024-12-22,23.5,179.1,Pending,Matched,Valid,Valid
903934,5007805,FedEx,2024-06-24,2024-06-25,65.7,1230.5,Shipped,Matched,Valid,Valid
903935,5009752,Maersk,2026-06-03,2026-06-06,133.28,2584.7,Returned,Matched,Valid,Valid
903936,5000244,Maersk,2026-04-14,2026-05-04,540.23,,Shipped,Matched,Valid,Valid
903937,5003075,FedEx,2026-01-06,2026-01-08,109.62,1772.7,Returned,Matched,Valid,Valid
903938,5003299,DHL,2025-02-13,2025-02-18,299.9,4129.7,Pending,Matched,Valid,Valid
903939,5009237,Blue Dart,2024-10-21,2024-11-13,648.23,10720.6,Pending,Matched,Valid,Valid
903940,5000451,DHL,2025-03-09,2025-03-29,515.09,8849.1,Delivered,Matched,Valid,Valid
903941,5003690,FedEx,2025-01-08,2025-01-27,674.95,10867.1,Delivered,Matched,Valid,Valid
903942,5009507,Blue Dart,2021-04-29,2021-05-05,269.13,5764.6,Cancelled,Matched,Valid,Valid
903943,5008316,Blue Dart,2026-04-24,2026-05-09,621.65,10700.8,Returned,Matched,Valid,Valid
903944,5007249,UPS,2025-07-05,2025-07-06,32.8,,Delivered,Matched,Valid,Valid
903945,5008671,Blue Dart,,,571.44,11214.7,Pending,Matched,Missing Shipment Date,Missing Delivery Date
903946,5003888,DHL,,,28.97,383.6,Shipped,Matched,Missing Shipment Date,Missing Delivery Date
903947,5008280,Maersk,2025-05-20,2025-05-21,74.04,1426.9,Cancelled,Matched,Valid,Valid
903948,5001700,Maersk,2023-02-24,2023-03-07,439.54,9233.3,Cancelled,Matched,Valid,Valid
903949,5011148,Blue Dart,2021-11-10,2021-11-16,,,Shipped,Matched,Valid,Valid
903950,5002379,FedEx,2024-12-15,2024-12-16,,43.5,Pending,Matched,Valid,Valid
903951,5001010,DHL,2024-06-22,2024-07-10,485.29,8076.2,Shipped,Matched,Valid,Valid
903952,5003491,FedEx,2026-01-10,2026-02-02,574.51,10146.9,Delivered,Matched,Valid,Valid
903953,5007719,Maersk,2025-07-17,2025-07-26,208.72,3733.1,Delivered,Matched,Valid,Valid
903954,5003617,FedEx,2023-04-17,2023-04-23,352.48,5077.2,Pending,Matched,Valid,Valid
903955,5009524,Maersk,2026-02-03,2026-02-14,,7933.5,Shipped,Matched,Valid,Valid
903956,5001864,FedEx,2025-06-17,2025-06-27,325.6,,Delivered,Matched,Valid,Valid
903957,5005634,UPS,2024-04-06,2024-04-23,493.57,11963.4,Pending,Matched,Valid,Valid
903958,5004490,UPS,2026-07-13,2026-07-23,259.0,4608.3,Shipped,Matched,Valid,Valid
903959,5006329,FedEx,2025-09-04,2025-09-10,218.95,4216.7,Cancelled,Matched,Valid,Valid
903960,5005595,DHL Express,2022-11-27,2022-12-02,150.57,2354.5,Pending,Matched,Valid,Valid
903961,5011488,DHL Express,2024-04-04,2024-04-19,737.4,,Delivered,Matched,Valid,Valid
903962,5010289,Maersk,2021-10-08,2021-10-18,,5187.2,Delivered,Matched,Valid,Valid
903963,5009970,DHL Express,2023-06-14,2023-06-26,554.42,10652.0,Delivered,Matched,Valid,Valid
903964,5004461,FedEx,2025-09-01,2025-09-10,333.82,7986.6,Delivered,Matched,Valid,Valid
903965,5001284,Blue Dart,2025-01-28,2025-02-11,535.92,8666.1,Pending,Matched,Valid,Valid
903966,5004755,DHL,2026-02-26,2026-03-01,148.15,3088.2,Delivered,Matched,Valid,Valid
903967,5009481,FedEx,2024-12-17,2024-12-21,178.22,3238.8,Shipped,Matched,Valid,Valid
903968,5000544,FedEx,2026-01-29,2026-09-02,330.53,7284.6,Returned,Matched,Valid,Valid
903969,5002985,Blue Dart,2022-12-17,2022-12-18,,1275.5,Returned,Matched,Valid,Valid
903970,5001118,Blue Dart,2025-06-23,2025-07-04,409.13,7009.6,Pending,Matched,Valid,Valid
903971,5004131,FedEx,2025-09-02,2025-09-03,56.93,820.8,Pending,Matched,Valid,Valid
903972,5010363,Maersk,2023-03-17,2023-03-28,346.95,7617.1,Delivered,Matched,Valid,Valid
903973,5004132,FedEx,2021-12-05,2021-12-21,373.44,8530.6,Shipped,Matched,Valid,Valid
903974,5000585,UPS,2024-09-27,2024-10-13,568.95,10533.5,Delivered,Matched,Valid,Valid
903975,5009160,FedEx,2026-04-01,2026-04-03,120.37,1987.3,Delivered,Matched,Valid,Valid
903976,5006734,FedEx,2022-07-22,2022-08-15,679.11,10283.1,Pending,Matched,Valid,Valid
903977,5008743,DHL,2023-07-12,2023-07-19,290.52,4954.8,Delivered,Matched,Valid,Valid
903978,5006899,DHL,,,442.92,7434.3,Shipped,Matched,Missing Shipment Date,Missing Delivery Date
903979,5007364,Maersk,2022-06-08,2022-06-15,389.47,5747.3,Pending,Matched,Valid,Valid
903980,5006590,DHL Express,2026-05-08,2026-05-09,23.59,234.0,Pending,Matched,Valid,Valid
903981,5002679,FedEx,2025-02-18,2025-02-20,114.26,2297.7,Shipped,Matched,Valid,Valid
903982,5003044,FedEx,2026-06-23,2026-06-30,356.37,6200.9,Shipped,Matched,Valid,Valid
903983,5001683,FedEx,2023-06-30,2023-07-06,255.25,3917.5,Shipped,Matched,Valid,Valid
903984,5007479,FedEx,2025-06-11,2025-06-19,296.79,4427.6,Pending,Matched,Valid,Valid
903985,5011466,FedEx,,,247.15,5285.2,Pending,Matched,Missing Shipment Date,Missing Delivery Date
903986,5009645,DHL,2026-02-16,2026-03-02,339.05,6419.5,Shipped,Matched,Valid,Valid
903987,5009428,UPS,2026-06-06,2026-06-11,146.13,3287.7,Delivered,Matched,Valid,Valid
903988,5010889,Maersk,2024-01-11,2024-01-24,,5736.5,Returned,Matched,Valid,Valid
903989,5003431,FedEx,2024-10-27,2024-10-28,18.65,165.3,Pending,Matched,Valid,Valid
903990,5007984,Maersk,2024-06-26,2024-07-08,272.04,6090.8,Pending,Matched,Valid,Valid
903991,5007343,FedEx,2023-12-13,2023-12-17,195.67,4126.3,Shipped,Matched,Valid,Valid
903992,5001104,FedEx,2024-11-28,2024-12-03,226.32,3494.4,Cancelled,Matched,Valid,Valid
903993,5005780,Maersk,2024-07-26,2024-08-01,198.03,2837.8,Pending,Matched,Valid,Valid
903994,5009568,UPS,2025-08-16,2025-08-28,327.3,6568.8,Shipped,Matched,Valid,Valid
903995,5001732,DHL,2022-04-30,2022-05-01,21.72,224.0,Pending,Matched,Valid,Valid
903996,5008195,UPS,2025-09-15,,128.9,2480.1,Returned,Matched,Valid,Missing Delivery Date
903997,5000132,FedEx,2023-12-10,2023-12-14,189.1,3245.6,Cancelled,Matched,Valid,Valid
903998,5009288,Blue Dart,2026-06-01,2026-06-14,561.48,8563.3,Pending,Matched,Valid,Valid
903999,5002315,Blue Dart,2022-05-12,2022-05-16,274.2,4218.8,Shipped,Matched,Valid,Valid
904000,5007739,UPS,2023-11-25,2023-11-29,143.95,3068.2,Pending,Matched,Valid,Valid
904001,5007047,DHL,,,,704.6,Delivered,Matched,Missing Shipment Date,Missing Delivery Date
904002,5006217,UPS,,,143.1,2543.7,Pending,Matched,Missing Shipment Date,Missing Delivery Date
904003,5009234,FedEx,2024-09-08,2024-09-18,292.88,6370.5,Shipped,Matched,Valid,Valid
904004,5000310,FedEx,2025-04-13,2025-04-21,262.6,5984.6,Cancelled,Matched,Valid,Valid
904005,5008625,DHL Express,2025-11-08,2025-11-21,557.34,9561.1,Shipped,Matched,Valid,Valid
904006,5008756,Blue Dart,2026-04-08,2026-04-24,462.29,9223.1,Pending,Matched,Valid,Valid
904007,5004401,FedEx,2024-07-02,2024-07-04,121.35,1540.7,Shipped,Matched,Valid,Valid
904008,5000324,UPS,,,500.59,10760.3,Shipped,Matched,Missing Shipment Date,Missing Delivery Date
904009,5004123,DHL Express,2024-05-22,2024-06-01,458.9,7359.3,Shipped,Matched,Valid,Valid
904010,5000325,DHL Express,2024-06-12,2024-06-19,362.39,5212.3,Delivered,Matched,Valid,Valid
904011,5001070,UPS,2025-11-30,2025-12-08,217.59,,Cancelled,Matched,Valid,Valid
904012,5006647,FedEx,2024-04-02,2024-04-07,214.13,4952.1,Pending,Matched,Valid,Valid
904013,5009443,Maersk,2023-01-01,2023-01-08,,,Shipped,Matched,Valid,Valid
904014,5007786,FedEx,2024-10-08,2024-10-21,436.44,7962.3,Shipped,Matched,Valid,Valid
904015,5003758,FedEx,2025-02-12,2025-02-27,587.69,9533.8,Shipped,Matched,Valid,Valid
904016,5009669,FedEx,2025-01-12,2025-01-26,683.81,10115.9,Shipped,Matched,Valid,Valid
904017,5009771,Blue Dart,,,219.74,3352.2,Pending,Matched,Missing Shipment Date,Missing Delivery Date
904018,5007436,DHL Express,2025-07-05,2025-07-28,565.23,10879.9,Delivered,Matched,Valid,Valid
904019,5000748,FedEx,2024-08-23,2024-09-02,491.3,9125.1,Delivered,Matched,Valid,Valid
904020,5008256,DHL Express,2026-01-22,,,8342.3,Cancelled,Matched,Valid,Missing Delivery Date
904021,5004576,UPS,2023-07-16,2023-07-22,200.27,3693.3,Delivered,Matched,Valid,Valid
904022,5010422,FedEx,2025-11-16,,281.94,6688.5,Pending,Matched,Valid,Missing Delivery Date
904023,5004225,UPS,,,446.22,6760.0,Shipped,Matched,Missing Shipment Date,Missing Delivery Date
904024,5011071,FedEx,2025-08-30,2025-09-12,472.65,,Shipped,Matched,Valid,Valid
904025,5007391,FedEx,2024-10-17,2024-10-18,12.65,110.2,Pending,Matched,Valid,Valid
904026,5008457,FedEx,2026-07-28,2026-08-08,575.26,,Pending,Matched,Valid,Valid
904027,5003802,FedEx,2025-06-23,2025-07-03,320.39,7526.8,Delivered,Matched,Valid,Valid
904028,5005629,DHL,2025-11-27,2025-12-03,265.41,4205.9,Pending,Matched,Valid,Valid
904029,5000684,Blue Dart,2026-03-26,2026-04-09,605.95,11302.2,Pending,Matched,Valid,Valid
904030,5005359,FedEx,2025-09-27,2025-10-06,219.87,4289.1,Shipped,Matched,Valid,Valid
904031,5002529,DHL,2025-12-26,2026-08-01,351.32,5892.9,Cancelled,Matched,Valid,Valid
904032,5004656,Maersk,2025-08-15,2025-08-24,447.81,6860.9,Delivered,Matched,Valid,Valid
904033,5006794,FedEx,2026-04-10,2026-05-01,608.96,9661.7,Shipped,Matched,Valid,Valid
904034,5007333,DHL,2024-09-28,2024-10-13,526.14,8056.2,Pending,Matched,Valid,Valid
904035,5001822,Blue Dart,2024-07-08,2024-07-18,380.81,8989.9,Shipped,Matched,Valid,Valid
904036,5005045,DHL,2022-10-21,2022-10-23,84.26,1279.2,Pending,Matched,Valid,Valid
904037,5009420,UPS,2025-03-08,2025-03-09,56.33,792.2,Returned,Matched,Valid,Valid
904038,5002443,DHL,2021-12-30,2022-01-09,423.0,6122.6,Returned,Matched,Valid,Valid
904039,5009746,FedEx,2025-12-19,2025-12-21,60.78,1151.7,Cancelled,Matched,Valid,Valid
904040,5010996,Maersk,2026-03-22,2026-02-04,437.91,9510.3,Returned,Matched,Valid,Delivery Before Shipment
904041,5001723,FedEx,2025-06-27,2025-06-28,47.55,886.3,Pending,Matched,Valid,Valid
904042,5011360,DHL,2026-07-16,2026-07-27,591.74,9308.1,Delivered,Matched,Valid,Valid
904043,5011736,DHL,2025-08-23,2025-08-29,242.34,4232.3,Delivered,Matched,Valid,Valid
904044,5000683,DHL,2021-09-05,2021-09-07,158.63,2629.9,Pending,Matched,Valid,Valid
904045,5010576,FedEx,2021-10-12,2021-11-02,451.82,10778.9,Delivered,Matched,Valid,Valid
904046,5004652,FedEx,2024-06-11,2024-06-24,452.2,10214.3,Pending,Matched,Valid,Valid
904047,5003712,FedEx,2024-05-12,,786.58,11235.1,Shipped,Matched,Valid,Missing Delivery Date
904048,5005714,Maersk,2024-03-03,2024-03-09,280.11,5238.2,Delivered,Matched,Valid,Valid
904049,5001079,UPS,,,34.04,367.0,Returned,Matched,Missing Shipment Date,Missing Delivery Date
904050,5006084,DHL Express,2026-11-03,2026-03-27,657.21,11910.8,Shipped,Matched,Valid,Delivery Before Shipment
904051,5010573,Maersk,2026-07-22,2026-08-11,438.44,10066.9,Shipped,Matched,Valid,Valid
904052,5011703,Blue Dart,2026-11-06,2026-06-16,152.09,3556.1,Shipped,Matched,Valid,Delivery Before Shipment
904053,5009097,DHL Express,2025-03-24,2025-04-09,409.41,8881.1,Shipped,Matched,Valid,Valid
904054,5007795,Maersk,2025-07-22,,281.06,4235.8,Cancelled,Matched,Valid,Missing Delivery Date
904055,5003856,DHL,2025-08-19,2025-09-02,468.82,9347.0,Pending,Matched,Valid,Valid
904056,5004593,Blue Dart,,,490.02,11393.6,Cancelled,Matched,Missing Shipment Date,Missing Delivery Date
904057,5005438,UPS,,,,10431.2,Pending,Matched,Missing Shipment Date,Missing Delivery Date
904058,5002455,UPS,2025-10-12,2025-10-13,26.9,335.9,Pending,Matched,Valid,Valid
904059,5003387,FedEx,2021-02-20,2021-02-22,88.68,1383.5,Cancelled,Matched,Valid,Valid
904060,5007166,FedEx,2026-03-21,2026-03-27,271.48,5640.0,Returned,Matched,Valid,Valid
904061,5001755,DHL Express,,,120.82,1635.2,Delivered,Matched,Missing Shipment Date,Missing Delivery Date
904062,5006542,Blue Dart,2026-04-07,2026-04-10,176.03,2613.7,Cancelled,Matched,Valid,Valid
904063,5009410,Maersk,2026-03-26,,741.93,11399.3,Shipped,Matched,Valid,Missing Delivery Date
904064,5009341,Maersk,2026-06-10,,119.82,1794.7,Delivered,Matched,Valid,Missing Delivery Date
904065,5010313,DHL,2024-09-05,2024-09-13,293.92,6832.0,Returned,Matched,Valid,Valid
904066,5007166,DHL,2026-03-22,2026-03-28,184.82,3115.1,Returned,Matched,Valid,Valid
904067,5009251,FedEx,2022-07-14,2022-07-31,477.22,11093.7,Delivered,Matched,Valid,Valid
904068,5007560,DHL Express,2026-03-28,2026-04-07,299.8,6854.6,Delivered,Matched,Valid,Valid
904069,5001311,DHL Express,2025-07-28,,172.85,3208.9,Shipped,Matched,Valid,Missing Delivery Date
904070,5003709,Blue Dart,2024-05-06,2024-05-20,603.1,8699.3,Pending,Matched,Valid,Valid
904071,5007067,DHL,,,184.88,3336.4,Returned,Matched,Missing Shipment Date,Missing Delivery Date
904072,5005206,UPS,2025-05-15,2025-05-23,254.25,6192.9,Delivered,Matched,Valid,Valid
904073,5003153,Maersk,2024-08-25,2024-09-05,581.32,8859.9,Pending,Matched,Valid,Valid
904074,5002329,FedEx,2023-05-25,2023-06-11,512.06,7554.4,Shipped,Matched,Valid,Valid
904075,5007139,FedEx,2025-06-19,2025-07-14,774.68,11926.1,Pending,Matched,Valid,Valid
904076,5011994,DHL,2024-03-25,2024-04-04,610.27,8645.8,Delivered,Matched,Valid,Valid
904077,5007701,FedEx,2024-05-20,2024-05-25,183.68,4407.2,Delivered,Matched,Valid,Valid
904078,5004776,Maersk,2025-11-06,2025-11-07,29.5,289.2,Pending,Matched,Valid,Valid
904079,5002044,UPS,2025-11-14,2025-11-15,64.19,931.4,Returned,Matched,Valid,Valid
904080,5000612,FedEx,2024-06-19,2024-06-24,252.45,4138.1,Returned,Matched,Valid,Valid
904081,5009682,UPS,2024-07-27,2024-08-01,262.26,3710.1,Delivered,Matched,Valid,Valid
904082,5011901,UPS,2025-10-24,2025-11-03,359.11,7163.1,Delivered,Matched,Valid,Valid
904083,5011442,DHL,2025-05-26,2025-06-06,430.15,8649.4,Shipped,Matched,Valid,Valid
904084,5003841,Blue Dart,2026-06-19,2026-06-20,62.96,969.9,Pending,Matched,Valid,Valid
904085,5007083,DHL Express,2025-03-13,2025-04-06,582.27,11164.1,Cancelled,Matched,Valid,Valid
904086,5011646,UPS,2020-10-09,2020-10-25,774.85,11571.3,Delivered,Matched,Valid,Valid
904087,5004909,DHL,2021-08-29,2021-09-07,308.95,7445.1,Cancelled,Matched,Valid,Valid
904088,5006576,DHL Express,2025-03-26,2025-03-28,,1788.9,Pending,Matched,Valid,Valid
904089,5004076,Maersk,2026-08-06,2026-08-17,492.29,7066.4,Shipped,Matched,Valid,Valid
904090,5002792,DHL,2026-01-28,,102.4,1941.3,Shipped,Matched,Valid,Missing Delivery Date
904091,5003439,DHL Express,2026-01-24,2026-01-25,24.84,470.8,Cancelled,Matched,Valid,Valid
904092,5003969,DHL Express,2023-12-17,2023-12-26,327.75,,Pending,Matched,Valid,Valid
904093,5011982,FedEx,2024-10-09,2024-09-18,415.36,6605.8,Cancelled,Matched,Valid,Delivery Before Shipment
904094,5002574,DHL,,,751.1,11764.4,Pending,Matched,Missing Shipment Date,Missing Delivery Date
904095,5002117,FedEx,2026-07-04,2026-07-13,265.22,4036.8,Shipped,Matched,Valid,Valid
904096,5000279,FedEx,2025-12-31,2026-01-14,325.88,6122.0,Shipped,Matched,Valid,Valid
904097,5005097,DHL Express,2023-01-29,2023-02-12,621.46,11590.1,Delivered,Matched,Valid,Valid
904098,5003785,FedEx,2026-08-04,2026-08-13,,4503.6,Cancelled,Matched,Valid,Valid
904099,5007856,Blue Dart,2023-06-06,2023-06-07,12.44,377.9,Returned,Matched,Valid,Valid
904100,5004678,DHL,2026-05-16,2026-05-28,,6710.8,Shipped,Matched,Valid,Valid
904101,5000654,Maersk,2026-04-26,2026-05-10,408.88,6820.1,Delivered,Matched,Valid,Valid
904102,5008357,FedEx,2025-09-20,,409.95,9660.7,Delivered,Matched,Valid,Missing Delivery Date
904103,5006736,UPS,,,9.97,139.2,Delivered,Matched,Missing Shipment Date,Missing Delivery Date
904104,5011739,UPS,2026-01-10,2026-01-17,283.25,,Delivered,Matched,Valid,Valid
904105,5004459,Maersk,2025-05-08,2025-05-24,374.21,8649.2,Shipped,Matched,Valid,Valid
904106,5009099,FedEx,2026-01-13,2026-01-22,313.71,6267.0,Shipped,Matched,Valid,Valid
904107,5004253,DHL Express,2026-03-16,,232.34,4934.0,Pending,Matched,Valid,Missing Delivery Date
904108,5002299,FedEx,2025-11-17,2025-11-26,217.42,4564.9,Pending,Matched,Valid,Valid
904109,5004326,UPS,2026-02-03,,351.36,5645.8,Shipped,Matched,Valid,Missing Delivery Date
904110,5005458,DHL Express,,,84.14,1195.7,Pending,Matched,Missing Shipment Date,Missing Delivery Date
904111,5007815,FedEx,2026-02-15,2026-03-07,628.92,10579.0,Shipped,Matched,Valid,Valid
904112,5004752,FedEx,2023-09-30,,523.67,11969.3,Delivered,Matched,Valid,Missing Delivery Date
904113,5006028,UPS,2024-12-25,2025-01-10,496.98,8630.8,Shipped,Matched,Valid,Valid
904114,5006380,DHL Express,2026-02-14,2026-02-19,161.72,2942.6,Pending,Matched,Valid,Valid
904115,5008635,FedEx,2025-01-24,2025-01-31,320.05,5527.9,Returned,Matched,Valid,Valid
904116,5009403,FedEx,2026-06-04,2026-06-25,590.52,11431.3,Shipped,Matched,Valid,Valid
904117,5009984,Maersk,2025-11-29,2025-12-04,303.0,5020.3,Pending,Matched,Valid,Valid
904118,5000898,Maersk,2025-03-16,2025-04-03,587.38,9486.8,Shipped,Matched,Valid,Valid
904119,5006202,FedEx,2026-02-23,2026-02-24,14.72,65.5,Shipped,Matched,Valid,Valid
904120,5002722,FedEx,2025-12-14,2025-12-21,179.04,3400.6,Delivered,Matched,Valid,Valid
904121,5006103,UPS,2024-08-01,2024-08-14,646.8,10282.2,Cancelled,Matched,Valid,Valid
904122,5005850,DHL,2024-06-17,2024-06-26,234.52,5146.1,Pending,Matched,Valid,Valid
904123,5008204,UPS,,,356.95,7342.2,Delivered,Matched,Missing Shipment Date,Missing Delivery Date
904124,5011711,Blue Dart,2026-01-25,2026-02-14,500.3,11336.0,Delivered,Matched,Valid,Valid
904125,5003137,DHL,2022-11-12,2022-11-14,144.48,2676.2,Delivered,Matched,Valid,Valid
904126,5003696,DHL,2026-02-08,2026-02-27,511.8,11778.0,Pending,Matched,Valid,Valid
904127,5011850,FedEx,2026-02-12,2026-02-15,204.19,3300.2,Pending,Matched,Valid,Valid
904128,5004670,FedEx,2025-05-30,2025-06-13,394.33,6459.1,Delivered,Matched,Valid,Valid
904129,5007664,DHL,2022-08-27,2022-09-05,428.35,6919.8,Shipped,Matched,Valid,Valid
904130,5008284,DHL,,,375.05,5233.8,Delivered,Matched,Missing Shipment Date,Missing Delivery Date
904131,5008536,UPS,2025-12-24,2026-01-09,530.25,8931.4,Shipped,Matched,Valid,Valid
904132,5000949,FedEx,2026-02-21,2026-03-05,679.32,10877.4,Pending,Matched,Valid,Valid
904133,5002430,FedEx,2021-11-17,2021-12-09,624.77,10569.3,Pending,Matched,Valid,Valid
904134,5010415,DHL,,,51.08,,Shipped,Matched,Missing Shipment Date,Missing Delivery Date
904135,5007431,FedEx,2021-12-22,2022-01-04,506.46,9353.5,Pending,Matched,Valid,Valid
904136,5006204,FedEx,2024-07-12,2024-08-04,722.43,11216.5,Delivered,Matched,Valid,Valid
904137,5008419,Maersk,2026-05-21,2026-05-31,458.09,6564.7,Returned,Matched,Valid,Valid
904138,5006586,Maersk,2025-05-13,2025-05-15,,1160.1,Returned,Matched,Valid,Valid
904139,5003899,FedEx,2026-02-03,2026-02-12,336.16,6544.3,Pending,Matched,Valid,Valid
904140,5005805,DHL Express,2022-11-13,2022-11-21,240.18,4485.0,Delivered,Matched,Valid,Valid
904141,5011117,DHL Express,2026-02-12,2026-02-24,322.1,5436.3,Delivered,Matched,Valid,Valid
904142,5007205,DHL,2023-10-17,2023-11-01,424.79,,Delivered,Matched,Valid,Valid
904143,5011386,Maersk,2023-03-12,,91.67,1595.1,Pending,Matched,Valid,Missing Delivery Date
904144,5007330,DHL Express,2024-06-17,2024-06-18,46.17,850.2,Pending,Matched,Valid,Valid
904145,5002793,DHL,2023-05-31,2023-06-02,111.03,1660.1,Delivered,Matched,Valid,Valid
904146,5006178,Blue Dart,2025-01-19,2025-01-21,103.76,2111.8,Shipped,Matched,Valid,Valid
904147,5008903,Blue Dart,2026-03-22,2026-04-06,481.55,9212.1,Returned,Matched,Valid,Valid
904148,5006677,Blue Dart,2025-08-29,,658.04,11961.8,Returned,Matched,Valid,Missing Delivery Date
904149,5001649,FedEx,2025-11-27,2025-11-30,156.39,2616.6,Delivered,Matched,Valid,Valid
904150,5010844,Maersk,2026-07-30,2026-08-01,124.43,2141.9,Delivered,Matched,Valid,Valid
904151,5004588,FedEx,2024-06-12,2024-06-30,649.44,11089.2,Cancelled,Matched,Valid,Valid
904152,5000952,Maersk,2021-07-10,2021-07-15,225.74,3640.9,Pending,Matched,Valid,Valid
904153,5007366,DHL,2025-07-31,2025-08-16,692.62,11512.2,Delivered,Matched,Valid,Valid
904154,5010243,FedEx,2026-07-02,2026-07-17,590.22,9979.6,Cancelled,Matched,Valid,Valid
904155,5011761,DHL,2023-02-13,,479.15,10080.6,Cancelled,Matched,Valid,Missing Delivery Date
904156,5009895,UPS,2021-12-30,,382.31,7452.0,Pending,Matched,Valid,Missing Delivery Date
904157,5006371,UPS,2025-11-07,,,9247.5,Pending,Matched,Valid,Missing Delivery Date
904158,5009821,DHL Express,2023-09-30,2023-10-08,408.51,7267.9,Delivered,Matched,Valid,Valid
904159,5006230,FedEx,2024-02-02,2024-02-09,157.63,3506.1,Returned,Matched,Valid,Valid
904160,5011485,FedEx,2024-05-21,2024-06-10,669.86,,Cancelled,Matched,Valid,Valid
904161,5008138,FedEx,2026-03-16,2026-03-18,138.76,1806.3,Delivered,Matched,Valid,Valid
904162,5006137,DHL Express,,,185.88,3310.2,Cancelled,Matched,Missing Shipment Date,Missing Delivery Date
904163,5011162,UPS,,,442.15,8849.1,Shipped,Matched,Missing Shipment Date,Missing Delivery Date
904164,5006210,FedEx,2023-07-30,2023-08-02,120.71,2007.3,Shipped,Matched,Valid,Valid
904165,5001133,Blue Dart,2025-07-12,2025-07-13,18.93,151.5,Returned,Matched,Valid,Valid
904166,5009023,Maersk,2026-05-06,,133.28,2269.3,Delivered,Matched,Valid,Missing Delivery Date
904167,5006445,DHL,2020-12-18,2020-12-30,,7761.9,Shipped,Matched,Valid,Valid
904168,5011445,UPS,2026-05-03,2026-05-04,30.86,462.6,Delivered,Matched,Valid,Valid
904169,5005767,UPS,2023-09-21,2023-09-25,154.39,2333.0,Cancelled,Matched,Valid,Valid
904170,5004872,FedEx,2026-01-19,2026-01-20,83.06,1344.3,Pending,Matched,Valid,Valid
904171,5001329,FedEx,2026-01-01,2026-01-10,466.63,6997.3,Returned,Matched,Valid,Valid
904172,5000903,FedEx,2022-12-28,2023-01-01,134.9,2727.2,Cancelled,Matched,Valid,Valid
904173,5009329,Maersk,2025-02-18,2025-02-27,327.61,7329.1,Delivered,Matched,Valid,Valid
904174,5005316,Maersk,2025-12-27,2026-01-05,447.67,7445.8,Pending,Matched,Valid,Valid
904175,5005183,DHL,2026-05-18,2026-05-29,390.46,7962.2,Pending,Matched,Valid,Valid
904176,5011849,FedEx,2026-02-07,2026-02-17,489.8,8314.2,Delivered,Matched,Valid,Valid
904177,5006047,Blue Dart,2025-06-12,2025-06-16,112.82,2506.6,Delivered,Matched,Valid,Valid
904178,5010567,FedEx,2025-09-23,2025-09-30,290.45,5385.1,Shipped,Matched,Valid,Valid
904179,5005157,FedEx,2024-07-08,2024-07-13,240.89,4976.4,Pending,Matched,Valid,Valid
904180,5004045,DHL,2025-02-17,2025-03-07,544.28,11725.6,Delivered,Matched,Valid,Valid
904181,5011149,FedEx,2025-04-16,2025-05-02,434.33,7491.5,Pending,Matched,Valid,Valid
904182,5003211,DHL Express,2025-11-09,2025-11-13,113.21,,Cancelled,Matched,Valid,Valid
904183,5011668,DHL Express,2025-04-24,2025-04-25,61.94,796.8,Delivered,Matched,Valid,Valid
904184,5007149,Blue Dart,2021-12-05,2021-12-20,412.91,7897.3,Shipped,Matched,Valid,Valid
904185,5011918,Blue Dart,2025-06-12,2025-06-13,11.8,104.6,Cancelled,Matched,Valid,Valid
904186,5010855,DHL Express,,,141.28,2659.3,Pending,Matched,Missing Shipment Date,Missing Delivery Date
904187,5006896,Maersk,2026-01-02,2026-01-20,636.54,11315.2,Returned,Matched,Valid,Valid
904188,5000524,DHL Express,2025-11-22,2025-11-28,309.58,4304.3,Shipped,Matched,Valid,Valid
904189,5002245,UPS,2026-05-26,2026-05-27,46.94,848.2,Pending,Matched,Valid,Valid
904190,5011328,DHL,2024-07-23,2024-07-31,327.68,7467.8,Delivered,Matched,Valid,Valid
904191,5007964,UPS,,,827.36,11727.3,Delivered,Matched,Missing Shipment Date,Missing Delivery Date
